frame,left_hand,right_hand,left_bbox,right_bbox
frame_000421,"[(864.5079345703125, 850.6625061035156), (864.3126525878906, 850.54736328125), (864.3126525878906, 850.54736328125), (864.0321960449219, 850.6140441894531), (863.4343566894531, 850.1390991210938), (862.5581359863281, 850.3141784667969), (862.0045471191406, 850.0616455078125), (862.0045471191406, 850.0616455078125), (860.8997802734375, 849.5673828125), (860.1096496582031, 848.3849792480469)]","[(1106.4291687011719, 885.320068359375), (1106.3902893066406, 885.0484924316406), (1106.3902893066406, 885.0484924316406), (1106.0697631835938, 884.9048156738281), (1105.2529296875, 884.1102294921875), (1104.4575805664062, 884.1003723144531), (1103.6532592773438, 883.019287109375), (1103.6532592773438, 883.019287109375), (1102.2241516113281, 882.5950317382812), (1100.9519348144531, 880.8257446289062)]","[(764.870361328125, 717.63916015625, 199.275146484375, 266.04669189453125), (764.5382080078125, 717.4191284179688, 199.54888916015625, 266.2564697265625), (764.5382080078125, 717.4191284179688, 199.54888916015625, 266.2564697265625), (764.1267700195312, 717.1962280273438, 199.81085205078125, 266.83563232421875), (763.590087890625, 716.72314453125, 199.68853759765625, 266.8319091796875), (762.6649780273438, 716.5368041992188, 199.78631591796875, 267.55474853515625), (762.1566162109375, 716.0994262695312, 199.69586181640625, 267.9244384765625), (762.1566162109375, 716.0994262695312, 199.69586181640625, 267.9244384765625), (761.0509643554688, 715.9182739257812, 199.6976318359375, 267.2982177734375), (760.3441162109375, 714.9556274414062, 199.53106689453125, 266.85870361328125)]","[(1012.8660278320312, 783.280517578125, 187.12628173828125, 204.0791015625), (1012.6913452148438, 782.8997802734375, 187.39788818359375, 204.29742431640625), (1012.6913452148438, 782.8997802734375, 187.39788818359375, 204.29742431640625), (1012.2783203125, 782.5370483398438, 187.5828857421875, 204.73553466796875), (1011.5611572265625, 781.7379760742188, 187.383544921875, 204.7445068359375), (1010.655517578125, 781.41796875, 187.6041259765625, 205.36480712890625), (1010.10107421875, 780.23388671875, 187.1043701171875, 205.57080078125), (1010.10107421875, 780.23388671875, 187.1043701171875, 205.57080078125), (1008.7127075195312, 780.0348510742188, 187.02288818359375, 205.120361328125), (1007.6912231445312, 778.4607543945312, 186.52142333984375, 204.72998046875)]"
frame_000422,"[(864.3646240234375, 852.9356079101562), (864.3646240234375, 852.9356079101562), (863.933837890625, 853.0411071777344), (863.2922058105469, 853.0311279296875), (862.4407958984375, 852.7922668457031), (862.3990783691406, 852.5550537109375), (862.3990783691406, 852.5550537109375), (861.2159729003906, 851.6792907714844), (859.8377990722656, 850.7797241210938), (858.990234375, 850.6455993652344)]","[(1106.9500122070312, 889.7657165527344), (1106.9500122070312, 889.7657165527344), (1106.4379577636719, 889.6610107421875), (1105.8133850097656, 889.4033813476562), (1104.7435607910156, 888.9807739257812), (1104.7249755859375, 888.24267578125), (1104.7249755859375, 888.24267578125), (1103.3000183105469, 886.7674865722656), (1101.132568359375, 885.9271545410156), (1100.3424987792969, 885.1505432128906)]","[(764.7353515625, 719.762451171875, 199.258544921875, 266.3463134765625), (764.7353515625, 719.762451171875, 199.258544921875, 266.3463134765625), (764.25732421875, 719.7069091796875, 199.35302734375, 266.66839599609375), (763.580078125, 719.45166015625, 199.42425537109375, 267.158935546875), (762.7825927734375, 719.2318115234375, 199.31640625, 267.12091064453125), (762.4855346679688, 718.7605590820312, 199.82708740234375, 267.5889892578125), (762.4855346679688, 718.7605590820312, 199.82708740234375, 267.5889892578125), (761.4193115234375, 717.9210815429688, 199.59332275390625, 267.51641845703125), (760.3348999023438, 717.7667236328125, 199.00579833984375, 266.0260009765625), (759.392822265625, 717.07373046875, 199.19482421875, 267.14373779296875)]","[(1014.8277587890625, 789.6148071289062, 184.2445068359375, 200.30181884765625), (1014.8277587890625, 789.6148071289062, 184.2445068359375, 200.30181884765625), (1014.3161010742188, 789.392822265625, 184.24371337890625, 200.536376953125), (1013.6538696289062, 788.931640625, 184.31903076171875, 200.9434814453125), (1012.6704711914062, 788.52197265625, 184.14617919921875, 200.9176025390625), (1012.5123291015625, 787.6009521484375, 184.42529296875, 201.283447265625), (1012.5123291015625, 787.6009521484375, 184.42529296875, 201.283447265625), (1011.2975463867188, 786.1571044921875, 184.00494384765625, 201.22076416015625), (1009.51513671875, 785.8984375, 183.23486328125, 200.05743408203125), (1008.7232055664062, 784.7095336914062, 183.23858642578125, 200.88201904296875)]"
frame_000423,"[(864.5, 853.0), (864.1981811523438, 853.115966796875), (863.5199890136719, 853.0194396972656), (862.6039428710938, 853.5863952636719), (862.0473022460938, 852.5017395019531), (862.0473022460938, 852.5017395019531), (860.9040832519531, 852.1723022460938), (860.7412719726562, 851.3211975097656), (859.8366088867188, 850.4081115722656), (859.4363403320312, 849.6645812988281)]","[(1106.5, 891.0), (1106.1947937011719, 891.0003051757812), (1105.4141540527344, 890.643310546875), (1104.6087951660156, 891.6808776855469), (1103.7810668945312, 889.5732727050781), (1103.7810668945312, 889.5732727050781), (1102.0347900390625, 888.7777404785156), (1102.2179565429688, 887.5951232910156), (1101.1969299316406, 886.0235290527344), (1100.9607543945312, 884.8493957519531)]","[(765.0, 720.0, 199.0, 266.0), (764.6415405273438, 719.9574584960938, 199.11328125, 266.3170166015625), (763.9539184570312, 719.6884765625, 199.13214111328125, 266.66192626953125), (763.015869140625, 720.4824829101562, 199.1761474609375, 266.20782470703125), (762.3826904296875, 718.9788208007812, 199.3292236328125, 267.04583740234375), (762.3826904296875, 718.9788208007812, 199.3292236328125, 267.04583740234375), (761.4136352539062, 718.7822875976562, 198.98089599609375, 266.780029296875), (760.9095458984375, 717.79052734375, 199.6634521484375, 267.06134033203125), (760.074462890625, 716.7459716796875, 199.5242919921875, 267.32427978515625), (759.417724609375, 715.895263671875, 200.0372314453125, 267.53863525390625)]","[(1013.0, 789.0, 187.0, 204.0), (1012.6439819335938, 788.8680419921875, 187.10162353515625, 204.2645263671875), (1011.8831176757812, 788.3732299804688, 187.06207275390625, 204.5401611328125), (1011.0164184570312, 789.5736083984375, 187.18475341796875, 204.21453857421875), (1010.2080078125, 787.1275024414062, 187.1461181640625, 204.89154052734375), (1010.2080078125, 787.1275024414062, 187.1461181640625, 204.89154052734375), (1008.81103515625, 786.4712524414062, 186.447509765625, 204.61297607421875), (1008.7071533203125, 785.16064453125, 187.0216064453125, 204.86895751953125), (1007.8677368164062, 783.5072631835938, 186.65838623046875, 205.03253173828125), (1007.465576171875, 782.240234375, 186.9903564453125, 205.21832275390625)]"
frame_000424,"[(865.1981506347656, 853.1153869628906), (864.5196228027344, 853.0177917480469), (863.6036071777344, 853.586669921875), (863.0462036132812, 852.4978332519531), (863.0462036132812, 852.4978332519531), (861.9009094238281, 852.1668395996094), (861.7393798828125, 851.3143615722656), (860.8349914550781, 850.3988037109375), (860.4353332519531, 849.6536254882812), (860.4353332519531, 849.6536254882812)]","[(1106.1947937011719, 891.0003051757812), (1105.4141540527344, 890.643310546875), (1104.6087951660156, 891.6808776855469), (1103.7810668945312, 889.5732727050781), (1103.7810668945312, 889.5732727050781), (1102.0347900390625, 888.7777404785156), (1102.2179565429688, 887.5951232910156), (1101.1969299316406, 886.0235290527344), (1100.9607543945312, 884.8493957519531), (1100.9607543945312, 884.8493957519531)]","[(765.6414794921875, 719.9569091796875, 199.11334228515625, 266.31695556640625), (764.95361328125, 719.6869506835938, 199.13201904296875, 266.66168212890625), (764.0154418945312, 720.482666015625, 199.17633056640625, 266.2080078125), (763.3817138671875, 718.97509765625, 199.3289794921875, 267.04547119140625), (763.3817138671875, 718.97509765625, 199.3289794921875, 267.04547119140625), (762.4114379882812, 718.7772216796875, 198.97894287109375, 266.77923583984375), (761.9085693359375, 717.7841796875, 199.66162109375, 267.06036376953125), (761.0744018554688, 716.7374877929688, 199.52117919921875, 267.3226318359375), (760.41845703125, 715.88525390625, 200.03375244140625, 267.5367431640625), (760.41845703125, 715.88525390625, 200.03375244140625, 267.5367431640625)]","[(1012.6439819335938, 788.8680419921875, 187.10162353515625, 204.2645263671875), (1011.8831176757812, 788.3732299804688, 187.06207275390625, 204.5401611328125), (1011.0164184570312, 789.5736083984375, 187.18475341796875, 204.21453857421875), (1010.2080078125, 787.1275024414062, 187.1461181640625, 204.89154052734375), (1010.2080078125, 787.1275024414062, 187.1461181640625, 204.89154052734375), (1008.81103515625, 786.4712524414062, 186.447509765625, 204.61297607421875), (1008.7071533203125, 785.16064453125, 187.0216064453125, 204.86895751953125), (1007.8677368164062, 783.5072631835938, 186.65838623046875, 205.03253173828125), (1007.465576171875, 782.240234375, 186.9903564453125, 205.21832275390625), (1007.465576171875, 782.240234375, 186.9903564453125, 205.21832275390625)]"
frame_000425,"[(866.0111389160156, 850.8789672851562), (865.2921752929688, 850.5440979003906), (864.4623718261719, 850.1529846191406), (864.4623718261719, 850.1529846191406), (863.4414672851562, 849.819091796875), (862.5823364257812, 849.0366821289062), (861.7304992675781, 848.2396240234375), (862.1361999511719, 847.4503479003906), (862.1361999511719, 847.4503479003906), (860.9006652832031, 846.3639526367188)]","[(1106.4059143066406, 888.6700134277344), (1105.5697937011719, 888.0227355957031), (1104.4595642089844, 887.2065734863281), (1104.4595642089844, 887.2065734863281), (1103.1657409667969, 886.4716186523438), (1102.0120544433594, 885.2371215820312), (1100.8988952636719, 884.2950439453125), (1102.0450744628906, 882.8883361816406), (1102.0450744628906, 882.8883361816406), (1099.6656188964844, 880.78564453125)]","[(766.5149536132812, 717.7708129882812, 198.99237060546875, 266.21630859375), (765.7583618164062, 717.3270874023438, 199.067626953125, 266.43402099609375), (764.9434204101562, 716.896240234375, 199.03790283203125, 266.51348876953125), (764.9434204101562, 716.896240234375, 199.03790283203125, 266.51348876953125), (763.9879760742188, 716.5993041992188, 198.906982421875, 266.4395751953125), (763.1815795898438, 715.8826904296875, 198.801513671875, 266.3079833984375), (762.334228515625, 715.335205078125, 198.79254150390625, 265.808837890625), (762.1099243164062, 713.9683837890625, 200.05255126953125, 266.96392822265625), (762.1099243164062, 713.9683837890625, 200.05255126953125, 266.96392822265625), (761.3858032226562, 713.1495971679688, 199.02972412109375, 266.4287109375)]","[(1014.4331665039062, 788.5844116210938, 183.94549560546875, 200.17120361328125), (1013.6062622070312, 787.8495483398438, 183.92706298828125, 200.34637451171875), (1012.6029663085938, 787.0055541992188, 183.71319580078125, 200.40203857421875), (1012.6029663085938, 787.0055541992188, 183.71319580078125, 200.40203857421875), (1011.4675903320312, 786.3010864257812, 183.39630126953125, 200.341064453125), (1010.4744262695312, 785.1304321289062, 183.07525634765625, 200.21337890625), (1009.4397583007812, 784.3733520507812, 182.91827392578125, 199.8433837890625), (1010.0475463867188, 782.5094604492188, 183.99505615234375, 200.75775146484375), (1010.0475463867188, 782.5094604492188, 183.99505615234375, 200.75775146484375), (1008.4252319335938, 780.658447265625, 182.48077392578125, 200.25439453125)]"
frame_000426,"[(865.9281616210938, 849.6211853027344), (865.2204284667969, 849.1965637207031), (865.2204284667969, 849.1965637207031), (863.738037109375, 849.0845336914062), (863.7663879394531, 847.9336547851562), (863.0783081054688, 847.2822265625), (862.2029113769531, 846.6277160644531), (862.2029113769531, 846.6277160644531), (862.1507263183594, 846.2117919921875), (861.4505615234375, 845.4506225585938)]","[(1105.7754821777344, 887.361083984375), (1104.9401245117188, 886.4674072265625), (1104.9401245117188, 886.4674072265625), (1103.0172119140625, 886.17822265625), (1103.3116455078125, 884.3529357910156), (1102.4098510742188, 883.2379455566406), (1101.2827758789062, 882.1587524414062), (1101.2827758789062, 882.1587524414062), (1101.4027099609375, 881.6053161621094), (1100.5371398925781, 880.2572631835938)]","[(766.4013671875, 716.5452880859375, 199.0535888671875, 266.15179443359375), (765.6464233398438, 716.0648803710938, 199.14801025390625, 266.26336669921875), (765.6464233398438, 716.0648803710938, 199.14801025390625, 266.26336669921875), (764.3173217773438, 716.1219482421875, 198.8414306640625, 265.9251708984375), (764.0431518554688, 714.700439453125, 199.44647216796875, 266.4664306640625), (763.33203125, 713.9685668945312, 199.4925537109375, 266.6273193359375), (762.5098266601562, 713.4751586914062, 199.38616943359375, 266.30511474609375), (762.5098266601562, 713.4751586914062, 199.38616943359375, 266.30511474609375), (762.0210571289062, 712.9857177734375, 200.25933837890625, 266.4521484375), (761.3102416992188, 712.1207885742188, 200.2806396484375, 266.65966796875)]","[(1012.2863159179688, 785.2950439453125, 186.97833251953125, 204.132080078125), (1011.502197265625, 784.3598022460938, 186.8758544921875, 204.2152099609375), (1011.502197265625, 784.3598022460938, 186.8758544921875, 204.2152099609375), (1009.7978515625, 784.200439453125, 186.438720703125, 203.95556640625), (1009.90283203125, 782.1641235351562, 186.817626953125, 204.37762451171875), (1009.100830078125, 781.0089111328125, 186.6180419921875, 204.45806884765625), (1008.1463623046875, 780.0626831054688, 186.2728271484375, 204.192138671875), (1008.1463623046875, 780.0626831054688, 186.2728271484375, 204.192138671875), (1007.8994140625, 779.423583984375, 187.006591796875, 204.36346435546875), (1007.1337280273438, 777.9940795898438, 186.80682373046875, 204.5263671875)]"
frame_000427,"[(866.9220275878906, 849.5798034667969), (866.9220275878906, 849.5798034667969), (866.1253356933594, 849.0122680664062), (865.0711669921875, 848.5115051269531), (864.0841064453125, 847.4881286621094), (864.27197265625, 846.5724792480469), (864.27197265625, 846.5724792480469), (863.686279296875, 846.380859375), (863.0289611816406, 844.8300476074219), (862.695556640625, 845.1405639648438)]","[(1105.7806396484375, 887.21240234375), (1105.7806396484375, 887.21240234375), (1104.8682861328125, 886.1719665527344), (1103.5917053222656, 885.4102783203125), (1102.2188110351562, 883.927490234375), (1102.7478332519531, 882.291015625), (1102.7478332519531, 882.291015625), (1102.0407409667969, 882.0392761230469), (1100.6480407714844, 879.3955993652344), (1101.099853515625, 880.3089599609375)]","[(767.3318481445312, 716.5580444335938, 199.18035888671875, 266.04351806640625), (767.3318481445312, 716.5580444335938, 199.18035888671875, 266.04351806640625), (766.4868774414062, 715.9164428710938, 199.27691650390625, 266.191650390625), (765.4754028320312, 715.4818115234375, 199.1915283203125, 266.05938720703125), (764.63818359375, 714.674560546875, 198.891845703125, 265.62713623046875), (764.2981567382812, 713.1657104492188, 199.9476318359375, 266.81353759765625), (764.2981567382812, 713.1657104492188, 199.9476318359375, 266.81353759765625), (763.611572265625, 713.2568359375, 200.1494140625, 266.248046875), (763.1941528320312, 711.761962890625, 199.66961669921875, 266.13616943359375), (762.4883422851562, 712.0361328125, 200.4144287109375, 266.2088623046875)]","[(1012.2841796875, 785.1961059570312, 186.992919921875, 204.0325927734375), (1012.2841796875, 785.1961059570312, 186.992919921875, 204.0325927734375), (1011.4190673828125, 784.0982055664062, 186.8984375, 204.14752197265625), (1010.2439575195312, 783.383056640625, 186.69549560546875, 204.054443359375), (1009.1221923828125, 782.0972900390625, 186.1932373046875, 203.660400390625), (1009.2702026367188, 779.9837036132812, 186.95526123046875, 204.6146240234375), (1009.2702026367188, 779.9837036132812, 186.95526123046875, 204.6146240234375), (1008.5466918945312, 779.9398803710938, 186.98809814453125, 204.19879150390625), (1007.6253051757812, 777.373291015625, 186.04547119140625, 204.04461669921875), (1007.614013671875, 778.2507934570312, 186.9716796875, 204.1163330078125)]"
frame_000428,"[(867.5, 850.0), (866.9027099609375, 849.5452575683594), (865.95751953125, 848.8425598144531), (865.0440063476562, 847.8914794921875), (864.9520263671875, 847.4017028808594), (864.9520263671875, 847.4017028808594), (864.4495849609375, 846.3617248535156), (863.9831848144531, 845.30517578125), (863.3363952636719, 845.7162780761719), (862.5003356933594, 845.9419860839844)]","[(1107.0, 889.0), (1106.3149108886719, 888.1225891113281), (1105.3443603515625, 887.0851135253906), (1103.8211975097656, 885.5162353515625), (1104.1951904296875, 884.7577819824219), (1104.1951904296875, 884.7577819824219), (1103.6104431152344, 883.2012939453125), (1102.6359252929688, 881.3558654785156), (1102.2610168457031, 882.1646118164062), (1101.5221862792969, 882.896240234375)]","[(768.0, 717.0, 199.0, 266.0), (767.3043823242188, 716.4874267578125, 199.1966552734375, 266.11566162109375), (766.3253173828125, 715.71435546875, 199.264404296875, 266.25640869140625), (765.5759887695312, 714.8681640625, 198.93603515625, 266.046630859375), (765.0494384765625, 714.2030639648438, 199.80517578125, 266.39727783203125), (765.0494384765625, 714.2030639648438, 199.80517578125, 266.39727783203125), (764.4609375, 713.2590942382812, 199.977294921875, 266.20526123046875), (764.2071533203125, 712.3742065429688, 199.55206298828125, 265.8619384765625), (763.2256469726562, 712.5694580078125, 200.22149658203125, 266.29364013671875), (762.4888916015625, 712.8975219726562, 200.02288818359375, 266.08892822265625)]","[(1015.0, 789.0, 184.0, 200.0), (1014.3169555664062, 788.080810546875, 183.99591064453125, 200.08355712890625), (1013.3353271484375, 786.974365234375, 184.01806640625, 200.22149658203125), (1012.1685180664062, 785.5228271484375, 183.30535888671875, 199.98681640625), (1012.16064453125, 784.6039428710938, 184.069091796875, 200.30767822265625), (1012.16064453125, 784.6039428710938, 184.069091796875, 200.30767822265625), (1011.6102905273438, 783.1072387695312, 184.00030517578125, 200.1881103515625), (1011.0606689453125, 781.4584350585938, 183.1505126953125, 199.79486083984375), (1010.3041381835938, 782.073486328125, 183.91375732421875, 200.1822509765625), (1009.6066284179688, 782.91650390625, 183.83111572265625, 199.95947265625)]"
frame_000429,"[(867.9020690917969, 850.0433044433594), (866.9568481445312, 849.3393249511719), (866.0387268066406, 848.3838195800781), (865.9498596191406, 847.8936462402344), (865.9498596191406, 847.8936462402344), (865.4454956054688, 846.8477478027344), (864.9751586914062, 845.7887878417969), (864.3313293457031, 846.2021789550781), (863.4959716796875, 846.4317932128906), (863.4959716796875, 846.4317932128906)]","[(1107.8138427734375, 889.1191101074219), (1106.8432006835938, 888.0792236328125), (1105.3127746582031, 886.5032043457031), (1105.6918029785156, 885.7438354492188), (1105.6918029785156, 885.7438354492188), (1105.1052551269531, 884.1803894042969), (1104.1228637695312, 882.3275756835938), (1103.7534790039062, 883.1411437988281), (1103.0149841308594, 883.8774719238281), (1103.0149841308594, 883.8774719238281)]","[(766.3023071289062, 714.484375, 203.19952392578125, 271.11785888671875), (765.3226318359375, 713.7085571289062, 203.2684326171875, 271.26153564453125), (764.5731811523438, 712.8602905273438, 202.93109130859375, 271.04705810546875), (764.0411987304688, 712.1912231445312, 203.81732177734375, 271.40484619140625), (764.0411987304688, 712.1912231445312, 203.81732177734375, 271.40484619140625), (763.4498291015625, 711.243408203125, 203.9913330078125, 271.20867919921875), (763.1974487304688, 710.359619140625, 203.555419921875, 270.85833740234375), (762.2119140625, 710.5528564453125, 204.23883056640625, 271.29864501953125), (761.4774780273438, 710.8868408203125, 204.0369873046875, 271.08990478515625), (761.4774780273438, 710.8868408203125, 204.0369873046875, 271.08990478515625)]","[(1014.316162109375, 787.0772705078125, 186.995361328125, 204.08367919921875), (1013.334228515625, 785.967529296875, 187.0179443359375, 204.223388671875), (1012.1676635742188, 784.5127563476562, 186.29022216796875, 203.98089599609375), (1012.1575317382812, 783.5899658203125, 187.06854248046875, 204.3077392578125), (1012.1575317382812, 783.5899658203125, 187.06854248046875, 204.3077392578125), (1011.6067504882812, 782.0889282226562, 186.99700927734375, 204.18292236328125), (1011.058349609375, 780.4381713867188, 186.1290283203125, 203.77880859375), (1010.29931640625, 781.0533447265625, 186.9083251953125, 204.17559814453125), (1009.6028442382812, 781.9022827148438, 186.82427978515625, 203.95037841796875), (1009.6028442382812, 781.9022827148438, 186.82427978515625, 203.95037841796875)]"
frame_000430,"[(872.5475463867188, 849.9312744140625), (872.0249633789062, 849.1292419433594), (871.5980529785156, 848.2010192871094), (871.5980529785156, 848.2010192871094), (871.6881103515625, 846.9731750488281), (870.9539794921875, 846.4509887695312), (869.7085876464844, 846.5181274414062), (869.0422973632812, 846.3513488769531), (869.0422973632812, 846.3513488769531), (868.1321105957031, 847.4453430175781)]","[(1109.2955017089844, 890.0321960449219), (1108.9603271484375, 888.9601135253906), (1108.3176879882812, 887.346923828125), (1108.3176879882812, 887.346923828125), (1108.1769714355469, 886.0125427246094), (1107.5235290527344, 884.6424560546875), (1105.9917907714844, 884.9527893066406), (1105.2124328613281, 884.5113525390625), (1105.2124328613281, 884.5113525390625), (1104.8252258300781, 886.7212219238281)]","[(771.105712890625, 714.4755859375, 202.8836669921875, 270.911376953125), (770.3707885742188, 713.5611572265625, 203.308349609375, 271.13616943359375), (769.8718872070312, 712.6324462890625, 203.45233154296875, 271.13714599609375), (769.8718872070312, 712.6324462890625, 203.45233154296875, 271.13714599609375), (769.6710205078125, 711.8062133789062, 204.0341796875, 270.33392333984375), (768.9949340820312, 710.9833984375, 203.9180908203125, 270.9351806640625), (767.8289794921875, 711.1586303710938, 203.75921630859375, 270.718994140625), (767.2485961914062, 710.505615234375, 203.58740234375, 271.69146728515625), (767.2485961914062, 710.505615234375, 203.58740234375, 271.69146728515625), (766.3052978515625, 711.7035522460938, 203.65362548828125, 271.48358154296875)]","[(1015.8804321289062, 788.0765380859375, 186.83013916015625, 203.91131591796875), (1015.4422607421875, 786.906005859375, 187.0361328125, 204.10821533203125), (1014.9169921875, 785.3135375976562, 186.8013916015625, 204.0667724609375), (1014.9169921875, 785.3135375976562, 186.8013916015625, 204.0667724609375), (1014.5995483398438, 784.261962890625, 187.15484619140625, 203.50115966796875), (1014.1367797851562, 782.6990966796875, 186.77349853515625, 203.88671875), (1012.6893920898438, 783.0951538085938, 186.60479736328125, 203.71527099609375), (1012.0188598632812, 782.3130493164062, 186.38714599609375, 204.3966064453125), (1012.0188598632812, 782.3130493164062, 186.38714599609375, 204.3966064453125), (1011.4142456054688, 784.6002807617188, 186.82196044921875, 204.24188232421875)]"
frame_000431,"[(877.8800659179688, 847.8847351074219), (877.3484191894531, 846.9121398925781), (877.3484191894531, 846.9121398925781), (877.0881042480469, 845.8588256835938), (876.56494140625, 845.5298767089844), (875.9399719238281, 844.9150695800781), (875.1365661621094, 845.2593383789062), (875.1365661621094, 845.2593383789062), (874.6154479980469, 846.3265991210938), (872.916015625, 846.2818603515625)]","[(1115.8092041015625, 891.0434875488281), (1115.1600646972656, 889.5111083984375), (1115.1600646972656, 889.5111083984375), (1114.6367492675781, 887.8461608886719), (1114.3153686523438, 887.4676513671875), (1113.4263305664062, 886.3653869628906), (1112.6097412109375, 887.58740234375), (1112.6097412109375, 887.58740234375), (1112.6856079101562, 888.9471740722656), (1110.5075073242188, 889.3052062988281)]","[(776.3099975585938, 712.3302612304688, 203.14013671875, 271.10894775390625), (775.6219482421875, 711.306396484375, 203.45294189453125, 271.21148681640625), (775.6219482421875, 711.306396484375, 203.45294189453125, 271.21148681640625), (775.212890625, 710.4747314453125, 203.75042724609375, 270.7681884765625), (774.5075073242188, 710.0322265625, 204.1148681640625, 270.99530029296875), (773.9852905273438, 709.2903442382812, 203.90936279296875, 271.24945068359375), (773.2052612304688, 709.95361328125, 203.86260986328125, 270.6114501953125), (773.2052612304688, 709.95361328125, 203.86260986328125, 270.6114501953125), (772.58642578125, 710.3526611328125, 204.05804443359375, 271.9478759765625), (771.3786010742188, 710.8772583007812, 203.0748291015625, 270.8092041015625)]","[(1022.3138427734375, 789.0032348632812, 186.99072265625, 204.08050537109375), (1021.6505737304688, 787.4329223632812, 187.01898193359375, 204.1563720703125), (1021.6505737304688, 787.4329223632812, 187.01898193359375, 204.1563720703125), (1021.2202758789062, 785.9695434570312, 186.83294677734375, 203.75323486328125), (1020.681884765625, 785.4732055664062, 187.2669677734375, 203.9888916015625), (1020.00537109375, 784.3005981445312, 186.8419189453125, 204.12957763671875), (1019.12646484375, 785.7789916992188, 186.966552734375, 203.6168212890625), (1019.12646484375, 785.7789916992188, 186.966552734375, 203.6168212890625), (1019.0047607421875, 786.639892578125, 187.3616943359375, 204.61456298828125), (1017.2642822265625, 787.4711303710938, 186.4864501953125, 203.66815185546875)]"
frame_000432,"[(885.2352600097656, 846.723388671875), (885.2352600097656, 846.723388671875), (884.6755981445312, 845.7998046875), (884.2056579589844, 845.2708129882812), (883.0788879394531, 845.5310363769531), (882.7034606933594, 845.1878662109375), (882.7034606933594, 845.1878662109375), (882.0525817871094, 845.18212890625), (881.1149291992188, 846.0263366699219), (880.5696716308594, 845.4671325683594)]","[(1122.1962890625, 891.7629699707031), (1122.1962890625, 891.7629699707031), (1121.4716186523438, 890.2876892089844), (1121.0201416015625, 889.5078125), (1119.9613037109375, 889.9027404785156), (1119.5110473632812, 889.6528625488281), (1119.5110473632812, 889.6528625488281), (1118.926025390625, 889.9745178222656), (1118.2780151367188, 891.552490234375), (1117.2803344726562, 890.7614440917969)]","[(783.5523071289062, 711.1989135742188, 203.36590576171875, 271.0489501953125), (783.5523071289062, 711.1989135742188, 203.36590576171875, 271.0489501953125), (782.8684692382812, 710.2900390625, 203.6142578125, 271.01953125), (782.2372436523438, 709.7538452148438, 203.93682861328125, 271.033935546875), (781.1414184570312, 709.8869018554688, 203.87493896484375, 271.28826904296875), (780.8384399414062, 709.5833740234375, 203.73004150390625, 271.208984375), (780.8384399414062, 709.5833740234375, 203.73004150390625, 271.208984375), (780.2932739257812, 709.5640258789062, 203.51861572265625, 271.2362060546875), (779.3607177734375, 710.3837280273438, 203.5084228515625, 271.28521728515625), (779.047607421875, 710.1089477539062, 203.04412841796875, 270.71636962890625)]","[(1028.6357421875, 789.7444458007812, 187.12109375, 204.03704833984375), (1028.6357421875, 789.7444458007812, 187.12109375, 204.03704833984375), (1027.927978515625, 788.2810668945312, 187.0872802734375, 204.01324462890625), (1027.40087890625, 787.4981079101562, 187.238525390625, 204.0194091796875), (1026.3365478515625, 787.7920532226562, 187.24951171875, 204.22137451171875), (1025.989013671875, 787.6119995117188, 187.0440673828125, 204.08172607421875), (1025.989013671875, 787.6119995117188, 187.0440673828125, 204.08172607421875), (1025.455078125, 787.9454345703125, 186.94189453125, 204.05816650390625), (1024.653564453125, 789.5103149414062, 187.2489013671875, 204.0843505859375), (1023.9718017578125, 788.9883422851562, 186.6170654296875, 203.54620361328125)]"
