frame,left_hand,right_hand,left_bbox,right_bbox
frame_000518,"[(471.1351776123047, 685.2590026855469), (472.0347442626953, 684.9072875976562), (473.44097900390625, 685.2310485839844), (474.6976623535156, 685.91552734375), (474.6976623535156, 685.91552734375), (478.231201171875, 686.4884643554688), (485.0122833251953, 685.6348266601562), (484.6626434326172, 687.7490844726562), (488.23329162597656, 687.7388305664062), (489.7313537597656, 687.8965148925781)]","[(810.7622985839844, 662.0482482910156), (810.6690673828125, 662.9652099609375), (812.0759887695312, 664.9070739746094), (811.856201171875, 666.6721496582031), (811.856201171875, 666.6721496582031), (814.48388671875, 668.4764099121094), (814.5736694335938, 667.6391906738281), (818.3038330078125, 671.9104309082031), (821.237548828125, 673.0339660644531), (822.4888305664062, 674.8381042480469)]","[(388.4967956542969, 564.6193237304688, 165.27676391601562, 241.27935791015625), (388.4756774902344, 564.0776977539062, 167.11813354492188, 241.6591796875), (390.41644287109375, 564.2734985351562, 166.049072265625, 241.91510009765625), (389.62847900390625, 565.3098754882812, 170.13836669921875, 241.2113037109375), (389.62847900390625, 565.3098754882812, 170.13836669921875, 241.2113037109375), (394.97735595703125, 565.0324096679688, 166.5076904296875, 242.912109375), (399.6184997558594, 566.79248046875, 170.78756713867188, 237.6846923828125), (401.2518005371094, 566.2239379882812, 166.82168579101562, 243.05029296875), (405.1127624511719, 566.16357421875, 166.24105834960938, 243.1505126953125), (406.3154296875, 565.8110961914062, 166.83184814453125, 244.17083740234375)]","[(740.9356689453125, 526.9572143554688, 139.65325927734375, 270.18206787109375), (739.9599609375, 527.6910400390625, 141.418212890625, 270.54833984375), (741.4039306640625, 529.315185546875, 141.3441162109375, 271.18377685546875), (739.0746459960938, 531.2571411132812, 145.5631103515625, 270.83001708984375), (739.0746459960938, 531.2571411132812, 145.5631103515625, 270.83001708984375), (743.2218017578125, 532.1814575195312, 142.524169921875, 272.58990478515625), (742.4030151367188, 535.706298828125, 144.34130859375, 263.86578369140625), (746.44384765625, 535.4967651367188, 143.719970703125, 272.82733154296875), (749.5538940429688, 536.6818237304688, 143.3673095703125, 272.70428466796875), (750.325439453125, 537.7249145507812, 144.3267822265625, 274.22637939453125)]"
frame_000519,"[(466.9715576171875, 684.4781494140625), (468.0872344970703, 684.71728515625), (469.61399841308594, 685.3955993652344), (469.61399841308594, 685.3955993652344), (473.46917724609375, 685.3887634277344), (477.14076232910156, 686.4256591796875), (480.1760711669922, 686.8798217773438), (482.0010070800781, 687.2362365722656), (483.5433044433594, 687.2969970703125), (483.5433044433594, 687.2969970703125)]","[(806.8290405273438, 662.2900390625), (807.1946105957031, 663.8485412597656), (807.5914916992188, 665.8450622558594), (807.5914916992188, 665.8450622558594), (809.5644836425781, 666.2476196289062), (812.7733764648438, 669.1861572265625), (814.2560119628906, 670.6712036132812), (815.6075439453125, 672.3310241699219), (816.6516418457031, 673.8304748535156), (816.6516418457031, 673.8304748535156)]","[(384.0020751953125, 563.8197021484375, 165.93896484375, 241.31689453125), (384.3345642089844, 563.8736572265625, 167.50534057617188, 241.687255859375), (385.0143127441406, 564.0770874023438, 169.19937133789062, 242.63702392578125), (385.0143127441406, 564.0770874023438, 169.19937133789062, 242.63702392578125), (388.54754638671875, 565.5011596679688, 169.84326171875, 239.77520751953125), (394.4233093261719, 565.2465209960938, 165.43490600585938, 242.3582763671875), (397.2087707519531, 565.5310668945312, 165.93460083007812, 242.697509765625), (398.50189208984375, 565.7977905273438, 166.99822998046875, 242.87689208984375), (399.379638671875, 565.580078125, 168.32733154296875, 243.433837890625), (399.379638671875, 565.580078125, 168.32733154296875, 243.433837890625)]","[(735.2232055664062, 524.1012573242188, 143.211669921875, 276.3775634765625), (734.6598510742188, 525.2838134765625, 145.06951904296875, 277.12945556640625), (734.2651977539062, 526.5519409179688, 146.652587890625, 278.58624267578125), (734.2651977539062, 526.5519409179688, 146.652587890625, 278.58624267578125), (735.7136840820312, 528.7676391601562, 147.70159912109375, 274.9599609375), (740.4541015625, 530.2482299804688, 144.6385498046875, 277.8758544921875), (741.5687866210938, 531.55224609375, 145.37445068359375, 278.2379150390625), (742.0925903320312, 532.8475341796875, 147.0299072265625, 278.96697998046875), (742.295166015625, 533.8464965820312, 148.71295166015625, 279.96795654296875), (742.295166015625, 533.8464965820312, 148.71295166015625, 279.96795654296875)]"
frame_000520,"[(466.9221496582031, 683.0989685058594), (468.91770935058594, 683.4863891601562), (468.91770935058594, 683.4863891601562), (471.2494659423828, 684.3378295898438), (474.80841064453125, 684.9043884277344), (476.49073791503906, 685.3929748535156), (481.30787658691406, 685.68115234375), (482.26171875, 685.3997192382812), (482.26171875, 685.3997192382812), (484.90447998046875, 684.7427368164062)]","[(803.50146484375, 662.8312377929688), (804.1436157226562, 664.3122253417969), (804.1436157226562, 664.3122253417969), (805.1921691894531, 666.2503356933594), (807.7507934570312, 668.080322265625), (806.4918212890625, 668.1122131347656), (812.6127319335938, 671.3226623535156), (812.5381774902344, 672.1957397460938), (812.5381774902344, 672.1957397460938), (815.1052551269531, 672.6566162109375)]","[(382.49365234375, 560.117431640625, 168.85699462890625, 245.96307373046875), (383.1983337402344, 560.510986328125, 171.43875122070312, 245.9508056640625), (383.1983337402344, 560.510986328125, 171.43875122070312, 245.9508056640625), (384.5715637207031, 561.0659790039062, 173.35580444335938, 246.543701171875), (390.21856689453125, 561.5725708007812, 169.1796875, 246.66363525390625), (388.5983581542969, 564.8148803710938, 175.78475952148438, 241.15618896484375), (396.6938781738281, 561.5968627929688, 169.22799682617188, 248.1685791015625), (397.03350830078125, 561.7387084960938, 170.4564208984375, 247.322021484375), (397.03350830078125, 561.7387084960938, 170.4564208984375, 247.322021484375), (400.12646484375, 561.2191772460938, 169.5560302734375, 247.047119140625)]","[(735.3195190429688, 530.4033813476562, 136.3638916015625, 264.855712890625), (734.9672241210938, 531.8184204101562, 138.352783203125, 264.98760986328125), (734.9672241210938, 531.8184204101562, 138.352783203125, 264.98760986328125), (735.3438110351562, 533.3424682617188, 139.69671630859375, 265.81573486328125), (738.73193359375, 535.0693969726562, 138.0377197265625, 266.0218505859375), (734.0237426757812, 537.6396484375, 144.9361572265625, 260.94512939453125), (743.8292846679688, 537.5692749023438, 137.56689453125, 267.50677490234375), (742.120361328125, 538.665283203125, 140.83563232421875, 267.0609130859375), (742.120361328125, 538.665283203125, 140.83563232421875, 267.0609130859375), (745.0673828125, 539.3386840820312, 140.07574462890625, 266.6358642578125)]"
frame_000521,"[(466.46913146972656, 684.2887268066406), (466.46913146972656, 684.2887268066406), (468.5768585205078, 685.2514343261719), (471.5098571777344, 686.1083374023438), (476.76524353027344, 686.3324279785156), (477.6780090332031, 686.81005859375), (479.2501220703125, 686.3334350585938), (479.2501220703125, 686.3334350585938), (481.0719299316406, 686.0389099121094), (484.02378845214844, 685.3240661621094)]","[(799.8213500976562, 660.4915466308594), (799.8213500976562, 660.4915466308594), (801.4122314453125, 662.5965270996094), (802.4599609375, 664.3321228027344), (804.9032287597656, 665.9209594726562), (807.2614440917969, 667.7947692871094), (808.076171875, 668.4912719726562), (808.076171875, 668.4912719726562), (809.4099731445312, 669.4979248046875), (811.92626953125, 670.1061706542969)]","[(381.3753967285156, 561.0737915039062, 170.18746948242188, 246.42987060546875), (381.3753967285156, 561.0737915039062, 170.18746948242188, 246.42987060546875), (384.0246887207031, 562.1937866210938, 169.10433959960938, 246.11529541015625), (384.52142333984375, 563.229736328125, 173.97686767578125, 245.7572021484375), (388.8757629394531, 562.2813720703125, 175.77896118164062, 248.10211181640625), (392.22711181640625, 562.6632080078125, 170.90179443359375, 248.293701171875), (394.49365234375, 562.8587036132812, 169.512939453125, 246.949462890625), (394.49365234375, 562.8587036132812, 169.512939453125, 246.949462890625), (395.441650390625, 561.9685668945312, 171.26055908203125, 248.14068603515625), (399.0191345214844, 561.122802734375, 170.00930786132812, 248.40252685546875)]","[(730.085693359375, 525.4384155273438, 139.4713134765625, 270.10626220703125), (730.085693359375, 525.4384155273438, 139.4713134765625, 270.10626220703125), (731.2826538085938, 527.3685302734375, 140.2591552734375, 270.45599365234375), (730.6692504882812, 529.2920532226562, 143.5814208984375, 270.08013916015625), (733.5665893554688, 530.1255493164062, 142.67327880859375, 271.5908203125), (736.01318359375, 531.3548583984375, 142.49652099609375, 272.87982177734375), (736.8056030273438, 532.6416625976562, 142.5411376953125, 271.69921875), (736.8056030273438, 532.6416625976562, 142.5411376953125, 271.69921875), (737.33056640625, 532.9192504882812, 144.1588134765625, 273.1573486328125), (740.21435546875, 533.4440307617188, 143.423828125, 273.32427978515625)]"
frame_000522,"[(461.5, 685.0), (464.4978942871094, 685.7523193359375), (467.7628479003906, 686.3582763671875), (473.4073791503906, 685.1081848144531), (473.46543884277344, 686.2689514160156), (475.4150390625, 686.9527282714844), (475.4150390625, 686.9527282714844), (475.7370300292969, 687.7644653320312), (480.3341064453125, 685.611083984375), (482.9346160888672, 685.3171997070312)]","[(796.0, 660.5), (797.5819091796875, 662.2689514160156), (799.5511779785156, 663.9230651855469), (801.4940185546875, 662.3710327148438), (802.1664733886719, 665.1239624023438), (805.15771484375, 668.5604553222656), (805.15771484375, 668.5604553222656), (803.592041015625, 670.5494995117188), (808.00830078125, 669.7207946777344), (810.4932556152344, 670.91162109375)]","[(377.0, 562.0, 169.0, 246.0), (379.615966796875, 562.876953125, 169.76385498046875, 245.750732421875), (381.5767822265625, 563.4525146484375, 172.37213134765625, 245.8115234375), (387.08349609375, 564.29052734375, 172.64776611328125, 241.63531494140625), (385.8984680175781, 565.6817626953125, 175.13394165039062, 241.17437744140625), (390.76885986328125, 562.8078002929688, 169.2923583984375, 248.28985595703125), (390.76885986328125, 562.8078002929688, 169.2923583984375, 248.28985595703125), (385.10748291015625, 563.5484619140625, 181.25909423828125, 248.4320068359375), (394.8740234375, 561.51513671875, 170.920166015625, 248.19189453125), (398.0835266113281, 560.89208984375, 169.70217895507812, 248.8502197265625)]","[(728.0, 528.0, 136.0, 265.0), (728.9892578125, 529.8548583984375, 137.185302734375, 264.82818603515625), (730.2288208007812, 531.5289306640625, 138.64471435546875, 264.78826904296875), (732.1724853515625, 532.9042358398438, 138.64306640625, 258.93359375), (730.550537109375, 535.1453247070312, 143.23187255859375, 259.957275390625), (735.9710693359375, 534.6121826171875, 138.373291015625, 267.89654541015625), (735.9710693359375, 534.6121826171875, 138.373291015625, 267.89654541015625), (729.8718872070312, 536.026123046875, 147.4403076171875, 269.0467529296875), (737.2417602539062, 535.9580078125, 141.5330810546875, 267.52557373046875), (740.575439453125, 536.6165771484375, 139.83563232421875, 268.590087890625)]"
frame_000523,"[(464.4839172363281, 687.7510375976562), (467.70445251464844, 688.3826904296875), (473.3398895263672, 687.0696411132812), (473.37786865234375, 688.2409973144531), (475.3907470703125, 688.9615478515625), (475.3907470703125, 688.9615478515625), (475.5423889160156, 689.8826904296875), (480.29705810546875, 687.59228515625), (482.89739990234375, 687.3211364746094), (483.74827575683594, 686.8235778808594)]","[(794.6123657226562, 659.2668151855469), (796.615966796875, 660.9174194335938), (798.6396179199219, 659.434326171875), (799.3283081054688, 662.1693420410156), (802.2313537597656, 665.5013122558594), (802.2313537597656, 665.5013122558594), (800.7817077636719, 667.4728088378906), (805.1507568359375, 666.6551818847656), (807.6052856445312, 667.8276672363281), (806.8108215332031, 668.5890808105469)]","[(376.58367919921875, 559.8805541992188, 175.80047607421875, 255.740966796875), (378.4407043457031, 560.4703979492188, 178.52749633789062, 255.8245849609375), (383.9327087402344, 561.3395385742188, 178.81436157226562, 251.460205078125), (382.67388916015625, 562.7474975585938, 181.407958984375, 250.98699951171875), (387.7294921875, 559.7741088867188, 175.322509765625, 258.3748779296875), (387.7294921875, 559.7741088867188, 175.322509765625, 258.3748779296875), (381.63250732421875, 560.5792236328125, 187.81976318359375, 258.60693359375), (391.7880859375, 558.4656982421875, 177.0179443359375, 258.253173828125), (395.01873779296875, 557.8456420898438, 175.75732421875, 258.95098876953125), (396.0162048339844, 558.1883544921875, 175.46414184570312, 257.27044677734375)]","[(726.0205688476562, 526.8560180664062, 137.18359375, 264.82159423828125), (727.2920532226562, 528.5452880859375, 138.6478271484375, 264.7442626953125), (729.3112182617188, 529.9673461914062, 138.65679931640625, 258.9339599609375), (727.713623046875, 532.205810546875, 143.2293701171875, 259.92706298828125), (733.0503540039062, 531.5642700195312, 138.36199951171875, 267.87408447265625), (733.0503540039062, 531.5642700195312, 138.36199951171875, 267.87408447265625), (727.0654296875, 533.03515625, 147.43255615234375, 268.87530517578125), (734.3916625976562, 532.8927001953125, 141.5181884765625, 267.52496337890625), (737.6959228515625, 533.5487060546875, 139.8187255859375, 268.55792236328125), (736.1939086914062, 534.7530517578125, 141.23382568359375, 267.67205810546875)]"
frame_000524,"[(465.8069305419922, 693.8604431152344), (468.0453643798828, 694.2767944335938), (470.77967834472656, 694.7029724121094), (472.75958251953125, 694.4569091796875), (472.75958251953125, 694.4569091796875), (475.0276641845703, 694.0357055664062), (476.36448669433594, 693.2703552246094), (479.077392578125, 693.0084533691406), (483.2982482910156, 691.6167602539062), (484.8618469238281, 691.1556396484375)]","[(793.4429931640625, 657.7571716308594), (793.885009765625, 658.8960571289062), (796.5109558105469, 661.3406066894531), (798.0072631835938, 662.3307800292969), (798.0072631835938, 662.3307800292969), (800.0993957519531, 663.2684020996094), (800.2872009277344, 663.5787658691406), (802.1761474609375, 665.0411071777344), (804.7012634277344, 664.6948547363281), (804.7929992675781, 665.951904296875)]","[(379.3965148925781, 568.5008544921875, 172.82083129882812, 250.71917724609375), (380.3691711425781, 569.59423828125, 175.35238647460938, 249.3651123046875), (384.6772766113281, 568.5173950195312, 172.20480346679688, 252.37115478515625), (386.5999755859375, 568.0294189453125, 172.3192138671875, 252.85498046875), (386.5999755859375, 568.0294189453125, 172.3192138671875, 252.85498046875), (388.5943908691406, 567.443603515625, 172.86654663085938, 253.1842041015625), (390.2176208496094, 567.300048828125, 172.29373168945312, 251.94061279296875), (392.7366943359375, 566.2901000976562, 172.681396484375, 253.43670654296875), (396.7373046875, 564.7493896484375, 173.12188720703125, 253.7347412109375), (397.7838134765625, 564.1632690429688, 174.15606689453125, 253.9847412109375)]","[(725.3638916015625, 525.64453125, 136.158203125, 264.22528076171875), (724.5252075195312, 527.470947265625, 138.7196044921875, 262.8502197265625), (727.9452514648438, 528.2273559570312, 137.13140869140625, 266.22650146484375), (729.188720703125, 528.904052734375, 137.6370849609375, 266.85345458984375), (729.188720703125, 528.904052734375, 137.6370849609375, 266.85345458984375), (730.8447265625, 529.6625366210938, 138.50933837890625, 267.21173095703125), (730.716796875, 530.4092407226562, 139.14080810546875, 266.33905029296875), (732.3294067382812, 531.0944213867188, 139.6934814453125, 267.89337158203125), (734.673095703125, 530.8287353515625, 140.05633544921875, 267.73223876953125), (733.7686767578125, 531.6515502929688, 142.04864501953125, 268.6007080078125)]"
frame_000525,"[(461.6524963378906, 696.7647094726562), (464.3500061035156, 696.7366943359375), (464.2749328613281, 696.978271484375), (464.2749328613281, 696.978271484375), (467.0278778076172, 696.0178833007812), (467.4429473876953, 695.3824462890625), (471.71971130371094, 695.1557006835938), (476.92767333984375, 693.2069702148438), (479.3290710449219, 693.0803833007812), (479.3290710449219, 693.0803833007812)]","[(792.5790405273438, 658.9137268066406), (794.0327758789062, 659.9538879394531), (794.4159240722656, 661.4972534179688), (794.4159240722656, 661.4972534179688), (795.1638488769531, 660.9942932128906), (794.9649658203125, 661.7549438476562), (799.3585510253906, 663.915771484375), (800.7811279296875, 663.3443908691406), (804.7633666992188, 664.8082885742188), (804.7633666992188, 664.8082885742188)]","[(379.22998046875, 575.9765014648438, 164.84503173828125, 241.576416015625), (380.29290771484375, 576.0647583007812, 168.11419677734375, 241.3438720703125), (379.1578369140625, 576.9734497070312, 170.23419189453125, 240.0096435546875), (379.1578369140625, 576.9734497070312, 170.23419189453125, 240.0096435546875), (381.3351745605469, 576.9635009765625, 171.38540649414062, 238.1087646484375), (381.2225036621094, 576.706298828125, 172.44088745117188, 237.352294921875), (387.8750915527344, 573.6305541992188, 167.68923950195312, 243.05029296875), (393.32098388671875, 571.4258422851562, 167.21337890625, 243.562255859375), (396.4306640625, 571.2551879882812, 165.79681396484375, 243.650390625), (396.4306640625, 571.2551879882812, 165.79681396484375, 243.650390625)]","[(724.633056640625, 526.3222045898438, 135.8919677734375, 265.18304443359375), (725.0932006835938, 527.7006225585938, 137.879150390625, 264.50653076171875), (723.28857421875, 529.3177490234375, 142.25469970703125, 264.3590087890625), (723.28857421875, 529.3177490234375, 142.25469970703125, 264.3590087890625), (723.2864990234375, 529.993896484375, 143.75469970703125, 262.00079345703125), (721.8041381835938, 530.7754516601562, 146.3216552734375, 261.958984375), (728.7792358398438, 530.0455322265625, 141.15863037109375, 267.740478515625), (730.18115234375, 529.9722290039062, 141.199951171875, 266.74432373046875), (734.7684936523438, 530.74951171875, 139.98974609375, 268.1175537109375), (734.7684936523438, 530.74951171875, 139.98974609375, 268.1175537109375)]"
frame_000526,"[(464.07618713378906, 693.6041564941406), (466.3468475341797, 693.3890686035156), (466.3468475341797, 693.3890686035156), (468.58143615722656, 692.678955078125), (471.10816955566406, 691.7608642578125), (472.86622619628906, 691.6450500488281), (476.3830261230469, 690.517333984375), (480.6648406982422, 689.3674621582031), (480.6648406982422, 689.3674621582031), (481.71348571777344, 689.0118713378906)]","[(806.4662475585938, 659.4328308105469), (808.0421142578125, 660.7106323242188), (808.0421142578125, 660.7106323242188), (809.3778991699219, 661.0421447753906), (811.3652648925781, 661.6881408691406), (812.0366516113281, 662.9348449707031), (813.7217407226562, 663.4882202148438), (815.5025024414062, 664.118408203125), (815.5025024414062, 664.118408203125), (816.726318359375, 664.7690124511719)]","[(378.5651550292969, 566.05908203125, 171.02206420898438, 255.09014892578125), (380.6476135253906, 564.858154296875, 171.39846801757812, 257.06182861328125), (380.6476135253906, 564.858154296875, 171.39846801757812, 257.06182861328125), (380.3818664550781, 564.707275390625, 176.39913940429688, 255.943359375), (385.2719421386719, 563.5457153320312, 171.67245483398438, 256.4302978515625), (386.5597839355469, 563.0015869140625, 172.61288452148438, 257.28692626953125), (390.1949462890625, 561.7321166992188, 172.37615966796875, 257.5704345703125), (394.1539001464844, 559.9005737304688, 173.02188110351562, 258.93377685546875), (394.1539001464844, 559.9005737304688, 173.02188110351562, 258.93377685546875), (394.2347106933594, 559.906005859375, 174.95755004882812, 258.21173095703125)]","[(757.6670532226562, 547.342529296875, 97.598388671875, 224.18060302734375), (759.10546875, 547.8399047851562, 97.873291015625, 225.741455078125), (759.10546875, 547.8399047851562, 97.873291015625, 225.741455078125), (758.8602294921875, 548.890625, 101.03533935546875, 224.30303955078125), (761.864990234375, 549.1387939453125, 99.00054931640625, 225.09869384765625), (761.98779296875, 549.9189453125, 100.09771728515625, 226.03179931640625), (763.052001953125, 550.4227294921875, 101.3394775390625, 226.1309814453125), (764.7872314453125, 550.9015502929688, 101.4305419921875, 226.4337158203125), (764.7872314453125, 550.9015502929688, 101.4305419921875, 226.4337158203125), (765.0833129882812, 551.171630859375, 103.2860107421875, 227.19476318359375)]"
frame_000527,"[(460.19940185546875, 696.066650390625), (460.19940185546875, 696.066650390625), (459.3441619873047, 694.901611328125), (461.9303436279297, 693.9222717285156), (464.6869659423828, 693.1505432128906), (468.31329345703125, 692.4790344238281), (469.81675720214844, 691.8624572753906), (469.81675720214844, 691.8624572753906), (473.7576141357422, 690.5223083496094), (477.3333435058594, 689.2608947753906)]","[(806.7884216308594, 658.3743591308594), (806.7884216308594, 658.3743591308594), (807.0552673339844, 658.864501953125), (808.9276733398438, 659.6811828613281), (810.7083740234375, 660.1233520507812), (811.9631652832031, 660.6579895019531), (813.2701110839844, 662.1380310058594), (813.2701110839844, 662.1380310058594), (815.5340270996094, 662.32177734375), (817.6625061035156, 662.8265075683594)]","[(369.89630126953125, 560.7576904296875, 180.606201171875, 270.617919921875), (369.89630126953125, 560.7576904296875, 180.606201171875, 270.617919921875), (366.8848571777344, 559.1396484375, 184.91860961914062, 271.52392578125), (370.7185363769531, 557.4609375, 182.42361450195312, 272.92266845703125), (373.8699035644531, 557.0697021484375, 181.63412475585938, 272.16168212890625), (374.36865234375, 556.6569213867188, 187.8892822265625, 271.64422607421875), (378.8267517089844, 555.3901977539062, 181.98001098632812, 272.94451904296875), (378.8267517089844, 555.3901977539062, 181.98001098632812, 272.94451904296875), (382.3580017089844, 553.70166015625, 182.79922485351562, 273.64129638671875), (385.81158447265625, 552.3275756835938, 183.04351806640625, 273.86663818359375)]","[(758.0330200195312, 546.3616943359375, 97.51080322265625, 224.02532958984375), (758.0330200195312, 546.3616943359375, 97.51080322265625, 224.02532958984375), (757.0126342773438, 546.651123046875, 100.08526611328125, 224.4267578125), (759.4165649414062, 546.9253540039062, 99.022216796875, 225.51165771484375), (761.1640014648438, 547.6056518554688, 99.0887451171875, 225.035400390625), (760.947021484375, 548.7811889648438, 102.03228759765625, 223.75360107421875), (762.9995727539062, 549.13330078125, 100.54107666015625, 226.00946044921875), (762.9995727539062, 549.13330078125, 100.54107666015625, 226.00946044921875), (764.8865356445312, 549.1957397460938, 101.29498291015625, 226.2520751953125), (766.2342529296875, 549.526611328125, 102.85650634765625, 226.59979248046875)]"
frame_000528,"[(451.0, 699.5), (453.33021545410156, 699.0656433105469), (455.4147186279297, 697.9946594238281), (458.00367736816406, 697.8349304199219), (461.1359405517578, 696.6736450195312), (464.30267333984375, 695.5526123046875), (464.30267333984375, 695.5526123046875), (467.41839599609375, 694.42041015625), (470.44976806640625, 693.5237121582031), (473.7690734863281, 692.5479125976562)]","[(805.5, 655.0), (807.20849609375, 655.8975830078125), (808.4794921875, 656.429931640625), (810.0818176269531, 657.7472534179688), (811.81005859375, 658.1057434082031), (813.7073059082031, 658.6579895019531), (813.7073059082031, 658.6579895019531), (815.3089599609375, 659.160888671875), (816.9251708984375, 659.9284973144531), (818.9996643066406, 660.6079711914062)]","[(362.0, 567.0, 178.0, 265.0), (364.1235656738281, 566.3385009765625, 178.41329956054688, 265.45428466796875), (366.2831726074219, 565.1835327148438, 178.26309204101562, 265.62225341796875), (368.4387512207031, 564.2491455078125, 179.12985229492188, 267.17156982421875), (372.0436706542969, 563.4720458984375, 178.18453979492188, 266.4031982421875), (375.31707763671875, 562.4036254882812, 177.97119140625, 266.2979736328125), (375.31707763671875, 562.4036254882812, 177.97119140625, 266.2979736328125), (378.40802001953125, 561.1804809570312, 178.020751953125, 266.4798583984375), (381.4365234375, 560.17236328125, 178.0264892578125, 266.70269775390625), (384.54010009765625, 559.0053100585938, 178.45794677734375, 267.085205078125)]","[(756.0, 541.0, 99.0, 228.0), (757.3765869140625, 541.6822509765625, 99.663818359375, 228.4306640625), (758.431396484375, 542.1434326171875, 100.09619140625, 228.572998046875), (759.6477661132812, 542.818603515625, 100.86810302734375, 229.8572998046875), (761.3601684570312, 543.4774780273438, 100.8997802734375, 229.25653076171875), (763.0272827148438, 544.0613403320312, 101.36004638671875, 229.19329833984375), (763.0272827148438, 544.0613403320312, 101.36004638671875, 229.19329833984375), (764.3108520507812, 544.4498901367188, 101.9962158203125, 229.4219970703125), (765.6154174804688, 545.0068359375, 102.6195068359375, 229.84332275390625), (767.3522338867188, 545.5484619140625, 103.29486083984375, 230.1190185546875)]"
frame_000529,"[(439.853271484375, 705.5166015625), (441.9791717529297, 704.3695678710938), (444.5860595703125, 704.1837768554688), (447.7955627441406, 702.9284362792969), (451.01904296875, 701.7253112792969), (451.01904296875, 701.7253112792969), (454.1940002441406, 700.5237731933594), (457.2900695800781, 699.5641479492188), (460.6444854736328, 698.5249938964844), (465.5844268798828, 697.2388000488281)]","[(807.2151184082031, 653.8970642089844), (808.4912719726562, 654.4318542480469), (810.1022338867188, 655.7419738769531), (811.8334350585938, 656.10888671875), (813.7371826171875, 656.6654357910156), (813.7371826171875, 656.6654357910156), (815.3472900390625, 657.1701965332031), (816.9708557128906, 657.9381408691406), (819.0539855957031, 658.6192016601562), (822.1268920898438, 659.0972290039062)]","[(345.13800048828125, 564.2775268554688, 189.4305419921875, 282.4781494140625), (347.3553771972656, 563.0496826171875, 189.24758911132812, 282.6397705078125), (349.4949951171875, 562.03466796875, 190.18212890625, 284.2982177734375), (353.2247314453125, 561.2012939453125, 189.14166259765625, 283.45428466796875), (356.5731201171875, 560.0626831054688, 188.891845703125, 283.32525634765625), (356.5731201171875, 560.0626831054688, 188.891845703125, 283.32525634765625), (359.72979736328125, 558.770263671875, 188.92840576171875, 283.50701904296875), (362.83172607421875, 557.6975708007812, 188.91668701171875, 283.733154296875), (365.9576110839844, 556.456298828125, 189.37374877929688, 284.13739013671875), (372.0659484863281, 555.78662109375, 187.03695678710938, 282.90435791015625)]","[(757.3833618164062, 539.682861328125, 99.66351318359375, 228.42840576171875), (758.4430541992188, 540.1455688476562, 100.096435546875, 228.57257080078125), (759.6687622070312, 540.81689453125, 100.866943359375, 229.85015869140625), (761.383544921875, 541.48193359375, 100.8997802734375, 229.25390625), (763.0569458007812, 542.0694580078125, 101.3604736328125, 229.19195556640625), (763.0569458007812, 542.0694580078125, 101.3604736328125, 229.19195556640625), (764.3489990234375, 542.46044921875, 101.99658203125, 229.41949462890625), (765.6611938476562, 543.0196533203125, 102.61932373046875, 229.83697509765625), (767.4068603515625, 543.5640869140625, 103.29425048828125, 230.1102294921875), (770.8238525390625, 544.5596923828125, 102.6060791015625, 229.0750732421875)]"
frame_000530,"[(432.57884216308594, 704.26416015625), (435.4635467529297, 702.7569580078125), (438.5014343261719, 701.9198608398438), (441.7424774169922, 701.1573181152344), (441.7424774169922, 701.1573181152344), (444.69488525390625, 699.7706298828125), (448.0851593017578, 698.5878295898438), (451.7701110839844, 697.3641967773438), (456.6908874511719, 696.4057922363281), (461.7681121826172, 695.3999633789062)]","[(808.1310729980469, 652.8637084960938), (809.7173461914062, 653.3843383789062), (811.4373779296875, 654.2597045898438), (812.8697509765625, 654.6304321289062), (812.8697509765625, 654.6304321289062), (814.8345336914062, 655.5276489257812), (816.64990234375, 656.2022705078125), (818.4817199707031, 656.98974609375), (821.6833801269531, 657.4850769042969), (826.4973449707031, 657.6458740234375)]","[(334.1305847167969, 557.70166015625, 196.89651489257812, 293.125), (337.6266784667969, 556.1033325195312, 195.67373657226562, 293.3072509765625), (340.4051513671875, 554.7794189453125, 196.19256591796875, 294.2808837890625), (341.0411682128906, 554.3008422851562, 201.40261840820312, 293.71295166015625), (341.0411682128906, 554.3008422851562, 201.40261840820312, 293.71295166015625), (346.4649658203125, 552.4107666015625, 196.4598388671875, 294.7197265625), (350.0291442871094, 550.9986572265625, 196.11203002929688, 295.1783447265625), (354.45245361328125, 549.5943603515625, 194.63531494140625, 295.5396728515625), (358.61956787109375, 548.6348876953125, 196.14263916015625, 295.54180908203125), (364.7826232910156, 547.8903198242188, 193.97097778320312, 295.019287109375)]","[(758.16650390625, 538.752685546875, 99.92913818359375, 228.2220458984375), (759.763916015625, 539.2476196289062, 99.9068603515625, 228.2734375), (761.1978759765625, 539.7597045898438, 100.47900390625, 229.0), (761.6345825195312, 540.6577758789062, 102.4703369140625, 227.9453125), (761.6345825195312, 540.6577758789062, 102.4703369140625, 227.9453125), (763.9569702148438, 540.7140502929688, 101.755126953125, 229.627197265625), (765.6207885742188, 541.1387939453125, 102.0582275390625, 230.126953125), (766.9964599609375, 541.690673828125, 102.97052001953125, 230.59814453125), (770.116943359375, 542.55712890625, 103.13287353515625, 229.85589599609375), (775.7163696289062, 542.8002319335938, 101.56195068359375, 229.6912841796875)]"
