frame,left_hand,right_hand,left_bbox,right_bbox
frame_000312,"[(767.2044677734375, 962.2066955566406), (767.2044677734375, 962.2066955566406), (768.0753173828125, 961.3790588378906), (768.1426086425781, 960.1566772460938), (767.1085510253906, 959.6865234375), (767.9208374023438, 958.62060546875), (767.9208374023438, 958.62060546875), (767.155517578125, 958.1519470214844), (766.77294921875, 957.3818054199219), (765.898681640625, 956.25)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(670.2142944335938, 933.6673583984375, 193.9803466796875, 57.07867431640625), (670.2142944335938, 933.6673583984375, 193.9803466796875, 57.07867431640625), (671.0208740234375, 932.7294921875, 194.10888671875, 57.29913330078125), (671.1427001953125, 931.6000366210938, 193.99981689453125, 57.11328125), (670.084228515625, 931.0780029296875, 194.04864501953125, 57.217041015625), (670.893310546875, 929.9210815429688, 194.0550537109375, 57.3990478515625), (670.893310546875, 929.9210815429688, 194.0550537109375, 57.3990478515625), (670.1021118164062, 929.3319091796875, 194.1068115234375, 57.64007568359375), (669.6478271484375, 928.438232421875, 194.250244140625, 57.88714599609375), (668.8228149414062, 927.2799682617188, 194.1517333984375, 57.9400634765625)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000313,"[(767.0, 963.0), (767.406494140625, 962.3248901367188), (767.6193542480469, 961.2408752441406), (767.8769226074219, 959.7573547363281), (767.2930297851562, 959.4357604980469), (767.2930297851562, 959.4357604980469), (767.3815307617188, 959.0765686035156), (766.3517761230469, 958.0807189941406), (765.7047424316406, 957.611083984375), (764.8459777832031, 956.4661254882812)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(668.0, 934.0, 198.0, 58.0), (668.402587890625, 933.2662353515625, 198.0078125, 58.1173095703125), (668.6241455078125, 932.1964111328125, 197.99041748046875, 58.08892822265625), (668.846435546875, 930.635986328125, 198.06097412109375, 58.24273681640625), (668.3318481445312, 930.1820678710938, 197.92236328125, 58.50738525390625), (668.3318481445312, 930.1820678710938, 197.92236328125, 58.50738525390625), (668.3032836914062, 929.7493896484375, 198.156494140625, 58.65435791015625), (667.2843627929688, 928.7017211914062, 198.13482666015625, 58.75799560546875), (666.610595703125, 928.1314086914062, 198.18829345703125, 58.9593505859375), (665.749755859375, 926.9546508789062, 198.19244384765625, 59.02294921875)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000314,"[(767.4073181152344, 963.3243103027344), (767.620849609375, 962.2391357421875), (767.8793334960938, 960.752685546875), (767.2957763671875, 960.4319458007812), (767.2957763671875, 960.4319458007812), (767.3860473632812, 960.0731811523438), (766.3567199707031, 959.0764770507812), (765.7102355957031, 958.6075134277344), (764.8516540527344, 957.4614868164062), (764.8516540527344, 957.4614868164062)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(668.4035034179688, 934.2656860351562, 198.00762939453125, 58.11724853515625), (668.6258544921875, 933.19482421875, 197.989990234375, 58.088623046875), (668.849365234375, 931.63134765625, 198.0599365234375, 58.24267578125), (668.3351440429688, 931.1782836914062, 197.9212646484375, 58.50732421875), (668.3351440429688, 931.1782836914062, 197.9212646484375, 58.50732421875), (668.3082885742188, 930.7460327148438, 198.155517578125, 58.654296875), (667.2898559570312, 929.697509765625, 198.13372802734375, 58.7579345703125), (666.6165771484375, 929.1277465820312, 198.18731689453125, 58.95953369140625), (665.7559814453125, 927.9498901367188, 198.19134521484375, 59.023193359375), (665.7559814453125, 927.9498901367188, 198.19134521484375, 59.023193359375)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000315,"[(766.5447387695312, 965.0298461914062), (766.4112243652344, 964.3533325195312), (766.11962890625, 962.9258117675781), (766.11962890625, 962.9258117675781), (765.6732482910156, 963.2981872558594), (765.5770568847656, 961.4897155761719), (764.2812194824219, 961.5103454589844), (763.6589660644531, 961.0082092285156), (763.6589660644531, 961.0082092285156), (763.3141174316406, 960.09033203125)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(665.6004638671875, 935.05712890625, 201.8885498046875, 59.9454345703125), (665.3251953125, 934.239990234375, 202.17205810546875, 60.2266845703125), (665.139892578125, 932.8239135742188, 201.95947265625, 60.20379638671875), (665.139892578125, 932.8239135742188, 201.95947265625, 60.20379638671875), (664.591796875, 933.008544921875, 202.16290283203125, 60.57928466796875), (664.5433959960938, 931.157470703125, 202.06732177734375, 60.66448974609375), (663.2137451171875, 931.0718994140625, 202.13494873046875, 60.87689208984375), (662.5128784179688, 930.4935913085938, 202.29217529296875, 61.02923583984375), (662.5128784179688, 930.4935913085938, 202.29217529296875, 61.02923583984375), (662.1326904296875, 929.5164794921875, 202.36285400390625, 61.147705078125)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000316,"[(761.5894165039062, 966.4307556152344), (762.6018676757812, 965.8489990234375), (762.6018676757812, 965.8489990234375), (762.6324462890625, 965.7394409179688), (761.9893493652344, 964.6748962402344), (761.0279846191406, 963.7469482421875), (759.6616516113281, 963.2081604003906), (759.6616516113281, 963.2081604003906), (758.9854125976562, 962.4181823730469), (757.6967468261719, 962.6918334960938)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(658.6911010742188, 935.9427490234375, 205.796630859375, 60.97601318359375), (659.5755615234375, 935.224365234375, 206.0526123046875, 61.249267578125), (659.5755615234375, 935.224365234375, 206.0526123046875, 61.249267578125), (659.5040893554688, 934.9118041992188, 206.2567138671875, 61.6552734375), (658.8755493164062, 933.7625122070312, 206.22760009765625, 61.82476806640625), (657.9154052734375, 932.793212890625, 206.22515869140625, 61.907470703125), (656.5677490234375, 932.2904663085938, 206.18780517578125, 61.83538818359375), (656.5677490234375, 932.2904663085938, 206.18780517578125, 61.83538818359375), (655.8569946289062, 931.418701171875, 206.2568359375, 61.99896240234375), (654.5949096679688, 931.6285400390625, 206.20367431640625, 62.1265869140625)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000317,"[(763.4594116210938, 968.781005859375), (763.4594116210938, 968.781005859375), (763.1732177734375, 968.4522094726562), (761.6476440429688, 967.3551025390625), (761.7389831542969, 966.6422729492188), (760.6627807617188, 965.8414001464844), (760.6627807617188, 965.8414001464844), (760.2150268554688, 966.2645263671875), (759.0489196777344, 967.0593872070312), (756.835205078125, 965.3657836914062)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(660.4877319335938, 938.20751953125, 205.943359375, 61.14697265625), (660.4877319335938, 938.20751953125, 205.943359375, 61.14697265625), (660.0977783203125, 937.6871948242188, 206.15087890625, 61.530029296875), (658.5939331054688, 936.5448608398438, 206.107421875, 61.6204833984375), (658.649658203125, 935.744140625, 206.17864990234375, 61.7962646484375), (657.5764770507812, 934.9099731445312, 206.172607421875, 61.86285400390625), (657.5764770507812, 934.9099731445312, 206.172607421875, 61.86285400390625), (657.0396118164062, 935.2879638671875, 206.350830078125, 61.953125), (655.7959594726562, 935.8600463867188, 206.50592041015625, 62.398681640625), (653.731689453125, 934.3134155273438, 206.20703125, 62.104736328125)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000318,"[(762.0, 970.0), (761.33740234375, 969.9090881347656), (760.8515014648438, 968.6144714355469), (760.0864562988281, 967.9344482421875), (759.5171203613281, 967.2152099609375), (759.5171203613281, 967.2152099609375), (758.8096923828125, 967.9051208496094), (758.012451171875, 966.2661437988281), (756.9281005859375, 966.7414855957031), (755.6812133789062, 965.9316711425781)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(661.0, 940.0, 202.0, 60.0), (660.2807006835938, 939.76513671875, 202.1134033203125, 60.28790283203125), (659.7864379882812, 938.3857421875, 202.130126953125, 60.45745849609375), (659.05224609375, 937.6395263671875, 202.06842041015625, 60.58984375), (658.3867797851562, 936.9158325195312, 202.26068115234375, 60.5987548828125), (658.3867797851562, 936.9158325195312, 202.26068115234375, 60.5987548828125), (657.55517578125, 937.5053100585938, 202.509033203125, 60.79962158203125), (656.8750610351562, 935.8523559570312, 202.2747802734375, 60.82757568359375), (655.6690673828125, 936.2647094726562, 202.51806640625, 60.95355224609375), (654.5127563476562, 935.5537719726562, 202.3369140625, 60.75579833984375)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000319,"[(760.3364868164062, 969.4098205566406), (759.8499450683594, 968.1170349121094), (759.0847473144531, 967.4381103515625), (758.5141906738281, 966.7186889648438), (758.5141906738281, 966.7186889648438), (757.80517578125, 967.4071044921875), (757.0082092285156, 965.7706909179688), (755.9228820800781, 966.2443542480469), (754.6759643554688, 965.4361572265625), (754.6759643554688, 965.4361572265625)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(657.2786254882812, 938.7631225585938, 206.11572265625, 61.29339599609375), (656.7835083007812, 937.3837890625, 206.13287353515625, 61.46649169921875), (656.049560546875, 936.6373291015625, 206.07037353515625, 61.6015625), (655.3809814453125, 935.9133911132812, 206.26641845703125, 61.610595703125), (655.3809814453125, 935.9133911132812, 206.26641845703125, 61.610595703125), (654.5452270507812, 936.4998168945312, 206.5198974609375, 61.8145751953125), (653.8672485351562, 934.8488159179688, 206.28192138671875, 61.84375), (652.6580200195312, 935.2586059570312, 206.52972412109375, 61.97149658203125), (651.5027465820312, 934.5509643554688, 206.346435546875, 61.7703857421875), (651.5027465820312, 934.5509643554688, 206.346435546875, 61.7703857421875)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000320,"[(760.3544006347656, 968.2123107910156), (759.2228393554688, 968.2232360839844), (757.8724975585938, 967.6903076171875), (757.8724975585938, 967.6903076171875), (756.5684509277344, 966.962890625), (755.4602355957031, 966.3247985839844), (755.2916564941406, 966.745849609375), (753.5673522949219, 966.5220336914062), (753.5673522949219, 966.5220336914062), (751.7772827148438, 967.3351440429688)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(657.3527221679688, 937.6439819335938, 206.00335693359375, 61.13665771484375), (656.27783203125, 937.5498046875, 205.8900146484375, 61.34686279296875), (654.7694091796875, 936.93603515625, 206.2061767578125, 61.508544921875), (654.7694091796875, 936.93603515625, 206.2061767578125, 61.508544921875), (653.4579467773438, 936.1787719726562, 206.22100830078125, 61.5682373046875), (652.32421875, 935.6593627929688, 206.27203369140625, 61.33087158203125), (652.1174926757812, 935.9026489257812, 206.34832763671875, 61.6864013671875), (650.3421630859375, 935.789306640625, 206.45037841796875, 61.4654541015625), (650.3421630859375, 935.789306640625, 206.45037841796875, 61.4654541015625), (648.53955078125, 936.6141357421875, 206.4754638671875, 61.4420166015625)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000321,"[(759.2653503417969, 969.3593444824219), (757.6878356933594, 968.7498779296875), (757.6878356933594, 968.7498779296875), (756.8733215332031, 968.2251281738281), (757.0891723632812, 969.3853149414062), (754.2877502441406, 967.3182678222656), (754.7724304199219, 968.4610595703125), (754.7724304199219, 968.4610595703125), (752.3273620605469, 968.2007141113281), (751.9954528808594, 969.5162963867188)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(658.2786254882812, 939.3115234375, 201.97344970703125, 60.09564208984375), (656.619873046875, 938.6322631835938, 202.13592529296875, 60.2352294921875), (656.619873046875, 938.6322631835938, 202.13592529296875, 60.2352294921875), (655.78857421875, 937.9923706054688, 202.16949462890625, 60.46551513671875), (655.627685546875, 939.1834716796875, 202.9229736328125, 60.4036865234375), (653.1592407226562, 937.0597534179688, 202.25701904296875, 60.51702880859375), (653.4625854492188, 938.1806640625, 202.61968994140625, 60.560791015625), (653.4625854492188, 938.1806640625, 202.61968994140625, 60.560791015625), (651.1210327148438, 937.9804077148438, 202.41265869140625, 60.44061279296875), (650.7920532226562, 939.0224609375, 202.40679931640625, 60.9876708984375)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000322,"[(758.2418823242188, 967.2518310546875), (758.2418823242188, 967.2518310546875), (757.7760314941406, 966.6795654296875), (756.4208374023438, 966.4101867675781), (755.394287109375, 965.9859313964844), (755.5782165527344, 966.6891174316406), (755.5782165527344, 966.6891174316406), (754.4896240234375, 967.2714538574219), (754.3109436035156, 963.7430725097656), (750.3265686035156, 967.0575866699219)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(657.2064819335938, 937.2045288085938, 202.07080078125, 60.0946044921875), (657.2064819335938, 937.2045288085938, 202.07080078125, 60.0946044921875), (656.764404296875, 936.6104736328125, 202.02325439453125, 60.13818359375), (655.2766723632812, 936.351318359375, 202.288330078125, 60.11773681640625), (654.2600708007812, 935.8366088867188, 202.2684326171875, 60.29864501953125), (654.4520263671875, 936.6287841796875, 202.25238037109375, 60.12066650390625), (654.4520263671875, 936.6287841796875, 202.25238037109375, 60.12066650390625), (653.1365356445312, 936.9681396484375, 202.7061767578125, 60.60662841796875), (653.3427124023438, 933.7023315429688, 201.93646240234375, 60.08148193359375), (649.0383911132812, 936.778564453125, 202.57635498046875, 60.55804443359375)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000323,"[(759.0, 969.0), (758.5673828125, 968.6548156738281), (757.8466186523438, 968.7289123535156), (756.7493591308594, 968.1197204589844), (755.0676574707031, 967.7773742675781), (755.0676574707031, 967.7773742675781), (754.4294738769531, 968.6204528808594), (752.9560241699219, 968.9939575195312), (751.9771423339844, 970.3574829101562), (752.3893737792969, 970.18408203125)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(658.0, 939.0, 202.0, 60.0), (657.51318359375, 938.6051635742188, 202.1083984375, 60.09930419921875), (656.7039794921875, 938.6044311523438, 202.2852783203125, 60.24896240234375), (655.6478881835938, 937.967041015625, 202.20294189453125, 60.30535888671875), (654.0011596679688, 937.6525268554688, 202.13299560546875, 60.24969482421875), (654.0011596679688, 937.6525268554688, 202.13299560546875, 60.24969482421875), (653.2554321289062, 938.3978881835938, 202.34808349609375, 60.44512939453125), (651.686767578125, 938.7075805664062, 202.53851318359375, 60.57275390625), (650.6683959960938, 939.9434814453125, 202.61749267578125, 60.8280029296875), (651.103759765625, 939.7499389648438, 202.57122802734375, 60.8682861328125)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000324,"[(757.5669555664062, 968.6550598144531), (756.8455200195312, 968.7293395996094), (755.7484741210938, 968.1204833984375), (754.0671081542969, 967.7781372070312), (754.0671081542969, 967.7781372070312), (753.4278564453125, 968.6216125488281), (751.95361328125, 968.9954223632812), (750.9744262695312, 970.3597717285156), (751.3868103027344, 970.1871032714844), (751.3868103027344, 970.1871032714844)]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(656.5125122070312, 938.6053466796875, 202.10888671875, 60.09942626953125), (655.7025756835938, 938.6047973632812, 202.285888671875, 60.24908447265625), (654.6464233398438, 937.9677124023438, 202.2041015625, 60.3055419921875), (652.9998779296875, 937.6531982421875, 202.13446044921875, 60.2498779296875), (652.9998779296875, 937.6531982421875, 202.13446044921875, 60.2498779296875), (652.2528076171875, 938.3988647460938, 202.35009765625, 60.44549560546875), (650.68310546875, 938.7088623046875, 202.541015625, 60.5731201171875), (649.6641235351562, 939.945556640625, 202.62060546875, 60.82843017578125), (650.0991821289062, 939.752685546875, 202.57525634765625, 60.86883544921875), (650.0991821289062, 939.752685546875, 202.57525634765625, 60.86883544921875)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000325,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000326,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000327,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000328,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000329,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000330,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000331,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000332,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000333,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
frame_000334,"[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]","[(10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000), (10000, 10000, 10000, 10000)]"
