frame,left_hand,right_hand,left_bbox,right_bbox
frame_000842,"[(619.7707214355469, 425.65162658691406), (621.0205078125, 424.0020751953125), (622.3728637695312, 423.114990234375), (622.5755310058594, 422.1143798828125), (622.5755310058594, 422.1143798828125), (625.7480163574219, 421.33592224121094), (627.2558288574219, 420.17095947265625), (627.5947570800781, 418.6015625), (632.255126953125, 418.03257751464844), (633.0738525390625, 417.1782684326172)]","[(841.6869201660156, 719.7992858886719), (841.7302856445312, 718.9457397460938), (842.439697265625, 718.0199890136719), (841.7007751464844, 717.1904602050781), (841.7007751464844, 717.1904602050781), (844.5053100585938, 716.2408752441406), (845.943603515625, 714.6339111328125), (844.5040588378906, 714.6206970214844), (849.333740234375, 711.9644775390625), (847.0603637695312, 713.2009582519531)]","[(560.7288818359375, 340.1658630371094, 118.08367919921875, 170.97152709960938), (561.8876342773438, 338.4656982421875, 118.2657470703125, 171.07275390625), (563.3245239257812, 337.5772705078125, 118.0966796875, 171.075439453125), (563.0892333984375, 336.6538391113281, 118.97259521484375, 170.92108154296875), (563.0892333984375, 336.6538391113281, 118.97259521484375, 170.92108154296875), (566.7802734375, 335.5308532714844, 117.93548583984375, 171.61013793945312), (568.5675659179688, 334.4534606933594, 117.37652587890625, 171.43499755859375), (567.8544311523438, 332.73583984375, 119.48065185546875, 171.7314453125), (573.86474609375, 332.2502136230469, 116.78076171875, 171.56472778320312), (573.2633666992188, 331.2856140136719, 119.6209716796875, 171.78530883789062)]","[(768.7713012695312, 629.9965209960938, 145.83123779296875, 179.60552978515625), (768.4925537109375, 628.7117919921875, 146.4754638671875, 180.4678955078125), (769.262939453125, 627.8097534179688, 146.353515625, 180.42047119140625), (768.0184326171875, 626.7960815429688, 147.36468505859375, 180.78875732421875), (768.0184326171875, 626.7960815429688, 147.36468505859375, 180.78875732421875), (771.5140991210938, 626.3092041015625, 145.982421875, 179.86334228515625), (773.19921875, 624.877685546875, 145.48876953125, 179.512451171875), (770.6675415039062, 624.0783081054688, 147.67303466796875, 181.08477783203125), (776.98876953125, 622.5972290039062, 144.68994140625, 178.7344970703125), (773.2274780273438, 622.6849975585938, 147.665771484375, 181.03192138671875)]"
frame_000843,"[(620.4305419921875, 427.0724792480469), (620.6715698242188, 425.0736389160156), (622.3726196289062, 424.34849548339844), (622.3726196289062, 424.34849548339844), (622.9539794921875, 423.3733215332031), (623.6674499511719, 422.1983947753906), (627.1151123046875, 420.8392028808594), (627.8963928222656, 419.70628356933594), (631.3556213378906, 419.2991485595703), (631.3556213378906, 419.2991485595703)]","[(844.687744140625, 720.21533203125), (844.7641906738281, 719.1453857421875), (845.88427734375, 717.6868896484375), (845.88427734375, 717.6868896484375), (845.6397399902344, 717.60107421875), (846.3565673828125, 716.6346740722656), (847.7264099121094, 715.3566589355469), (847.335205078125, 715.0254211425781), (849.9004211425781, 713.6600036621094), (849.9004211425781, 713.6600036621094)]","[(561.6168823242188, 341.75384521484375, 117.6273193359375, 170.63726806640625), (561.65087890625, 339.6209716796875, 118.0413818359375, 170.90533447265625), (563.575439453125, 338.9318542480469, 117.5943603515625, 170.83328247070312), (563.575439453125, 338.9318542480469, 117.5943603515625, 170.83328247070312), (563.4376831054688, 337.77630615234375, 119.0325927734375, 171.19403076171875), (564.11181640625, 336.4329833984375, 119.11126708984375, 171.53082275390625), (567.65185546875, 335.11041259765625, 118.926513671875, 171.45758056640625), (568.1663818359375, 333.8990783691406, 119.46002197265625, 171.61441040039062), (572.2466430664062, 333.29107666015625, 118.21795654296875, 172.01614379882812), (572.2466430664062, 333.29107666015625, 118.21795654296875, 172.01614379882812)]","[(771.7282104492188, 630.1723022460938, 145.9190673828125, 180.0860595703125), (771.5772094726562, 628.753173828125, 146.37396240234375, 180.784423828125), (772.9427490234375, 627.7052612304688, 145.883056640625, 179.9632568359375), (772.9427490234375, 627.7052612304688, 145.883056640625, 179.9632568359375), (772.0421142578125, 627.27001953125, 147.19525146484375, 180.662109375), (772.7499389648438, 626.3551025390625, 147.2132568359375, 180.55914306640625), (774.19140625, 624.9939575195312, 147.07000732421875, 180.72540283203125), (773.3966064453125, 624.2574462890625, 147.877197265625, 181.53594970703125), (776.8206176757812, 623.6859741210938, 146.15960693359375, 179.94805908203125), (776.8206176757812, 623.6859741210938, 146.15960693359375, 179.94805908203125)]"
frame_000844,"[(617.4402465820312, 428.64927673339844), (618.9947509765625, 428.34242248535156), (618.9947509765625, 428.34242248535156), (621.2955627441406, 426.74278259277344), (623.9101867675781, 424.81593322753906), (625.0075378417969, 423.7041778564453), (624.463623046875, 422.85107421875), (629.8746032714844, 421.79901123046875), (629.8746032714844, 421.79901123046875), (629.4248962402344, 420.9373321533203)]","[(847.5682067871094, 719.9830627441406), (848.4822692871094, 718.8558654785156), (848.4822692871094, 718.8558654785156), (848.5447998046875, 718.4341125488281), (850.9927673339844, 715.7609252929688), (850.267578125, 715.9820861816406), (850.4726257324219, 715.3761901855469), (853.10302734375, 714.2955322265625), (853.10302734375, 714.2955322265625), (852.8507385253906, 713.2807006835938)]","[(559.7893676757812, 345.1142883300781, 115.3017578125, 167.06997680664062), (561.588623046875, 345.02923583984375, 114.812255859375, 166.62637329101562), (561.588623046875, 345.02923583984375, 114.812255859375, 166.62637329101562), (563.4286499023438, 343.3510437011719, 115.73382568359375, 166.78347778320312), (566.8048095703125, 341.34710693359375, 114.21075439453125, 166.93765258789062), (567.1533813476562, 340.1078186035156, 115.70831298828125, 167.19271850585938), (566.1548461914062, 338.98095703125, 116.6175537109375, 167.740234375), (572.1286010742188, 338.0150146484375, 115.49200439453125, 167.5679931640625), (572.1286010742188, 338.0150146484375, 115.49200439453125, 167.5679931640625), (571.6461791992188, 337.20184326171875, 115.55743408203125, 167.47097778320312)]","[(772.87744140625, 628.321044921875, 149.38153076171875, 183.32403564453125), (773.9754028320312, 627.4641723632812, 149.01373291015625, 182.78338623046875), (773.9754028320312, 627.4641723632812, 149.01373291015625, 182.78338623046875), (773.5167236328125, 626.4075317382812, 150.05615234375, 184.05316162109375), (776.7564086914062, 624.3020629882812, 148.47271728515625, 182.917724609375), (775.2249145507812, 623.8391723632812, 150.0853271484375, 184.28582763671875), (775.0836181640625, 623.3761596679688, 150.77801513671875, 184.00006103515625), (778.28564453125, 622.232666015625, 149.634765625, 184.125732421875), (778.28564453125, 622.232666015625, 149.634765625, 184.125732421875), (777.8534545898438, 621.2687377929688, 149.99456787109375, 184.02392578125)]"
frame_000845,"[(617.6754150390625, 430.56109619140625), (617.6754150390625, 430.56109619140625), (619.6427917480469, 429.3509826660156), (621.2305297851562, 428.01393127441406), (623.7278442382812, 426.9373779296875), (626.0086364746094, 425.627197265625), (628.8893737792969, 424.3451385498047), (628.8893737792969, 424.3451385498047), (629.1889953613281, 423.5528869628906), (627.9246520996094, 424.0141906738281)]","[(850.8354187011719, 720.5559997558594), (850.8354187011719, 720.5559997558594), (852.0285034179688, 719.1294555664062), (852.3948364257812, 718.6078186035156), (854.2747497558594, 717.3189086914062), (854.7672729492188, 716.1504821777344), (855.1839904785156, 715.578125), (855.1839904785156, 715.578125), (855.9237365722656, 714.7180786132812), (855.4653930664062, 715.4256286621094)]","[(560.1226806640625, 347.059814453125, 115.10546875, 167.0025634765625), (560.1226806640625, 347.059814453125, 115.10546875, 167.0025634765625), (562.2808227539062, 345.7822265625, 114.72393798828125, 167.13751220703125), (563.4559326171875, 344.3752136230469, 115.5491943359375, 167.27743530273438), (566.2694702148438, 343.23046875, 114.916748046875, 167.413818359375), (568.7986450195312, 342.11749267578125, 114.41998291015625, 167.0194091796875), (571.6724243164062, 340.76324462890625, 114.43389892578125, 167.16378784179688), (571.6724243164062, 340.76324462890625, 114.43389892578125, 167.16378784179688), (571.7115478515625, 339.9527282714844, 114.95489501953125, 167.2003173828125), (569.7456665039062, 340.1925048828125, 116.35797119140625, 167.64337158203125)]","[(776.24951171875, 629.0747680664062, 149.17181396484375, 182.96246337890625), (776.24951171875, 629.0747680664062, 149.17181396484375, 182.96246337890625), (777.642578125, 627.862548828125, 148.7718505859375, 182.5338134765625), (777.5947875976562, 626.9224243164062, 149.60009765625, 183.37078857421875), (779.8326416015625, 625.8491821289062, 148.88421630859375, 182.939453125), (780.359130859375, 624.4041748046875, 148.8162841796875, 183.49261474609375), (780.6849365234375, 623.4894409179688, 148.99810791015625, 184.1773681640625), (780.6849365234375, 623.4894409179688, 148.99810791015625, 184.1773681640625), (781.2064819335938, 622.6917114257812, 149.43450927734375, 184.052734375), (780.1617431640625, 623.4716796875, 150.6072998046875, 183.90789794921875)]"
frame_000846,"[(615.0, 434.0), (616.4676513671875, 433.11643981933594), (618.7964477539062, 431.6393737792969), (619.69384765625, 429.9104766845703), (620.7939453125, 429.46669006347656), (623.3145751953125, 428.41680908203125), (623.3145751953125, 428.41680908203125), (626.3352355957031, 427.71656799316406), (625.1710510253906, 426.691650390625), (630.5072937011719, 425.21376037597656)]","[(852.5, 724.5), (852.9629516601562, 723.6759338378906), (853.5742797851562, 722.8606262207031), (853.4903869628906, 722.1163330078125), (854.7996826171875, 720.9120178222656), (855.6076354980469, 720.1600036621094), (855.6076354980469, 720.1600036621094), (857.7584228515625, 718.594482421875), (856.3025207519531, 719.025146484375), (858.306640625, 717.6962280273438)]","[(555.0, 347.0, 120.0, 174.0), (556.3755493164062, 346.0835266113281, 120.1842041015625, 174.06582641601562), (558.5189819335938, 344.6163330078125, 120.554931640625, 174.04608154296875), (559.1415405273438, 342.8011169433594, 121.1046142578125, 174.21871948242188), (560.1495971679688, 342.3081359863281, 121.2886962890625, 174.31710815429688), (562.7899780273438, 341.28656005859375, 121.0491943359375, 174.260498046875), (562.7899780273438, 341.28656005859375, 121.0491943359375, 174.260498046875), (566.5234985351562, 340.6437072753906, 119.62347412109375, 174.14572143554688), (564.3088989257812, 339.39495849609375, 121.72430419921875, 174.5933837890625), (570.2659912109375, 338.0328063964844, 120.48260498046875, 174.36190795898438)]","[(778.0, 633.0, 149.0, 183.0), (778.34326171875, 632.1853637695312, 149.2393798828125, 182.98114013671875), (778.7221069335938, 630.9596557617188, 149.704345703125, 183.80194091796875), (778.2522583007812, 629.718017578125, 150.47625732421875, 184.796630859375), (779.6310424804688, 629.0379028320312, 150.3372802734375, 183.74822998046875), (780.462890625, 628.0879516601562, 150.28948974609375, 184.14410400390625), (780.462890625, 628.0879516601562, 150.28948974609375, 184.14410400390625), (783.2422485351562, 627.0184326171875, 149.0323486328125, 183.152099609375), (780.8025512695312, 626.7897338867188, 150.99993896484375, 184.4708251953125), (783.2743530273438, 625.291015625, 150.0645751953125, 184.8104248046875)]"
frame_000847,"[(614.9653015136719, 435.6138610839844), (617.2870788574219, 434.1354675292969), (618.17578125, 432.40367126464844), (619.2742614746094, 431.9579315185547), (621.7979431152344, 430.90443420410156), (621.7979431152344, 430.90443420410156), (624.8416442871094, 430.1972198486328), (623.6448974609375, 429.17474365234375), (628.9985961914062, 427.68492126464844), (629.824951171875, 427.52525329589844)]","[(862.9229431152344, 733.6773071289062), (863.4925231933594, 732.9107055664062), (863.39501953125, 732.2274475097656), (864.6821899414062, 730.9618530273438), (865.4347839355469, 730.2367248535156), (865.4347839355469, 730.2367248535156), (867.5210876464844, 728.6210632324219), (866.087158203125, 729.1248779296875), (867.9697570800781, 727.8262939453125), (869.3245849609375, 728.2369689941406)]","[(553.373046875, 347.08074951171875, 123.18450927734375, 177.06622314453125), (555.5067138671875, 345.60931396484375, 123.56072998046875, 177.05230712890625), (556.1156616210938, 343.7865905761719, 124.1202392578125, 177.23416137695312), (557.1199340820312, 343.2936096191406, 124.30865478515625, 177.32864379882812), (559.768798828125, 342.2681579589844, 124.05828857421875, 177.27255249023438), (559.768798828125, 342.2681579589844, 124.05828857421875, 177.27255249023438), (563.5452880859375, 341.6244812011719, 122.59271240234375, 177.14547729492188), (561.2725830078125, 340.36822509765625, 124.74462890625, 177.613037109375), (567.2666625976562, 338.9958801269531, 123.4638671875, 177.37808227539062), (567.906982421875, 338.3009338378906, 123.8359375, 178.44863891601562)]","[(788.30126953125, 642.1884765625, 149.24334716796875, 182.9776611328125), (788.635986328125, 640.9969482421875, 149.71307373046875, 183.8275146484375), (788.1486206054688, 639.8025512695312, 150.4927978515625, 184.84979248046875), (789.5126342773438, 639.0821533203125, 150.339111328125, 183.7593994140625), (790.2821655273438, 638.15087890625, 150.30523681640625, 184.17169189453125), (790.2821655273438, 638.15087890625, 150.30523681640625, 184.17169189453125), (792.98681640625, 637.0457153320312, 149.06854248046875, 183.15069580078125), (790.5792236328125, 636.877197265625, 151.015869140625, 184.495361328125), (792.9147338867188, 635.3982543945312, 150.11004638671875, 184.8560791015625), (794.422607421875, 636.0077514648438, 149.803955078125, 184.45843505859375)]"
frame_000848,"[(612.3085327148438, 438.44117736816406), (614.2727355957031, 436.87864685058594), (617.4799499511719, 436.3422546386719), (617.6571960449219, 434.9026336669922), (617.6571960449219, 434.9026336669922), (619.4675903320312, 433.9625701904297), (623.0513305664062, 432.7701873779297), (622.5772705078125, 432.52685546875), (624.58984375, 431.4932403564453), (628.1235961914062, 430.5154266357422)]","[(854.9057922363281, 715.0120544433594), (855.3675537109375, 713.4215698242188), (856.4257202148438, 712.8050842285156), (856.7359619140625, 711.8083190917969), (856.7359619140625, 711.8083190917969), (857.36376953125, 711.7179260253906), (859.2727355957031, 710.4433898925781), (858.8413391113281, 710.5198669433594), (858.9353637695312, 710.0646057128906), (859.3106689453125, 709.5476989746094)]","[(548.34326171875, 345.6817321777344, 127.9305419921875, 185.51889038085938), (550.5233154296875, 344.3634338378906, 127.49884033203125, 185.03042602539062), (553.8653564453125, 344.09332275390625, 127.22918701171875, 184.49786376953125), (553.72216796875, 342.4575500488281, 127.87005615234375, 184.89016723632812), (553.72216796875, 342.4575500488281, 127.87005615234375, 184.89016723632812), (555.1614990234375, 341.3278503417969, 128.6121826171875, 185.26943969726562), (559.5147094726562, 340.1037902832031, 127.0732421875, 185.33279418945312), (558.3757934570312, 339.582275390625, 128.4029541015625, 185.88916015625), (560.2144775390625, 338.3666687011719, 128.750732421875, 186.25314331054688), (563.705810546875, 337.6563415527344, 128.8355712890625, 185.71817016601562)]","[(780.0874633789062, 623.3936767578125, 149.63665771484375, 183.23675537109375), (780.5106811523438, 621.65087890625, 149.7137451171875, 183.5413818359375), (781.5855102539062, 620.832763671875, 149.680419921875, 183.94464111328125), (781.6441650390625, 619.78857421875, 150.18359375, 184.03948974609375), (781.6441650390625, 619.78857421875, 150.18359375, 184.03948974609375), (781.9680786132812, 619.3330688476562, 150.7913818359375, 184.76971435546875), (784.543212890625, 618.2307739257812, 149.45904541015625, 184.42523193359375), (783.5653686523438, 618.3753051757812, 150.55194091796875, 184.28912353515625), (783.4417114257812, 617.77490234375, 150.9873046875, 184.57940673828125), (783.5802001953125, 616.74560546875, 151.4609375, 185.60418701171875)]"
frame_000849,"[(612.1413269042969, 440.0940704345703), (613.4874267578125, 439.88914489746094), (615.16064453125, 439.11375427246094), (615.16064453125, 439.11375427246094), (615.5762939453125, 438.14573669433594), (617.392822265625, 436.9301300048828), (622.2214660644531, 436.02252197265625), (619.7591552734375, 434.8225860595703), (623.6126098632812, 434.03350830078125), (623.6126098632812, 434.03350830078125)]","[(848.5335998535156, 718.7421875), (849.2906188964844, 719.0765380859375), (850.2794799804688, 717.8736877441406), (850.2794799804688, 717.8736877441406), (849.738525390625, 718.1262817382812), (850.91552734375, 716.1832275390625), (853.8013000488281, 715.3960876464844), (851.1911010742188, 715.9455261230469), (853.3051147460938, 714.3958740234375), (853.3051147460938, 714.3958740234375)]","[(547.2636108398438, 346.2787170410156, 129.75543212890625, 187.63070678710938), (548.19140625, 345.7711486816406, 130.592041015625, 188.23599243164062), (549.9407348632812, 345.0868835449219, 130.4398193359375, 188.05374145507812), (549.9407348632812, 345.0868835449219, 130.4398193359375, 188.05374145507812), (549.6362915039062, 343.8995056152344, 131.8800048828125, 188.49246215820312), (552.2175903320312, 343.0242004394531, 130.3504638671875, 187.81185913085938), (557.6149291992188, 341.8555908203125, 129.21307373046875, 188.3338623046875), (553.4398803710938, 340.1950988769531, 132.6385498046875, 189.25497436523438), (558.5029296875, 339.73638916015625, 130.2193603515625, 188.59423828125), (558.5029296875, 339.73638916015625, 130.2193603515625, 188.59423828125)]","[(772.4799194335938, 625.0244750976562, 152.10736083984375, 187.4354248046875), (772.9825439453125, 625.2686767578125, 152.61614990234375, 187.61572265625), (774.0072631835938, 624.2879638671875, 152.54443359375, 187.17144775390625), (774.0072631835938, 624.2879638671875, 152.54443359375, 187.17144775390625), (772.7899169921875, 623.9481811523438, 153.897216796875, 188.356201171875), (774.463134765625, 622.2311401367188, 152.90478515625, 187.9041748046875), (777.9918212890625, 621.6619873046875, 151.61895751953125, 187.46820068359375), (773.8731079101562, 621.52392578125, 154.635986328125, 188.84320068359375), (776.8696899414062, 620.2139282226562, 152.870849609375, 188.3638916015625), (776.8696899414062, 620.2139282226562, 152.870849609375, 188.3638916015625)]"
frame_000850,"[(609.0635681152344, 445.2231903076172), (610.9191284179688, 444.34107971191406), (610.9191284179688, 444.34107971191406), (612.3777465820312, 443.1961364746094), (614.3639526367188, 442.21112060546875), (614.5458374023438, 441.4952850341797), (616.0626220703125, 440.1565704345703), (617.2750244140625, 438.85430908203125), (617.2750244140625, 438.85430908203125), (621.3790893554688, 439.0380401611328)]","[(851.538818359375, 714.9900817871094), (852.7050476074219, 713.7682800292969), (852.7050476074219, 713.7682800292969), (853.27685546875, 713.5752258300781), (853.6483764648438, 713.014892578125), (853.537841796875, 713.0046081542969), (854.1463623046875, 711.7496948242188), (854.0492553710938, 711.4931945800781), (854.0492553710938, 711.4931945800781), (857.1469116210938, 710.9064331054688)]","[(542.3853149414062, 349.1921081542969, 133.35650634765625, 192.06216430664062), (544.3368530273438, 348.3534851074219, 133.16455078125, 191.97518920898438), (544.3368530273438, 348.3534851074219, 133.16455078125, 191.97518920898438), (545.3827514648438, 346.98834228515625, 133.989990234375, 192.41558837890625), (547.390869140625, 346.0166015625, 133.9461669921875, 192.3890380859375), (546.8655395507812, 344.9737243652344, 135.360595703125, 193.04312133789062), (548.7989501953125, 343.5901794433594, 134.52734375, 193.13278198242188), (549.1732177734375, 342.0472412109375, 136.20361328125, 193.6141357421875), (549.1732177734375, 342.0472412109375, 136.20361328125, 193.6141357421875), (554.3013916015625, 342.1603698730469, 134.1553955078125, 193.75534057617188)]","[(775.3630981445312, 621.3577270507812, 152.3514404296875, 187.26470947265625), (776.624755859375, 620.3623657226562, 152.16058349609375, 186.81182861328125), (776.624755859375, 620.3623657226562, 152.16058349609375, 186.81182861328125), (776.8599853515625, 619.7435302734375, 152.833740234375, 187.66339111328125), (777.1709594726562, 618.9454345703125, 152.954833984375, 188.138916015625), (776.5177001953125, 618.7924194335938, 154.040283203125, 188.42437744140625), (777.350830078125, 617.6334838867188, 153.591064453125, 188.232421875), (776.5822143554688, 616.9424438476562, 154.93408203125, 189.10150146484375), (776.5822143554688, 616.9424438476562, 154.93408203125, 189.10150146484375), (780.705810546875, 616.9595947265625, 152.8822021484375, 187.8936767578125)]"
frame_000851,"[(607.4479370117188, 449.42193603515625), (607.4479370117188, 449.42193603515625), (610.0072021484375, 448.573974609375), (611.4969787597656, 447.5127410888672), (612.6326904296875, 446.2546081542969), (614.7499694824219, 445.7349395751953), (614.3575134277344, 444.14202880859375), (614.3575134277344, 444.14202880859375), (618.6985778808594, 442.8706970214844), (618.72216796875, 442.51507568359375)]","[(839.1763610839844, 705.9281921386719), (839.1763610839844, 705.9281921386719), (839.5315551757812, 705.1079406738281), (841.0433654785156, 704.4654846191406), (841.1713562011719, 704.1658020019531), (842.60498046875, 704.0781555175781), (841.2417297363281, 703.3187866210938), (841.2417297363281, 703.3187866210938), (843.3702697753906, 702.0185241699219), (844.0204772949219, 702.1189880371094)]","[(542.4011840820312, 355.42236328125, 130.093505859375, 187.9991455078125), (542.4011840820312, 355.42236328125, 130.093505859375, 187.9991455078125), (544.876953125, 354.91302490234375, 130.260498046875, 187.3218994140625), (546.5035400390625, 353.3176574707031, 129.98687744140625, 188.39016723632812), (547.2042236328125, 351.9598388671875, 130.85693359375, 188.58953857421875), (549.2875366210938, 351.1051330566406, 130.92486572265625, 189.25961303710938), (548.1946411132812, 349.4171142578125, 132.32574462890625, 189.4498291015625), (548.1946411132812, 349.4171142578125, 132.32574462890625, 189.4498291015625), (553.3767700195312, 348.314453125, 130.64361572265625, 189.11248779296875), (552.6749267578125, 347.4989013671875, 132.094482421875, 190.0323486328125)]","[(764.6162719726562, 614.4462280273438, 149.12017822265625, 182.96392822265625), (764.6162719726562, 614.4462280273438, 149.12017822265625, 182.96392822265625), (764.7049560546875, 613.3084716796875, 149.6531982421875, 183.59893798828125), (766.4852294921875, 612.9368286132812, 149.11627197265625, 183.05731201171875), (766.2144775390625, 612.134033203125, 149.91375732421875, 184.06353759765625), (767.76806640625, 612.0864868164062, 149.673828125, 183.98333740234375), (765.647705078125, 610.9136962890625, 151.18804931640625, 184.8101806640625), (765.647705078125, 610.9136962890625, 151.18804931640625, 184.8101806640625), (768.3832397460938, 609.571533203125, 149.97406005859375, 184.89398193359375), (768.59521484375, 609.771484375, 150.85052490234375, 184.69500732421875)]"
frame_000852,"[(596.5, 460.0), (597.9337463378906, 459.2426300048828), (600.058349609375, 457.80128479003906), (601.8545532226562, 456.5012969970703), (602.7437744140625, 455.7230682373047), (603.5769653320312, 455.342041015625), (603.5769653320312, 455.342041015625), (605.268310546875, 454.2030029296875), (606.9104309082031, 453.33428955078125), (606.3276062011719, 451.3061065673828)]","[(845.0, 719.0), (845.6207275390625, 718.3351135253906), (846.1036376953125, 717.9580383300781), (846.7352294921875, 716.8177185058594), (846.9090576171875, 716.7039184570312), (847.1417236328125, 716.4324035644531), (847.1417236328125, 716.4324035644531), (847.3741455078125, 716.0835571289062), (847.8146057128906, 715.5297546386719), (847.8487854003906, 714.9955444335938)]","[(529.0, 362.0, 135.0, 196.0), (530.2422485351562, 361.2651672363281, 135.38299560546875, 195.95492553710938), (532.1279907226562, 359.5433654785156, 135.8607177734375, 196.51583862304688), (534.1561279296875, 358.2951354980469, 135.3968505859375, 196.41232299804688), (534.6013793945312, 357.3147277832031, 136.2847900390625, 196.81668090820312), (535.3480834960938, 356.84454345703125, 136.457763671875, 196.9949951171875), (535.3480834960938, 356.84454345703125, 136.457763671875, 196.9949951171875), (536.79736328125, 355.65576171875, 136.94189453125, 197.094482421875), (538.156494140625, 354.28570556640625, 137.50787353515625, 198.09716796875), (536.9678344726562, 351.8645935058594, 138.71954345703125, 198.88302612304688)]","[(772.0, 629.0, 146.0, 180.0), (772.455078125, 628.2793579101562, 146.331298828125, 180.11151123046875), (772.7332763671875, 627.5167236328125, 146.74072265625, 180.88262939453125), (773.4357299804688, 626.3553466796875, 146.5989990234375, 180.92474365234375), (773.295166015625, 626.0036010742188, 147.227783203125, 181.400634765625), (773.3998413085938, 625.783447265625, 147.4837646484375, 181.29791259765625), (773.3998413085938, 625.783447265625, 147.4837646484375, 181.29791259765625), (773.3594970703125, 625.0074462890625, 148.029296875, 182.1522216796875), (773.6410522460938, 624.759033203125, 148.34710693359375, 181.54144287109375), (773.2490234375, 623.6620483398438, 149.19952392578125, 182.6669921875)]"
frame_000853,"[(601.9273986816406, 460.24505615234375), (604.0369567871094, 458.8150329589844), (605.8152770996094, 457.52476501464844), (606.7046203613281, 456.7530212402344), (607.534912109375, 456.37620544433594), (607.534912109375, 456.37620544433594), (609.2094116210938, 455.24400329589844), (610.8552551269531, 454.3861083984375), (610.2884521484375, 452.3740539550781), (615.7648010253906, 452.0139465332031)]","[(844.6144104003906, 721.3341369628906), (845.0876770019531, 720.9606323242188), (845.7175598144531, 719.805908203125), (845.8816223144531, 719.6978759765625), (846.1086730957031, 719.4201354980469), (846.1086730957031, 719.4201354980469), (846.3314514160156, 719.0764770507812), (846.7610473632812, 718.5103454589844), (846.787353515625, 717.9864501953125), (848.6878356933594, 716.2319946289062)]","[(534.2362670898438, 362.26727294921875, 135.38226318359375, 195.95556640625), (536.107177734375, 360.55621337890625, 135.85955810546875, 196.51763916015625), (538.1135864257812, 359.3161315917969, 135.40338134765625, 196.41726684570312), (538.5614013671875, 358.34283447265625, 136.28643798828125, 196.82037353515625), (539.3032836914062, 357.8771057128906, 136.4632568359375, 196.99819946289062), (539.3032836914062, 357.8771057128906, 136.4632568359375, 196.99819946289062), (540.7359008789062, 356.6928405761719, 136.947021484375, 197.10232543945312), (542.0968627929688, 355.338134765625, 137.51678466796875, 198.095947265625), (540.9290161132812, 352.93377685546875, 138.7188720703125, 198.88055419921875), (547.753173828125, 353.25189208984375, 136.02325439453125, 197.52410888671875)]","[(771.4483642578125, 631.2776489257812, 146.33209228515625, 180.11297607421875), (771.7164916992188, 630.5176391601562, 146.74237060546875, 180.885986328125), (772.4190673828125, 629.3432006835938, 146.59698486328125, 180.9254150390625), (772.2673950195312, 628.995849609375, 147.22845458984375, 181.404052734375), (772.367919921875, 628.7715454101562, 147.48150634765625, 181.29718017578125), (772.367919921875, 628.7715454101562, 147.48150634765625, 181.29718017578125), (772.3167114257812, 627.99755859375, 148.02947998046875, 182.1578369140625), (772.5908813476562, 627.744384765625, 148.34033203125, 181.53192138671875), (772.1879272460938, 626.6542358398438, 149.1988525390625, 182.6644287109375), (774.7901000976562, 625.3374633789062, 147.79547119140625, 181.7890625)]"
frame_000854,"[(602.6456909179688, 459.8452453613281), (604.8456115722656, 459.2800598144531), (606.2102355957031, 457.851806640625), (607.420654296875, 457.1806335449219), (607.420654296875, 457.1806335449219), (608.0480041503906, 456.3309020996094), (607.8453369140625, 455.07281494140625), (611.35595703125, 454.21131896972656), (612.3753967285156, 452.71092224121094), (617.0859375, 451.3414764404297)]","[(844.3063354492188, 722.5765686035156), (844.7463073730469, 722.3374328613281), (845.6308898925781, 721.5892944335938), (846.0805969238281, 721.2139282226562), (846.0805969238281, 721.2139282226562), (846.1312561035156, 720.3712768554688), (844.1157531738281, 720.7978210449219), (847.7196655273438, 719.7520751953125), (847.7037353515625, 718.9999389648438), (847.791259765625, 719.5013427734375)]","[(535.8612060546875, 363.78570556640625, 133.5689697265625, 192.11907958984375), (537.927978515625, 363.174072265625, 133.83526611328125, 192.21197509765625), (539.1864013671875, 361.46490478515625, 134.04766845703125, 192.7738037109375), (540.2568359375, 360.611572265625, 134.32763671875, 193.13812255859375), (540.2568359375, 360.611572265625, 134.32763671875, 193.13812255859375), (540.8925170898438, 359.8021240234375, 134.31097412109375, 193.05755615234375), (539.4884033203125, 358.1839599609375, 136.7138671875, 193.7777099609375), (543.62109375, 357.1332702636719, 135.4697265625, 194.15609741210938), (544.6075439453125, 355.5367126464844, 135.53570556640625, 194.34841918945312), (548.5494995117188, 353.8883972167969, 137.0728759765625, 194.90615844726562)]","[(772.4774169921875, 634.2163696289062, 143.6578369140625, 176.72039794921875), (772.7750244140625, 633.8416748046875, 143.94256591796875, 176.99151611328125), (773.6497192382812, 632.9840698242188, 143.96234130859375, 177.21044921875), (773.9691772460938, 632.6248779296875, 144.22283935546875, 177.1781005859375), (773.9691772460938, 632.6248779296875, 144.22283935546875, 177.1781005859375), (773.8788452148438, 631.8125610351562, 144.50482177734375, 177.117431640625), (770.7772216796875, 631.4924926757812, 146.67706298828125, 178.61065673828125), (775.149169921875, 630.77734375, 145.1409912109375, 177.949462890625), (774.952880859375, 629.7190551757812, 145.501708984375, 178.561767578125), (774.3801879882812, 629.3005981445312, 146.8221435546875, 180.4014892578125)]"
