frame,left_hand,right_hand,left_bbox,right_bbox
frame_000431,"[(553.7092590332031, 705.198974609375), (553.7092590332031, 705.198974609375), (551.4664611816406, 710.4735412597656), (551.5107269287109, 707.6683959960938), (549.676025390625, 716.05859375), (536.7723541259766, 713.2078552246094), (529.5933074951172, 710.3039855957031), (529.5933074951172, 710.3039855957031), (546.6109313964844, 706.6971130371094), (532.8782196044922, 715.1192932128906)]","[(727.9706726074219, 487.51708984375), (727.9706726074219, 487.51708984375), (725.4324340820312, 490.9264373779297), (725.2636413574219, 488.5762634277344), (726.7046508789062, 491.0463562011719), (719.6233215332031, 490.7795715332031), (705.137451171875, 492.5643615722656), (705.137451171875, 492.5643615722656), (723.1601867675781, 484.6819305419922), (715.6123352050781, 491.1241760253906)]","[(482.27642822265625, 618.506591796875, 142.86566162109375, 173.384765625), (482.27642822265625, 618.506591796875, 142.86566162109375, 173.384765625), (478.42108154296875, 622.5199584960938, 146.09075927734375, 175.90716552734375), (478.3975524902344, 620.3980102539062, 146.22634887695312, 174.540771484375), (474.50067138671875, 625.5480346679688, 150.3507080078125, 181.0211181640625), (462.9112243652344, 625.1235961914062, 147.72225952148438, 176.16851806640625), (457.1382751464844, 622.8414916992188, 144.91006469726562, 174.92498779296875), (457.1382751464844, 622.8414916992188, 144.91006469726562, 174.92498779296875), (471.641845703125, 617.50146484375, 149.93817138671875, 178.39129638671875), (457.7112121582031, 622.537109375, 150.33401489257812, 185.16436767578125)]","[(628.4495239257812, 335.51800537109375, 199.04229736328125, 303.9981689453125), (628.4495239257812, 335.51800537109375, 199.04229736328125, 303.9981689453125), (622.8013305664062, 337.2080383300781, 205.26220703125, 307.4367980957031), (623.100830078125, 335.68768310546875, 204.32562255859375, 305.77716064453125), (620.1115112304688, 334.0963134765625, 213.186279296875, 313.90008544921875), (614.2060546875, 334.53619384765625, 210.83453369140625, 312.48675537109375), (605.5029296875, 341.23919677734375, 199.26904296875, 302.65032958984375), (605.5029296875, 341.23919677734375, 199.26904296875, 302.65032958984375), (619.0782470703125, 330.5003356933594, 208.16387939453125, 308.3631896972656), (612.039794921875, 333.6885986328125, 207.14508056640625, 314.87115478515625)]"
frame_000432,"[(556.5, 700.0), (553.7669067382812, 701.7783203125), (549.447265625, 706.9715270996094), (547.3255615234375, 709.0531005859375), (546.86181640625, 705.438232421875), (540.0893096923828, 706.975830078125), (540.0893096923828, 706.975830078125), (545.0940551757812, 700.8618774414062), (529.4857330322266, 703.8026123046875), (532.4671936035156, 702.9881896972656)]","[(723.0, 475.5), (720.5371704101562, 476.4316864013672), (717.34130859375, 480.2899932861328), (713.8104553222656, 481.8763732910156), (717.2692565917969, 476.42832946777344), (707.4044799804688, 480.5673370361328), (707.4044799804688, 480.5673370361328), (716.8840942382812, 472.29730224609375), (698.8722839355469, 478.4681701660156), (707.4902954101562, 472.2129669189453)]","[(487.0, 615.0, 139.0, 170.0), (483.71112060546875, 616.4378662109375, 140.111572265625, 170.680908203125), (479.07958984375, 620.6246948242188, 140.7353515625, 172.69366455078125), (476.71978759765625, 622.1444702148438, 141.2115478515625, 173.8172607421875), (475.23260498046875, 617.906494140625, 143.2584228515625, 175.0634765625), (469.6570739746094, 619.8068237304688, 140.86447143554688, 174.3380126953125), (469.6570739746094, 619.8068237304688, 140.86447143554688, 174.3380126953125), (473.6669921875, 614.6346435546875, 142.8541259765625, 172.4544677734375), (458.0498352050781, 616.815673828125, 142.87179565429688, 173.973876953125), (459.101318359375, 613.830810546875, 146.73175048828125, 178.31475830078125)]","[(624.0, 324.0, 198.0, 303.0), (620.642822265625, 324.3928527832031, 199.7886962890625, 304.0776672363281), (616.5634765625, 326.3521423339844, 201.5556640625, 307.8757019042969), (612.8672485351562, 327.64483642578125, 201.88641357421875, 308.46307373046875), (616.3956909179688, 322.6976623535156, 201.74713134765625, 307.4613342285156), (608.5029907226562, 328.0731506347656, 197.802978515625, 304.9883728027344), (608.5029907226562, 328.0731506347656, 197.802978515625, 304.9883728027344), (614.4330444335938, 317.8045654296875, 204.902099609375, 308.9854736328125), (598.6578979492188, 325.480224609375, 200.42877197265625, 305.97589111328125), (603.5179443359375, 315.9231872558594, 207.9447021484375, 312.5795593261719)]"
frame_000433,"[(554.2600860595703, 698.2685546875), (549.9380950927734, 703.4290161132812), (547.8031921386719, 705.4866027832031), (547.4105987548828, 701.8296813964844), (540.6323699951172, 703.3678588867188), (540.6323699951172, 703.3678588867188), (545.6122436523438, 697.3335266113281), (530.0967102050781, 700.2362976074219), (533.0782928466797, 699.3153991699219), (539.7626190185547, 703.0721740722656)]","[(713.4654541015625, 462.4148864746094), (710.2079467773438, 466.0653839111328), (706.6497802734375, 467.6356658935547), (710.1661071777344, 462.3055877685547), (700.3750915527344, 466.4938507080078), (700.3750915527344, 466.4938507080078), (709.7686767578125, 458.0703582763672), (692.3019714355469, 464.3583221435547), (700.6001281738281, 457.787353515625), (696.6209411621094, 467.4775695800781)]","[(486.7254943847656, 616.4417114257812, 135.06918334960938, 163.6536865234375), (482.1015930175781, 620.6373291015625, 135.67300415039062, 165.5833740234375), (479.74114990234375, 622.1600952148438, 136.12408447265625, 166.65301513671875), (478.3691711425781, 617.9176025390625, 138.08285522460938, 167.82415771484375), (472.7481384277344, 619.8167724609375, 135.76846313476562, 167.1021728515625), (472.7481384277344, 619.8167724609375, 135.76846313476562, 167.1021728515625), (476.75537109375, 614.64501953125, 137.7137451171875, 165.37701416015625), (461.25189208984375, 616.8388061523438, 137.68963623046875, 166.79498291015625), (462.3719177246094, 613.8502807617188, 141.41275024414062, 170.93023681640625), (469.4971008300781, 614.9310913085938, 140.53103637695312, 176.28216552734375)]","[(613.57421875, 310.37939453125, 199.782470703125, 304.07098388671875), (609.445068359375, 312.1487731933594, 201.5257568359375, 307.8332214355469), (605.7332153320312, 313.4503479003906, 201.8331298828125, 308.3706359863281), (609.3251342773438, 308.6942443847656, 201.68194580078125, 307.2226867675781), (601.5009765625, 314.1197814941406, 197.74822998046875, 304.7481384277344), (601.5009765625, 314.1197814941406, 197.74822998046875, 304.7481384277344), (607.2920532226562, 303.4844055175781, 204.9532470703125, 309.1719055175781), (592.0570068359375, 311.4080505371094, 200.48992919921875, 305.9005432128906), (596.6612548828125, 301.6849365234375, 207.87774658203125, 312.204833984375), (592.8956298828125, 314.4508056640625, 207.45062255859375, 306.05352783203125)]"
frame_000434,"[(553.5205993652344, 693.153564453125), (550.6570129394531, 696.0532836914062), (544.2310791015625, 696.2254333496094), (538.8618621826172, 693.7945861816406), (538.8618621826172, 693.7945861816406), (551.7699737548828, 691.7250671386719), (538.8197174072266, 695.5391540527344), (541.2071380615234, 691.9231567382812), (536.9115142822266, 695.8552856445312), (540.2982025146484, 695.7495422363281)]","[(691.6620483398438, 426.6898193359375), (690.5425415039062, 428.60845947265625), (686.9255676269531, 428.5762023925781), (690.5794677734375, 423.6593475341797), (690.5794677734375, 423.6593475341797), (690.8396606445312, 421.5101776123047), (680.0115356445312, 427.2395324707031), (680.2578735351562, 425.5993957519531), (679.7738342285156, 428.14141845703125), (680.2518310546875, 429.95208740234375)]","[(486.487060546875, 611.4151000976562, 134.06707763671875, 163.4769287109375), (483.3514404296875, 613.8487548828125, 134.61114501953125, 164.4090576171875), (476.202880859375, 614.01171875, 136.056396484375, 164.42742919921875), (468.7966003417969, 612.1312866210938, 140.13052368164062, 163.32659912109375), (468.7966003417969, 612.1312866210938, 140.13052368164062, 163.32659912109375), (482.3652038574219, 608.6339721679688, 138.80953979492188, 166.18218994140625), (470.1044006347656, 610.640380859375, 137.43063354492188, 169.79754638671875), (473.7750549316406, 608.61865234375, 134.86416625976562, 166.6090087890625), (467.3689880371094, 608.475830078125, 139.08505249023438, 174.7589111328125), (470.0311584472656, 606.6585693359375, 140.53408813476562, 178.18194580078125)]","[(592.7174682617188, 274.9779052734375, 197.88916015625, 303.423828125), (590.8875122070312, 275.6934814453125, 199.31005859375, 305.8299560546875), (585.8753051757812, 275.2579345703125, 202.10052490234375, 306.63653564453125), (583.1696166992188, 267.8861389160156, 214.8197021484375, 311.5464172363281), (583.1696166992188, 267.8861389160156, 214.8197021484375, 311.5464172363281), (588.4535522460938, 267.8170471191406, 204.772216796875, 307.3862609863281), (580.6053466796875, 274.02239990234375, 198.8123779296875, 306.43426513671875), (581.761474609375, 271.13043212890625, 196.9927978515625, 308.93792724609375), (579.2476806640625, 273.82476806640625, 201.05230712890625, 308.63330078125), (577.96142578125, 277.23895263671875, 204.580810546875, 305.42626953125)]"
frame_000435,"[(555.7655792236328, 688.3333129882812), (554.3726959228516, 688.7300109863281), (551.7666778564453, 687.6268920898438), (551.7666778564453, 687.6268920898438), (552.5336761474609, 692.8375854492188), (541.5059356689453, 687.3771667480469), (540.4078674316406, 685.0632629394531), (541.002685546875, 685.024169921875), (541.0053253173828, 688.7635803222656), (541.0053253173828, 688.7635803222656)]","[(693.5585632324219, 413.6971740722656), (692.5656433105469, 413.2162170410156), (691.8484497070312, 411.3004455566406), (691.8484497070312, 411.3004455566406), (690.6613464355469, 412.68104553222656), (682.0397338867188, 412.83815002441406), (681.3731384277344, 411.5120391845703), (687.3400573730469, 410.52442932128906), (682.1446838378906, 416.06983947753906), (682.1446838378906, 416.06983947753906)]","[(488.2557067871094, 606.5936279296875, 135.01974487304688, 163.4793701171875), (486.4247131347656, 606.4644165039062, 135.89596557617188, 164.53118896484375), (483.5606384277344, 604.9017944335938, 136.41207885742188, 165.4501953125), (483.5606384277344, 604.9017944335938, 136.41207885742188, 165.4501953125), (481.7524108886719, 606.4782104492188, 141.56253051757812, 172.71875), (472.9626159667969, 603.7498779296875, 137.08663940429688, 167.25457763671875), (472.7388916015625, 602.6439819335938, 135.33795166015625, 164.83856201171875), (471.67620849609375, 601.664306640625, 138.6529541015625, 166.7197265625), (471.4245300292969, 600.7145385742188, 139.16159057617188, 176.09808349609375), (471.4245300292969, 600.7145385742188, 139.16159057617188, 176.09808349609375)]","[(593.7490234375, 261.87890625, 199.61907958984375, 303.63653564453125), (592.306396484375, 261.185302734375, 200.51849365234375, 304.06182861328125), (591.6841430664062, 259.08489990234375, 200.32861328125, 304.43109130859375), (591.6841430664062, 259.08489990234375, 200.32861328125, 304.43109130859375), (585.388427734375, 258.6274719238281, 210.54583740234375, 308.1071472167969), (582.527587890625, 260.5982360839844, 199.0242919921875, 304.4798278808594), (581.1000366210938, 256.8760070800781, 200.54620361328125, 309.2720642089844), (583.19140625, 253.68711853027344, 208.29730224609375, 313.67462158203125), (581.4968872070312, 263.2185363769531, 201.29559326171875, 305.7026062011719), (581.4968872070312, 263.2185363769531, 201.29559326171875, 305.7026062011719)]"
frame_000436,"[(555.4159088134766, 682.9804992675781), (552.9718780517578, 681.6029968261719), (552.9718780517578, 681.6029968261719), (549.8234710693359, 682.14013671875), (545.5551300048828, 680.3190002441406), (543.9402008056641, 679.5580444335938), (544.9918518066406, 682.0524291992188), (540.5977172851562, 678.7339782714844), (540.5977172851562, 678.7339782714844), (537.7797698974609, 677.1178894042969)]","[(700.503662109375, 403.1777801513672), (699.6363525390625, 401.5134582519531), (699.6363525390625, 401.5134582519531), (696.7569274902344, 400.4614715576172), (695.3695983886719, 398.5663146972656), (693.8837280273438, 397.1802215576172), (695.7800598144531, 401.6554412841797), (688.7578430175781, 403.2884979248047), (688.7578430175781, 403.2884979248047), (686.327392578125, 403.91285705566406)]","[(487.9754943847656, 601.02099609375, 134.88082885742188, 163.91900634765625), (485.0498962402344, 599.3601684570312, 135.84396362304688, 164.48565673828125), (485.0498962402344, 599.3601684570312, 135.84396362304688, 164.48565673828125), (481.8937072753906, 598.9945678710938, 135.85952758789062, 166.2911376953125), (477.5047302246094, 597.9362182617188, 136.10079956054688, 164.76556396484375), (474.7439880371094, 595.0825805664062, 138.39242553710938, 168.950927734375), (474.98602294921875, 595.8890380859375, 140.01165771484375, 172.3267822265625), (472.445068359375, 594.450439453125, 136.3052978515625, 168.56707763671875), (472.445068359375, 594.450439453125, 136.3052978515625, 168.56707763671875), (469.9346008300781, 592.949951171875, 135.69033813476562, 168.33587646484375)]","[(600.8618774414062, 251.36900329589844, 199.2835693359375, 303.6175537109375), (599.7923583984375, 249.86248779296875, 199.68798828125, 303.30194091796875), (599.7923583984375, 249.86248779296875, 199.68798828125, 303.30194091796875), (596.6547241210938, 247.00038146972656, 200.20440673828125, 306.92218017578125), (593.3077392578125, 243.03997802734375, 204.12371826171875, 311.05267333984375), (592.4530639648438, 243.37916564941406, 202.861328125, 307.60211181640625), (594.0064086914062, 247.14076232910156, 203.54730224609375, 309.02935791015625), (588.793212890625, 248.10081481933594, 199.92926025390625, 310.3753662109375), (588.793212890625, 248.10081481933594, 199.92926025390625, 310.3753662109375), (586.0390014648438, 247.81590270996094, 200.5767822265625, 312.19390869140625)]"
frame_000437,"[(554.2806243896484, 676.7202758789062), (554.2806243896484, 676.7202758789062), (553.7151336669922, 674.6030578613281), (550.6013031005859, 675.5233764648438), (551.0308227539062, 673.5132446289062), (548.1407623291016, 674.2257080078125), (553.5788269042969, 679.4820861816406), (553.5788269042969, 679.4820861816406), (539.4860687255859, 671.7785949707031), (549.702392578125, 682.1338500976562)]","[(700.6644897460938, 397.9814910888672), (700.6644897460938, 397.9814910888672), (701.6306457519531, 395.4932556152344), (697.5145568847656, 397.35572814941406), (699.3179931640625, 391.475341796875), (694.1830139160156, 397.15943908691406), (700.5496826171875, 400.86085510253906), (700.5496826171875, 400.86085510253906), (691.8172607421875, 398.8508605957031), (697.838134765625, 405.34271240234375)]","[(485.7691345214844, 593.3179321289062, 137.02297973632812, 166.8046875), (485.7691345214844, 593.3179321289062, 137.02297973632812, 166.8046875), (484.4461364746094, 590.8829345703125, 138.53799438476562, 167.44024658203125), (481.2417907714844, 590.5274658203125, 138.71902465820312, 169.9918212890625), (481.60546875, 588.2152099609375, 138.8507080078125, 170.5960693359375), (479.4228210449219, 588.7095947265625, 137.43588256835938, 171.0322265625), (480.16766357421875, 587.7653198242188, 146.82232666015625, 183.43353271484375), (480.16766357421875, 587.7653198242188, 146.82232666015625, 183.43353271484375), (469.2528381347656, 585.806640625, 140.46646118164062, 171.94390869140625), (474.585205078125, 585.8099975585938, 150.234375, 192.647705078125)]","[(603.8583374023438, 248.9646759033203, 193.6123046875, 298.03363037109375), (603.8583374023438, 248.9646759033203, 193.6123046875, 298.03363037109375), (603.8358154296875, 246.90191650390625, 195.58966064453125, 297.18267822265625), (600.1015014648438, 249.03538513183594, 194.82611083984375, 296.64068603515625), (601.317626953125, 239.767822265625, 196.000732421875, 303.4150390625), (598.0970458984375, 245.85934448242188, 192.17193603515625, 302.6001892089844), (595.5462036132812, 252.18739318847656, 210.0069580078125, 297.346923828125), (595.5462036132812, 252.18739318847656, 210.0069580078125, 297.346923828125), (592.3345947265625, 246.1624755859375, 198.96533203125, 305.37677001953125), (590.9677734375, 256.054931640625, 213.74072265625, 298.5755615234375)]"
frame_000438,"[(560.0, 671.5), (558.0006408691406, 670.0326232910156), (556.6298828125, 671.093994140625), (555.9080505371094, 670.4721374511719), (550.8177032470703, 667.4654846191406), (551.1722259521484, 669.3161926269531), (551.1722259521484, 669.3161926269531), (549.6981964111328, 671.7319030761719), (552.2738342285156, 674.2531127929688), (551.2390747070312, 675.6537780761719)]","[(705.0, 397.5), (703.5408020019531, 395.7451934814453), (702.6870422363281, 395.14198303222656), (700.449462890625, 395.90260314941406), (700.1524658203125, 394.57826232910156), (697.0770874023438, 398.70155334472656), (697.0770874023438, 398.70155334472656), (700.2510375976562, 401.06272888183594), (701.0950012207031, 403.99884033203125), (697.9604797363281, 405.3611145019531)]","[(489.0, 585.0, 142.0, 173.0), (486.7403564453125, 583.2108154296875, 142.52056884765625, 173.64361572265625), (484.5675048828125, 582.5148315429688, 144.124755859375, 177.1583251953125), (483.65472412109375, 581.0753784179688, 144.50665283203125, 178.79351806640625), (478.7079162597656, 579.63525390625, 144.21957397460938, 175.66046142578125), (479.3894958496094, 579.5068969726562, 143.56546020507812, 179.61859130859375), (479.3894958496094, 579.5068969726562, 143.56546020507812, 179.61859130859375), (475.5003356933594, 577.7742919921875, 148.39572143554688, 187.91522216796875), (475.57122802734375, 576.6107788085938, 153.40521240234375, 195.28466796875), (474.1763916015625, 575.557861328125, 154.1253662109375, 200.19183349609375)]","[(608.0, 249.0, 194.0, 297.0), (606.2158813476562, 246.8572540283203, 194.64984130859375, 297.77587890625), (604.280029296875, 245.80677795410156, 196.81402587890625, 298.67041015625), (601.4973754882812, 246.7538604736328, 197.9041748046875, 298.2974853515625), (600.6598510742188, 243.13124084472656, 198.9852294921875, 302.89404296875), (600.2980346679688, 247.29434204101562, 193.55810546875, 302.8144226074219), (600.2980346679688, 247.29434204101562, 193.55810546875, 302.8144226074219), (600.1477661132812, 251.49986267089844, 200.20654296875, 299.125732421875), (596.3311157226562, 255.154541015625, 209.52777099609375, 297.6885986328125), (593.1657104492188, 255.0823974609375, 209.58953857421875, 300.55743408203125)]"
frame_000439,"[(561.0112152099609, 667.0307006835938), (559.6728820800781, 668.05419921875), (558.9332427978516, 667.4414978027344), (553.8541564941406, 664.5127258300781), (554.1995239257812, 666.3680419921875), (554.1995239257812, 666.3680419921875), (552.858154296875, 668.7280578613281), (555.4971466064453, 671.2109069824219), (554.4654693603516, 672.593994140625), (542.6980133056641, 669.9282531738281)]","[(706.5490112304688, 395.74964904785156), (705.7076110839844, 395.1509246826172), (703.4597778320312, 395.92933654785156), (703.1465454101562, 394.63404846191406), (700.0487060546875, 398.80140686035156), (700.0487060546875, 398.80140686035156), (703.3476257324219, 401.16014099121094), (704.1815185546875, 404.11814880371094), (701.015869140625, 405.5260314941406), (701.3699951171875, 404.6983947753906)]","[(489.7513122558594, 580.2095947265625, 142.51980590820312, 173.6422119140625), (487.6126708984375, 579.4908447265625, 144.12042236328125, 177.126708984375), (486.6718444824219, 578.069580078125, 144.52279663085938, 178.74383544921875), (481.74041748046875, 576.676025390625, 144.22747802734375, 175.67340087890625), (482.433837890625, 576.5726928710938, 143.5313720703125, 179.5906982421875), (482.433837890625, 576.5726928710938, 143.5313720703125, 179.5906982421875), (478.66644287109375, 574.8360595703125, 148.3834228515625, 187.78399658203125), (478.8048400878906, 573.6778564453125, 153.38461303710938, 195.06610107421875), (477.4274597167969, 572.6270751953125, 154.07601928710938, 199.933837890625), (463.9636535644531, 570.7587890625, 157.46871948242188, 198.33892822265625)]","[(609.2243041992188, 246.8613739013672, 194.6494140625, 297.77655029296875), (607.2807006835938, 245.81100463867188, 196.85382080078125, 298.6798400878906), (604.4784545898438, 246.7743377685547, 197.962646484375, 298.30999755859375), (603.6512451171875, 243.18959045410156, 198.9906005859375, 302.888916015625), (603.287353515625, 247.39915466308594, 193.522705078125, 302.80450439453125), (603.287353515625, 247.39915466308594, 193.522705078125, 302.80450439453125), (603.214599609375, 251.57321166992188, 200.26605224609375, 299.1738586425781), (599.278076171875, 255.23423767089844, 209.806884765625, 297.767822265625), (596.0797119140625, 255.2120361328125, 209.872314453125, 300.62799072265625), (598.3429565429688, 251.005859375, 206.0540771484375, 307.38507080078125)]"
frame_000440,"[(565.4600067138672, 666.4840393066406), (562.9463653564453, 665.2276916503906), (565.3984680175781, 667.6095581054688), (561.3525085449219, 668.1583862304688), (561.3525085449219, 668.1583862304688), (563.107421875, 668.0113525390625), (557.5979309082031, 668.5543823242188), (553.6036224365234, 668.150146484375), (548.6883697509766, 667.3456726074219), (546.6846313476562, 670.6081237792969)]","[(711.8420715332031, 394.9912567138672), (710.9816589355469, 394.0965270996094), (711.4519653320312, 397.58546447753906), (710.8764343261719, 398.7899932861328), (710.8764343261719, 398.7899932861328), (710.736572265625, 401.37579345703125), (708.9029541015625, 403.3022003173828), (717.3251953125, 400.37876892089844), (718.9273071289062, 399.3225402832031), (714.2963562011719, 402.51673889160156)]","[(492.4167785644531, 577.625, 146.08645629882812, 177.71807861328125), (490.0708312988281, 576.5671997070312, 145.75106811523438, 177.32098388671875), (491.46405029296875, 576.1171264648438, 147.86883544921875, 182.98486328125), (487.16815185546875, 576.23583984375, 148.36871337890625, 183.8450927734375), (487.16815185546875, 576.23583984375, 148.36871337890625, 183.8450927734375), (487.56231689453125, 573.6033935546875, 151.0902099609375, 188.81591796875), (481.1844482421875, 571.8313598632812, 152.82696533203125, 193.446044921875), (473.4393005371094, 571.1692504882812, 160.32864379882812, 193.9617919921875), (466.9537048339844, 569.6107788085938, 163.46932983398438, 195.46978759765625), (463.597900390625, 567.8411254882812, 166.1734619140625, 205.53399658203125)]","[(614.5177612304688, 246.0499725341797, 194.64862060546875, 297.882568359375), (612.1278076171875, 243.3248291015625, 197.70770263671875, 301.54339599609375), (612.2060546875, 247.6466827392578, 198.4918212890625, 299.8775634765625), (611.6658325195312, 245.9608917236328, 198.42120361328125, 305.658203125), (611.6658325195312, 245.9608917236328, 198.42120361328125, 305.658203125), (609.7705688476562, 251.92230224609375, 201.9320068359375, 298.906982421875), (608.2360229492188, 254.2957000732422, 201.3338623046875, 298.01300048828125), (609.7669677734375, 244.77023315429688, 215.116455078125, 311.2170715332031), (607.160400390625, 240.34869384765625, 223.5338134765625, 317.94769287109375), (605.595703125, 244.8361053466797, 217.40130615234375, 315.36126708984375)]"
frame_000441,"[(570.5315093994141, 711.9813842773438), (569.6686706542969, 715.4378967285156), (571.8045043945312, 718.3462829589844), (571.8045043945312, 718.3462829589844), (565.8849792480469, 718.0347595214844), (558.2057952880859, 717.4810180664062), (556.5723724365234, 716.2111206054688), (548.2501220703125, 709.8217468261719), (542.3203887939453, 704.2178649902344), (542.3203887939453, 704.2178649902344)]","[(716.6714477539062, 388.0844421386719), (723.3980712890625, 386.702392578125), (718.2506103515625, 391.4051208496094), (718.2506103515625, 391.4051208496094), (715.8202209472656, 393.4609680175781), (711.3860778808594, 394.689697265625), (709.970703125, 396.9722595214844), (718.9428405761719, 393.21131896972656), (704.9009704589844, 393.41783142089844), (704.9009704589844, 393.41783142089844)]","[(495.3273010253906, 593.09228515625, 150.40841674804688, 237.7781982421875), (492.28863525390625, 593.4432983398438, 154.76007080078125, 243.98919677734375), (493.42041015625, 592.2385864257812, 156.7681884765625, 252.21539306640625), (493.42041015625, 592.2385864257812, 156.7681884765625, 252.21539306640625), (488.01300048828125, 591.306640625, 155.74395751953125, 253.45623779296875), (479.3011779785156, 589.6017456054688, 157.80923461914062, 255.758544921875), (477.4316711425781, 587.7780151367188, 158.28140258789062, 256.8662109375), (465.3134765625, 586.3041381835938, 165.873291015625, 247.03521728515625), (462.3178405761719, 582.2221069335938, 160.00509643554688, 243.99151611328125), (462.3178405761719, 582.2221069335938, 160.00509643554688, 243.99151611328125)]","[(613.8424682617188, 276.24761962890625, 205.657958984375, 223.67364501953125), (616.9658813476562, 271.7285461425781, 212.8643798828125, 229.94769287109375), (611.6154174804688, 278.9421081542969, 213.2703857421875, 224.926025390625), (611.6154174804688, 278.9421081542969, 213.2703857421875, 224.926025390625), (611.4332275390625, 280.1552734375, 208.77398681640625, 226.61138916015625), (607.8138427734375, 280.7713928222656, 207.14447021484375, 227.83660888671875), (606.12646484375, 282.740234375, 207.6884765625, 228.46405029296875), (606.5322265625, 273.0091857910156, 224.82122802734375, 240.40426635742188), (598.2742309570312, 274.6698913574219, 213.25347900390625, 237.49588012695312), (598.2742309570312, 274.6698913574219, 213.25347900390625, 237.49588012695312)]"
frame_000442,"[(571.6581268310547, 709.6541748046875), (568.2126617431641, 711.3979797363281), (568.2126617431641, 711.3979797363281), (565.3338165283203, 712.2469177246094), (560.2707672119141, 708.5026245117188), (561.3160705566406, 716.9168090820312), (559.0613708496094, 715.7703857421875), (555.1861419677734, 713.8049621582031), (555.1861419677734, 713.8049621582031), (547.2272796630859, 708.9643859863281)]","[(722.4755554199219, 385.49867248535156), (721.6763610839844, 388.80126953125), (721.6763610839844, 388.80126953125), (718.6489562988281, 390.7967834472656), (717.1876525878906, 391.7536163330078), (719.5040893554688, 394.68255615234375), (720.841552734375, 394.56956481933594), (723.7948303222656, 392.06788635253906), (723.7948303222656, 392.06788635253906), (718.7931213378906, 391.0962219238281)]","[(494.7881774902344, 588.492431640625, 153.73989868164062, 242.323486328125), (490.4843444824219, 589.0340576171875, 155.45663452148438, 244.72784423828125), (490.4843444824219, 589.0340576171875, 155.45663452148438, 244.72784423828125), (486.8011779785156, 587.6568603515625, 157.06527709960938, 249.18011474609375), (481.3891296386719, 585.9965209960938, 157.76327514648438, 245.01220703125), (479.5406494140625, 585.24658203125, 163.55084228515625, 263.3404541015625), (475.57720947265625, 583.5084838867188, 166.96832275390625, 264.5238037109375), (471.0677795410156, 583.1495361328125, 168.23672485351562, 261.31085205078125), (471.0677795410156, 583.1495361328125, 168.23672485351562, 261.31085205078125), (461.5050354003906, 577.9942016601562, 171.44448852539062, 261.94036865234375)]","[(620.0048828125, 273.6639404296875, 204.94134521484375, 223.66946411132812), (618.1692504882812, 275.3419494628906, 207.01422119140625, 226.91864013671875), (618.1692504882812, 275.3419494628906, 207.01422119140625, 226.91864013671875), (616.2230834960938, 277.74163818359375, 204.85174560546875, 226.11029052734375), (613.217041015625, 276.8684387207031, 207.94122314453125, 229.77035522460938), (614.47314453125, 280.7261962890625, 210.0618896484375, 227.9127197265625), (614.4904174804688, 278.8736572265625, 212.7022705078125, 231.39181518554688), (613.5225830078125, 270.8123474121094, 220.54449462890625, 242.51107788085938), (613.5225830078125, 270.8123474121094, 220.54449462890625, 242.51107788085938), (609.2739868164062, 271.3843078613281, 219.03826904296875, 239.423828125)]"
frame_000443,"[(575.9144439697266, 708.8233337402344), (575.9144439697266, 708.8233337402344), (571.5780944824219, 709.1348876953125), (567.7537536621094, 708.3435668945312), (563.6873016357422, 709.8874816894531), (560.1944885253906, 711.3770751953125), (556.4164428710938, 708.3190002441406), (556.4164428710938, 708.3190002441406), (551.6657409667969, 705.5934143066406), (556.9137573242188, 703.8398742675781)]","[(731.186767578125, 382.7808532714844), (731.186767578125, 382.7808532714844), (729.9100646972656, 387.5010528564453), (727.9820556640625, 388.5761413574219), (722.9674377441406, 392.3795471191406), (722.2058715820312, 392.4656982421875), (730.2279663085938, 390.60333251953125), (730.2279663085938, 390.60333251953125), (721.8962097167969, 391.1569519042969), (732.5579528808594, 384.96299743652344)]","[(499.0929870605469, 586.1188354492188, 153.64291381835938, 245.40899658203125), (499.0929870605469, 586.1188354492188, 153.64291381835938, 245.40899658203125), (493.10247802734375, 585.332763671875, 156.95123291015625, 247.604248046875), (488.92901611328125, 584.134765625, 157.64947509765625, 248.4176025390625), (483.5957336425781, 582.3412475585938, 160.18313598632812, 255.09246826171875), (478.3619384765625, 580.4869995117188, 163.66510009765625, 261.7801513671875), (471.53033447265625, 578.96875, 169.772216796875, 258.70050048828125), (471.53033447265625, 578.96875, 169.772216796875, 258.70050048828125), (467.5577392578125, 575.4566040039062, 168.21600341796875, 260.27362060546875), (470.111083984375, 570.1983032226562, 173.6053466796875, 267.28314208984375)]","[(629.70654296875, 270.97479248046875, 202.96044921875, 223.61212158203125), (629.70654296875, 270.97479248046875, 202.96044921875, 223.61212158203125), (627.9486083984375, 275.8605041503906, 203.92291259765625, 223.28109741210938), (625.0468139648438, 275.34576416015625, 205.8704833984375, 226.46075439453125), (622.1637573242188, 280.5126037597656, 201.60736083984375, 223.73388671875), (620.4895629882812, 279.90325927734375, 203.4326171875, 225.1248779296875), (622.3330688476562, 274.2106018066406, 215.789794921875, 232.78546142578125), (622.3330688476562, 274.2106018066406, 215.789794921875, 232.78546142578125), (617.4105224609375, 275.44085693359375, 208.97137451171875, 231.43218994140625), (623.9562377929688, 268.4190979003906, 217.20343017578125, 233.08779907226562)]"
