frame,left_hand,right_hand,left_bbox,right_bbox
frame_000469,"[(863.2838439941406, 862.2071533203125), (862.5836181640625, 862.7855834960938), (862.2013244628906, 864.7095947265625), (861.5086059570312, 865.2000427246094), (861.5086059570312, 865.2000427246094), (861.7009582519531, 865.6510314941406), (861.6397399902344, 866.9669799804688), (860.5433349609375, 866.9378967285156), (860.1799926757812, 866.1592407226562), (860.1799926757812, 866.1592407226562)]","[(1142.3575439453125, 905.5195007324219), (1141.5675048828125, 906.3832702636719), (1141.3075561523438, 908.2436218261719), (1140.5499877929688, 909.1574096679688), (1140.5499877929688, 909.1574096679688), (1141.4356079101562, 909.5542907714844), (1141.6503295898438, 911.1625366210938), (1139.8021850585938, 910.575927734375), (1139.3543090820312, 910.0366516113281), (1139.3543090820312, 910.0366516113281)]","[(742.0944213867188, 730.456298828125, 242.37884521484375, 263.501708984375), (741.3438720703125, 730.9754638671875, 242.4794921875, 263.6202392578125), (740.6953735351562, 732.6023559570312, 243.01190185546875, 264.2144775390625), (740.1681518554688, 733.072021484375, 242.680908203125, 264.25604248046875), (740.1681518554688, 733.072021484375, 242.680908203125, 264.25604248046875), (740.2396240234375, 733.2467651367188, 242.92266845703125, 264.80853271484375), (740.2033081054688, 734.0914916992188, 242.87286376953125, 265.7509765625), (739.0880737304688, 734.5616455078125, 242.9105224609375, 264.75250244140625), (738.9273681640625, 733.9315795898438, 242.5052490234375, 264.455322265625), (738.9273681640625, 733.9315795898438, 242.5052490234375, 264.455322265625)]","[(1049.271240234375, 826.8463134765625, 186.172607421875, 157.34637451171875), (1048.44775390625, 827.6450805664062, 186.239501953125, 157.47637939453125), (1048.1297607421875, 829.3770141601562, 186.3555908203125, 157.73321533203125), (1047.35107421875, 830.186279296875, 186.3978271484375, 157.9422607421875), (1047.35107421875, 830.186279296875, 186.3978271484375, 157.9422607421875), (1048.1412353515625, 830.4049072265625, 186.5887451171875, 158.29876708984375), (1048.1590576171875, 831.6867065429688, 186.9825439453125, 158.95166015625), (1046.6097412109375, 831.5158081054688, 186.3848876953125, 158.1202392578125), (1046.189453125, 831.0010986328125, 186.3297119140625, 158.07110595703125), (1046.189453125, 831.0010986328125, 186.3297119140625, 158.07110595703125)]"
frame_000470,"[(893.4140930175781, 861.4244079589844), (892.9314880371094, 862.9611511230469), (892.498046875, 863.4808959960938), (892.498046875, 863.4808959960938), (892.0274047851562, 863.8275756835938), (891.7980346679688, 863.8639526367188), (891.2356262207031, 864.1669616699219), (891.6039123535156, 863.8542785644531), (891.6039123535156, 863.8542785644531), (890.7846984863281, 865.0187377929688)]","[(1171.37548828125, 908.2048645019531), (1171.319091796875, 910.0878295898438), (1170.468994140625, 910.4341430664062), (1170.468994140625, 910.4341430664062), (1169.9027709960938, 910.7806091308594), (1169.7467041015625, 910.7633361816406), (1169.2333374023438, 911.124755859375), (1170.0053100585938, 910.6028747558594), (1170.0053100585938, 910.6028747558594), (1168.8200073242188, 911.8311462402344)]","[(772.3270874023438, 729.785888671875, 242.17401123046875, 263.27703857421875), (771.7705688476562, 730.9369506835938, 242.32183837890625, 264.04840087890625), (771.32421875, 731.663818359375, 242.34765625, 263.6341552734375), (771.32421875, 731.663818359375, 242.34765625, 263.6341552734375), (770.8611450195312, 732.009765625, 242.33251953125, 263.6356201171875), (770.66015625, 732.0809936523438, 242.2757568359375, 263.56591796875), (770.1140747070312, 732.3245849609375, 242.24310302734375, 263.68475341796875), (770.4118041992188, 732.0114135742188, 242.38421630859375, 263.68572998046875), (770.4118041992188, 732.0114135742188, 242.38421630859375, 263.68572998046875), (769.6688232421875, 733.1044311523438, 242.23175048828125, 263.82861328125)]","[(1080.330810546875, 831.1019897460938, 182.08935546875, 154.20574951171875), (1080.156005859375, 832.6990356445312, 182.326171875, 154.777587890625), (1079.3919677734375, 833.2152099609375, 182.154052734375, 154.4378662109375), (1079.3919677734375, 833.2152099609375, 182.154052734375, 154.4378662109375), (1078.81591796875, 833.5606079101562, 182.1737060546875, 154.44000244140625), (1078.660888671875, 833.563232421875, 182.171630859375, 154.40020751953125), (1078.138427734375, 833.8719482421875, 182.1898193359375, 154.505615234375), (1078.8238525390625, 833.3674926757812, 182.3629150390625, 154.47076416015625), (1078.8238525390625, 833.3674926757812, 182.3629150390625, 154.47076416015625), (1077.7373046875, 834.557861328125, 182.1654052734375, 154.54656982421875)]"
frame_000471,"[(923.5643615722656, 863.0602722167969), (923.1955871582031, 863.9873657226562), (923.1955871582031, 863.9873657226562), (922.1448669433594, 863.9387512207031), (922.252197265625, 864.6536560058594), (921.8084716796875, 865.2109985351562), (921.5134887695312, 865.3131408691406), (921.5134887695312, 865.3131408691406), (921.6890869140625, 864.5946960449219), (921.2261962890625, 865.1315002441406)]","[(1200.5286865234375, 911.6806335449219), (1200.276123046875, 912.7353210449219), (1200.276123046875, 912.7353210449219), (1199.1054077148438, 912.8335571289062), (1199.16796875, 913.3175048828125), (1198.8160400390625, 913.9161682128906), (1198.5643920898438, 913.9688720703125), (1198.5643920898438, 913.9688720703125), (1198.6806640625, 912.8816223144531), (1198.2053833007812, 913.481689453125)]","[(797.4913940429688, 725.927490234375, 252.14593505859375, 274.26556396484375), (797.0917358398438, 726.7445068359375, 252.20770263671875, 274.4857177734375), (797.0917358398438, 726.7445068359375, 252.20770263671875, 274.4857177734375), (796.1006469726562, 726.6914672851562, 252.08843994140625, 274.49456787109375), (796.2259521484375, 727.4419555664062, 252.052490234375, 274.42340087890625), (795.8057861328125, 727.8336791992188, 252.00537109375, 274.754638671875), (795.433837890625, 727.97119140625, 252.1593017578125, 274.68389892578125), (795.433837890625, 727.97119140625, 252.1593017578125, 274.68389892578125), (795.64599609375, 727.353271484375, 252.086181640625, 274.48284912109375), (795.2039794921875, 727.7647705078125, 252.04443359375, 274.73345947265625)]","[(1111.53369140625, 836.1093139648438, 177.989990234375, 151.14263916015625), (1111.2259521484375, 837.0750122070312, 178.100341796875, 151.32061767578125), (1111.2259521484375, 837.0750122070312, 178.100341796875, 151.32061767578125), (1110.0289306640625, 837.1326904296875, 178.1529541015625, 151.4017333984375), (1110.1563720703125, 837.6891479492188, 178.023193359375, 151.2567138671875), (1109.7716064453125, 838.1775512695312, 178.0888671875, 151.47723388671875), (1109.50927734375, 838.2623291015625, 178.1102294921875, 151.4130859375), (1109.50927734375, 838.2623291015625, 178.1102294921875, 151.4130859375), (1109.67529296875, 837.2402954101562, 178.0107421875, 151.28265380859375), (1109.2030029296875, 837.7675170898438, 178.0047607421875, 151.4283447265625)]"
frame_000472,"[(955.1210632324219, 870.7962646484375), (955.1210632324219, 870.7962646484375), (954.6971435546875, 871.1817016601562), (954.5646667480469, 872.0476989746094), (953.8236389160156, 872.9160461425781), (954.0464477539062, 871.915771484375), (954.0464477539062, 871.915771484375), (953.350341796875, 873.3267211914062), (953.4689636230469, 873.6212463378906), (953.3332824707031, 872.9202575683594)]","[(1225.5503540039062, 905.864990234375), (1225.5503540039062, 905.864990234375), (1225.0775756835938, 906.27197265625), (1225.0206909179688, 907.052734375), (1224.5382080078125, 908.1596984863281), (1224.8969116210938, 906.8847351074219), (1224.8969116210938, 906.8847351074219), (1223.8482055664062, 908.5326843261719), (1224.5386352539062, 908.741943359375), (1224.13427734375, 907.5307312011719)]","[(847.6366577148438, 754.7644653320312, 214.96881103515625, 232.0635986328125), (847.6366577148438, 754.7644653320312, 214.96881103515625, 232.0635986328125), (847.1951904296875, 755.1403198242188, 215.00390625, 232.082763671875), (847.0697631835938, 755.8390502929688, 214.98980712890625, 232.41729736328125), (846.2863159179688, 756.5795288085938, 215.07464599609375, 232.67303466796875), (846.3353271484375, 755.5973510742188, 215.4222412109375, 232.6368408203125), (846.3353271484375, 755.5973510742188, 215.4222412109375, 232.6368408203125), (845.8145751953125, 756.9242553710938, 215.071533203125, 232.804931640625), (845.6306762695312, 756.909912109375, 215.67657470703125, 233.42266845703125), (845.5632934570312, 756.2276611328125, 215.53997802734375, 233.38519287109375)]","[(1134.5572509765625, 823.8389282226562, 181.9862060546875, 164.0521240234375), (1134.5572509765625, 823.8389282226562, 181.9862060546875, 164.0521240234375), (1134.062255859375, 824.2428588867188, 182.0306396484375, 164.0582275390625), (1134.038818359375, 824.908447265625, 181.9637451171875, 164.28857421875), (1133.409912109375, 825.869140625, 182.256591796875, 164.58111572265625), (1133.678466796875, 824.6392822265625, 182.4368896484375, 164.49090576171875), (1133.678466796875, 824.6392822265625, 182.4368896484375, 164.49090576171875), (1132.7967529296875, 826.2293701171875, 182.1029052734375, 164.60662841796875), (1133.1602783203125, 826.1982421875, 182.7567138671875, 165.08740234375), (1132.919677734375, 825.016357421875, 182.42919921875, 165.02874755859375)]"
frame_000473,"[(985.5, 870.0), (985.1207885742188, 870.27197265625), (984.5205383300781, 870.7857666015625), (984.4171142578125, 871.1487731933594), (984.6074829101562, 872.2898559570312), (984.6074829101562, 872.2898559570312), (984.1443481445312, 872.0637512207031), (983.7670593261719, 871.2082214355469), (983.689697265625, 871.0401611328125), (983.689697265625, 871.0401611328125)]","[(1256.0, 907.0), (1255.580322265625, 907.2839965820312), (1255.0771484375, 907.7991638183594), (1254.9821166992188, 908.1868591308594), (1255.6773071289062, 909.3359069824219), (1255.6773071289062, 909.3359069824219), (1254.7000732421875, 908.6197814941406), (1254.3417358398438, 907.9253234863281), (1254.2474975585938, 907.6653442382812), (1254.2474975585938, 907.6653442382812)]","[(878.0, 754.0, 215.0, 232.0), (877.5830078125, 754.247314453125, 215.0755615234375, 232.04931640625), (876.9324340820312, 754.611328125, 215.17620849609375, 232.348876953125), (876.885009765625, 754.9909057617188, 215.064208984375, 232.31573486328125), (876.7830810546875, 755.6395263671875, 215.6488037109375, 233.3006591796875), (876.7830810546875, 755.6395263671875, 215.6488037109375, 233.3006591796875), (876.490478515625, 755.3412475585938, 215.3077392578125, 233.44500732421875), (876.1220092773438, 754.871337890625, 215.29010009765625, 232.67376708984375), (876.0142822265625, 754.701416015625, 215.350830078125, 232.677490234375), (876.0142822265625, 754.701416015625, 215.350830078125, 232.677490234375)]","[(1165.0, 825.0, 182.0, 164.0), (1164.5479736328125, 825.2681274414062, 182.064697265625, 164.03173828125), (1164.005859375, 825.6675415039062, 182.142578125, 164.26324462890625), (1163.9317626953125, 826.063232421875, 182.1007080078125, 164.24725341796875), (1164.32666015625, 826.8446044921875, 182.7012939453125, 164.98260498046875), (1164.32666015625, 826.8446044921875, 182.7012939453125, 164.98260498046875), (1163.609375, 826.0975341796875, 182.181396484375, 165.04449462890625), (1163.2354736328125, 825.6708984375, 182.2125244140625, 164.50885009765625), (1163.153076171875, 825.4153442382812, 182.1888427734375, 164.5), (1163.153076171875, 825.4153442382812, 182.1888427734375, 164.5)]"
frame_000474,"[(1009.1169738769531, 873.7733764648438), (1008.5238342285156, 874.2869873046875), (1008.4188842773438, 874.6526489257812), (1008.6510009765625, 875.7919921875), (1008.6510009765625, 875.7919921875), (1008.1577758789062, 875.5225524902344), (1007.7751770019531, 874.6827697753906), (1007.69970703125, 874.5071105957031), (1007.69970703125, 874.5071105957031), (1007.7754211425781, 874.0599060058594)]","[(1284.5768432617188, 909.28466796875), (1284.08642578125, 909.7981262207031), (1283.994140625, 910.1884155273438), (1284.7422485351562, 911.3330383300781), (1284.7422485351562, 911.3330383300781), (1283.6906127929688, 910.5654907226562), (1283.3451538085938, 909.8920593261719), (1283.2449340820312, 909.6222534179688), (1283.2449340820312, 909.6222534179688), (1283.3037719726562, 909.1303100585938)]","[(907.5805053710938, 764.2503051757812, 203.07293701171875, 219.046142578125), (906.9402465820312, 764.62158203125, 203.16717529296875, 219.330810546875), (906.885986328125, 765.0023193359375, 203.0657958984375, 219.3006591796875), (906.833984375, 765.675048828125, 203.634033203125, 220.23388671875), (906.833984375, 765.675048828125, 203.634033203125, 220.23388671875), (906.513916015625, 765.3427734375, 203.2877197265625, 220.35955810546875), (906.1378784179688, 764.864990234375, 203.27459716796875, 219.63555908203125), (906.037353515625, 764.6888427734375, 203.32470703125, 219.63653564453125), (906.037353515625, 764.6888427734375, 203.32470703125, 219.63653564453125), (906.0625610351562, 764.3203735351562, 203.42572021484375, 219.47906494140625)]","[(1193.543701171875, 827.2688598632812, 182.0662841796875, 164.0316162109375), (1193.0145263671875, 827.6658935546875, 182.143798828125, 164.26446533203125), (1192.94091796875, 828.0633544921875, 182.1064453125, 164.2501220703125), (1193.382080078125, 828.840087890625, 182.7203369140625, 164.98590087890625), (1193.382080078125, 828.840087890625, 182.7203369140625, 164.98590087890625), (1192.6031494140625, 828.0465087890625, 182.1749267578125, 165.0379638671875), (1192.239013671875, 827.63818359375, 182.2122802734375, 164.50775146484375), (1192.154052734375, 827.373779296875, 182.1817626953125, 164.4969482421875), (1192.154052734375, 827.373779296875, 182.1817626953125, 164.4969482421875), (1192.1893310546875, 826.9412231445312, 182.2288818359375, 164.378173828125)]"
frame_000475,"[(1031.2891235351562, 874.8531494140625), (1031.0802307128906, 875.5034790039062), (1030.5084228515625, 876.0604248046875), (1030.5084228515625, 876.0604248046875), (1030.4399719238281, 875.7343444824219), (1030.3063659667969, 875.7478637695312), (1030.5662536621094, 875.4352722167969), (1030.5662536621094, 875.4352722167969), (1030.0845947265625, 874.2702941894531), (1030.2069396972656, 873.79296875)]","[(1311.8016357421875, 911.3551330566406), (1311.7723999023438, 912.0531616210938), (1311.2726440429688, 912.4446411132812), (1311.2726440429688, 912.4446411132812), (1310.9586181640625, 912.1293029785156), (1310.8557739257812, 911.8251037597656), (1311.7423095703125, 911.8833618164062), (1311.7423095703125, 911.8833618164062), (1310.4236450195312, 910.114013671875), (1310.4342651367188, 909.4982604980469)]","[(925.782470703125, 761.3040161132812, 211.0133056640625, 227.0982666015625), (925.4652709960938, 761.8139038085938, 211.22991943359375, 227.379150390625), (924.883544921875, 762.093505859375, 211.249755859375, 227.933837890625), (924.883544921875, 762.093505859375, 211.249755859375, 227.933837890625), (924.8429565429688, 761.930908203125, 211.19403076171875, 227.60687255859375), (924.6414184570312, 761.8246459960938, 211.32989501953125, 227.846435546875), (924.5906372070312, 761.578125, 211.95123291015625, 227.71429443359375), (924.5906372070312, 761.578125, 211.95123291015625, 227.71429443359375), (924.4554443359375, 760.5635986328125, 211.25830078125, 227.41339111328125), (924.5654907226562, 760.0924682617188, 211.28289794921875, 227.4010009765625)]","[(1220.7940673828125, 829.3175048828125, 182.01513671875, 164.07525634765625), (1220.64453125, 829.903076171875, 182.2557373046875, 164.3001708984375), (1220.1375732421875, 830.0911865234375, 182.2701416015625, 164.7069091796875), (1220.1375732421875, 830.0911865234375, 182.2701416015625, 164.7069091796875), (1219.888427734375, 829.906005859375, 182.140380859375, 164.44659423828125), (1219.7677001953125, 829.5120239257812, 182.1761474609375, 164.62615966796875), (1220.268798828125, 829.5855712890625, 182.947021484375, 164.5955810546875), (1220.268798828125, 829.5855712890625, 182.947021484375, 164.5955810546875), (1219.4246826171875, 827.9630126953125, 181.9979248046875, 164.302001953125), (1219.482421875, 827.3638916015625, 181.9036865234375, 164.26873779296875)]"
frame_000476,"[(1050.3429565429688, 875.8454895019531), (1050.0736083984375, 876.2944030761719), (1050.0736083984375, 876.2944030761719), (1049.9046020507812, 876.6338500976562), (1049.6418151855469, 876.2631225585938), (1049.4002685546875, 875.3895263671875), (1049.4002685546875, 875.3895263671875), (1049.4229125976562, 874.9654541015625), (1049.4609069824219, 874.2213134765625), (1049.4527587890625, 873.9032287597656)]","[(1335.4176635742188, 912.3239135742188), (1335.2228393554688, 912.7358703613281), (1335.2228393554688, 912.7358703613281), (1334.8920288085938, 912.6636352539062), (1334.6615600585938, 912.3727416992188), (1334.2890625, 911.4166564941406), (1334.2890625, 911.4166564941406), (1334.30126953125, 910.8108215332031), (1334.220703125, 909.9844360351562), (1334.1525268554688, 909.5146484375)]","[(944.8048095703125, 762.2577514648438, 211.0762939453125, 227.17547607421875), (944.46826171875, 762.5305786132812, 211.210693359375, 227.52764892578125), (944.46826171875, 762.5305786132812, 211.210693359375, 227.52764892578125), (944.2886962890625, 762.6332397460938, 211.2318115234375, 228.001220703125), (944.0144653320312, 762.4239501953125, 211.25469970703125, 227.6783447265625), (943.78857421875, 761.7155151367188, 211.223388671875, 227.3480224609375), (943.78857421875, 761.7155151367188, 211.223388671875, 227.3480224609375), (943.7891845703125, 761.2639770507812, 211.2674560546875, 227.4029541015625), (943.8110961914062, 760.6045532226562, 211.29962158203125, 227.2335205078125), (943.8592529296875, 760.2770385742188, 211.18701171875, 227.25238037109375)]","[(1238.8712158203125, 825.2506103515625, 193.0928955078125, 174.1466064453125), (1238.6075439453125, 825.5225219726562, 193.2305908203125, 174.42669677734375), (1238.6075439453125, 825.5225219726562, 193.2305908203125, 174.42669677734375), (1238.349365234375, 825.2810668945312, 193.0853271484375, 174.76513671875), (1238.0958251953125, 825.1087036132812, 193.1314697265625, 174.528076171875), (1237.765869140625, 824.281982421875, 193.04638671875, 174.26934814453125), (1237.765869140625, 824.281982421875, 193.04638671875, 174.26934814453125), (1237.783447265625, 823.6535034179688, 193.03564453125, 174.31463623046875), (1237.7479248046875, 822.9056396484375, 192.945556640625, 174.1575927734375), (1237.7578125, 822.4365234375, 192.7894287109375, 174.15625)]"
frame_000477,"[(1067.3681030273438, 869.2470397949219), (1067.3681030273438, 869.2470397949219), (1067.1130065917969, 869.4720153808594), (1066.9416198730469, 869.2469482421875), (1066.7960510253906, 868.6358337402344), (1066.7960510253906, 868.6358337402344), (1066.6412048339844, 867.96728515625), (1066.7367553710938, 867.2203674316406), (1066.6150512695312, 866.7722473144531), (1066.6414184570312, 866.3518981933594)]","[(1354.4107055664062, 914.2026977539062), (1354.4107055664062, 914.2026977539062), (1354.1255493164062, 914.3295288085938), (1353.9371948242188, 913.9837951660156), (1353.5665893554688, 913.1331481933594), (1353.5665893554688, 913.1331481933594), (1353.4092407226562, 912.3580322265625), (1353.3191528320312, 911.3381958007812), (1353.1824951171875, 910.9741821289062), (1353.0147705078125, 910.5153503417969)]","[(959.83837890625, 753.1396484375, 215.0594482421875, 232.21478271484375), (959.83837890625, 753.1396484375, 215.0594482421875, 232.21478271484375), (959.5597534179688, 753.2868041992188, 215.10650634765625, 232.37042236328125), (959.3312377929688, 753.04736328125, 215.22076416015625, 232.399169921875), (959.2066040039062, 752.4779663085938, 215.17889404296875, 232.31573486328125), (959.2066040039062, 752.4779663085938, 215.17889404296875, 232.31573486328125), (959.0713500976562, 751.9344482421875, 215.13970947265625, 232.065673828125), (959.20703125, 751.2323608398438, 215.0594482421875, 231.97601318359375), (959.0489501953125, 750.8592529296875, 215.1322021484375, 231.82598876953125), (959.1361083984375, 750.5391845703125, 215.0106201171875, 231.62542724609375)]","[(1257.8812255859375, 827.1188354492188, 193.0589599609375, 174.167724609375), (1257.8812255859375, 827.1188354492188, 193.0589599609375, 174.167724609375), (1257.5921630859375, 827.185791015625, 193.0667724609375, 174.2874755859375), (1257.3792724609375, 826.8302612304688, 193.1158447265625, 174.30706787109375), (1257.09228515625, 826.0225219726562, 192.9486083984375, 174.22125244140625), (1257.09228515625, 826.0225219726562, 192.9486083984375, 174.22125244140625), (1256.9752197265625, 825.340576171875, 192.8680419921875, 174.034912109375), (1256.989990234375, 824.3668823242188, 192.6583251953125, 173.942626953125), (1256.8145751953125, 824.057861328125, 192.73583984375, 173.8326416015625), (1256.7474365234375, 823.6907958984375, 192.53466796875, 173.64910888671875)]"
frame_000478,"[(1086.5, 859.5), (1086.4242553710938, 859.6202392578125), (1086.2803955078125, 859.4200744628906), (1086.0271911621094, 858.8622131347656), (1086.0271911621094, 858.8622131347656), (1086.1994934082031, 858.2837829589844), (1085.9640197753906, 857.6434020996094), (1085.876708984375, 856.9480895996094), (1085.7530822753906, 856.6268005371094), (1085.7530822753906, 856.6268005371094)]","[(1371.5, 916.0), (1371.3930053710938, 916.0459899902344), (1371.2269287109375, 915.7126159667969), (1370.85009765625, 914.8833312988281), (1370.85009765625, 914.8833312988281), (1370.7337036132812, 914.093505859375), (1370.5773315429688, 913.3947448730469), (1370.3215942382812, 912.6422119140625), (1370.091796875, 912.3544006347656), (1370.091796875, 912.3544006347656)]","[(983.0, 748.0, 207.0, 223.0), (982.9005126953125, 748.0718994140625, 207.0474853515625, 223.0966796875), (982.7022705078125, 747.8375244140625, 207.15625, 223.16510009765625), (982.4678344726562, 747.2739868164062, 207.11871337890625, 223.17645263671875), (982.4678344726562, 747.2739868164062, 207.11871337890625, 223.17645263671875), (982.7315063476562, 746.8864135742188, 206.93597412109375, 222.79473876953125), (982.4340209960938, 746.252685546875, 207.05999755859375, 222.78143310546875), (982.3924560546875, 745.6760864257812, 206.968505859375, 222.54400634765625), (982.3036499023438, 745.4126586914062, 206.89886474609375, 222.42828369140625), (982.3036499023438, 745.4126586914062, 206.89886474609375, 222.42828369140625)]","[(1273.0, 827.0, 197.0, 178.0), (1272.8905029296875, 827.0084838867188, 197.0050048828125, 178.07501220703125), (1272.6966552734375, 826.6463623046875, 197.060546875, 178.13250732421875), (1272.390380859375, 825.8189086914062, 196.91943359375, 178.12884521484375), (1272.390380859375, 825.8189086914062, 196.91943359375, 178.12884521484375), (1272.4517822265625, 825.2113647460938, 196.5638427734375, 177.7642822265625), (1272.2357177734375, 824.5075073242188, 196.6832275390625, 177.77447509765625), (1272.057373046875, 823.86083984375, 196.5284423828125, 177.562744140625), (1271.8665771484375, 823.6241455078125, 196.450439453125, 177.46051025390625), (1271.8665771484375, 823.6241455078125, 196.450439453125, 177.46051025390625)]"
frame_000479,"[(1102.42236328125, 857.1150207519531), (1102.2756042480469, 856.9076843261719), (1102.0200500488281, 856.3386535644531), (1102.0200500488281, 856.3386535644531), (1102.1821594238281, 855.7623596191406), (1101.947998046875, 855.11962890625), (1101.8530578613281, 854.427734375), (1101.7238159179688, 854.1103515625), (1101.7238159179688, 854.1103515625), (1101.7377319335938, 853.7819519042969)]","[(1387.3889770507812, 917.5417175292969), (1387.2188110351562, 917.2014465332031), (1386.8299560546875, 916.3582458496094), (1386.8299560546875, 916.3582458496094), (1386.6961669921875, 915.5577087402344), (1386.5408325195312, 914.8561706542969), (1386.2734985351562, 914.1016235351562), (1386.0372314453125, 913.8162841796875), (1386.0372314453125, 913.8162841796875), (1385.8739624023438, 913.6213073730469)]","[(1002.9005126953125, 750.0692749023438, 199.043701171875, 214.09149169921875), (1002.7024536132812, 749.8299560546875, 199.14630126953125, 214.15545654296875), (1002.4678344726562, 749.2569580078125, 199.10443115234375, 214.16339111328125), (1002.4678344726562, 749.2569580078125, 199.10443115234375, 214.16339111328125), (1002.7230834960938, 748.863037109375, 198.91815185546875, 213.79864501953125), (1002.42822265625, 748.2263793945312, 199.03955078125, 213.7864990234375), (1002.3788452148438, 747.6483764648438, 198.94842529296875, 213.5587158203125), (1002.283447265625, 747.3866577148438, 198.8807373046875, 213.4473876953125), (1002.283447265625, 747.3866577148438, 198.8807373046875, 213.4473876953125), (1002.371337890625, 747.1329956054688, 198.7327880859375, 213.29791259765625)]","[(1284.8873291015625, 825.0031127929688, 205.0032958984375, 185.07720947265625), (1284.689208984375, 824.6333618164062, 205.0592041015625, 185.13616943359375), (1284.3768310546875, 823.7931518554688, 204.90625, 185.13018798828125), (1284.3768310546875, 823.7931518554688, 204.90625, 185.13018798828125), (1284.4290771484375, 823.1832885742188, 204.5341796875, 184.74884033203125), (1284.215087890625, 822.4760131835938, 204.6514892578125, 184.76031494140625), (1284.030029296875, 821.8319702148438, 204.4869384765625, 184.539306640625), (1283.8345947265625, 821.599853515625, 204.4052734375, 184.432861328125), (1283.8345947265625, 821.599853515625, 204.4052734375, 184.432861328125), (1283.7596435546875, 821.4873046875, 204.2286376953125, 184.26800537109375)]"
frame_000480,"[(1114.3886413574219, 848.9068298339844), (1114.2109069824219, 848.3438415527344), (1114.2109069824219, 848.3438415527344), (1114.2431945800781, 847.6733093261719), (1114.2488708496094, 846.6396179199219), (1113.9335327148438, 846.1452941894531), (1113.9447326660156, 846.0468139648438), (1113.9447326660156, 846.0468139648438), (1112.9021301269531, 845.5907592773438), (1113.7104187011719, 845.927001953125)]","[(1402.44189453125, 917.8521118164062), (1401.9805908203125, 916.9403686523438), (1401.9805908203125, 916.9403686523438), (1401.9193725585938, 916.1084289550781), (1401.98681640625, 914.8672180175781), (1401.4575805664062, 914.4983215332031), (1401.2268676757812, 914.2545776367188), (1401.2268676757812, 914.2545776367188), (1398.7089233398438, 913.4590759277344), (1400.5228271484375, 914.1028137207031)]","[(1014.8506469726562, 741.9085693359375, 199.07598876953125, 213.99652099609375), (1014.7413940429688, 741.3494873046875, 198.93902587890625, 213.98870849609375), (1014.7413940429688, 741.3494873046875, 198.93902587890625, 213.98870849609375), (1014.7721557617188, 740.796142578125, 198.94207763671875, 213.75433349609375), (1014.7042846679688, 739.8258666992188, 199.08917236328125, 213.62750244140625), (1014.498779296875, 739.4945068359375, 198.8695068359375, 213.30157470703125), (1014.5755004882812, 739.365478515625, 198.73846435546875, 213.3626708984375), (1014.5755004882812, 739.365478515625, 198.73846435546875, 213.3626708984375), (1013.7733764648438, 739.2572021484375, 198.25750732421875, 212.6671142578125), (1014.4894409179688, 739.1367797851562, 198.44195556640625, 213.5804443359375)]","[(1295.907470703125, 821.8518676757812, 213.06884765625, 192.00048828125), (1295.5986328125, 820.9598388671875, 212.763916015625, 191.9610595703125), (1295.5986328125, 820.9598388671875, 212.763916015625, 191.9610595703125), (1295.588134765625, 820.2471313476562, 212.6624755859375, 191.72259521484375), (1295.6060791015625, 819.05615234375, 212.761474609375, 191.62213134765625), (1295.16943359375, 818.85498046875, 212.5762939453125, 191.28668212890625), (1295.0650634765625, 818.60107421875, 212.3236083984375, 191.3070068359375), (1295.0650634765625, 818.60107421875, 212.3236083984375, 191.3070068359375), (1292.725341796875, 818.2103881835938, 211.9671630859375, 190.49737548828125), (1294.584716796875, 818.3575439453125, 211.876220703125, 191.49053955078125)]"
