frame,left_hand,right_hand,left_bbox,right_bbox
frame_000979,"[(1003.8827209472656, 495.8486022949219), (1003.9901123046875, 494.22096252441406), (1003.0159606933594, 494.7624053955078), (1009.0097961425781, 494.29180908203125), (1003.12060546875, 495.3333282470703), (1003.12060546875, 495.3333282470703), (1001.1054992675781, 492.1790771484375), (1002.9576416015625, 491.22544860839844), (997.8318481445312, 484.9200134277344), (996.071533203125, 482.2870788574219)]","[(1351.643310546875, 333.4281005859375), (1352.4749145507812, 332.38695526123047), (1352.6316528320312, 333.4982147216797), (1355.5830078125, 334.7238006591797), (1354.3739624023438, 335.34925079345703), (1354.3739624023438, 335.34925079345703), (1355.1229858398438, 332.6565933227539), (1355.485107421875, 332.2304992675781), (1353.5932006835938, 327.90565490722656), (1351.2373657226562, 326.0655746459961)]","[(858.3761596679688, 237.76715087890625, 291.01312255859375, 516.1629028320312), (859.427490234375, 234.88002014160156, 289.125244140625, 518.681884765625), (856.6773071289062, 234.62843322753906, 292.67730712890625, 520.2679443359375), (864.8411254882812, 235.1876220703125, 288.33734130859375, 518.2083740234375), (854.7152099609375, 233.9663543701172, 296.810791015625, 522.7339477539062), (854.7152099609375, 233.9663543701172, 296.810791015625, 522.7339477539062), (850.5520629882812, 228.3160400390625, 301.10687255859375, 527.72607421875), (853.028076171875, 228.7315216064453, 299.859130859375, 524.9878540039062), (844.4014892578125, 219.78909301757812, 306.8607177734375, 530.2618408203125), (844.74267578125, 217.69168090820312, 302.65771484375, 529.1907958984375)]","[(1140.9234619140625, 103.25408935546875, 421.439697265625, 460.3480224609375), (1141.6412353515625, 100.2162857055664, 421.6673583984375, 464.3413391113281), (1140.469970703125, 100.71035766601562, 424.3233642578125, 465.5757141113281), (1144.581298828125, 101.79115295410156, 422.00341796875, 465.86529541015625), (1140.584228515625, 101.31092071533203, 427.5794677734375, 468.07666015625), (1140.584228515625, 101.31092071533203, 427.5794677734375, 468.07666015625), (1139.700927734375, 96.36727142333984, 430.8441162109375, 472.5786437988281), (1140.2120361328125, 96.79718017578125, 430.546142578125, 470.86663818359375), (1136.2562255859375, 90.28019714355469, 434.6739501953125, 475.25091552734375), (1135.1431884765625, 88.36783599853516, 432.1883544921875, 475.3954772949219)]"
frame_000980,"[(1002.7143859863281, 495.6640319824219), (1002.6297302246094, 495.6938171386719), (1002.7850036621094, 495.8526916503906), (1002.9736938476562, 495.7992858886719), (1002.9736938476562, 495.7992858886719), (991.3229675292969, 494.9682312011719), (1003.2627258300781, 491.02760314941406), (997.866943359375, 486.60755920410156), (1013.1141052246094, 482.5387878417969), (1000.5583801269531, 483.5565948486328)]","[(1351.834228515625, 333.89810943603516), (1352.789794921875, 334.41063690185547), (1353.87890625, 335.35069274902344), (1354.8264770507812, 335.90767669677734), (1354.8264770507812, 335.90767669677734), (1350.8572387695312, 333.97789001464844), (1356.4330444335938, 332.53662872314453), (1353.5193481445312, 329.3920135498047), (1356.7275390625, 330.1173324584961), (1350.2676391601562, 329.1397018432617)]","[(858.1310424804688, 237.00961303710938, 289.16668701171875, 517.308837890625), (856.7205200195312, 236.0655517578125, 291.81842041015625, 519.2565307617188), (856.1365356445312, 235.70639038085938, 293.29693603515625, 520.2926025390625), (855.4549560546875, 234.76956176757812, 295.0374755859375, 522.0594482421875), (855.4549560546875, 234.76956176757812, 295.0374755859375, 522.0594482421875), (838.4424438476562, 230.4310302734375, 305.76104736328125, 529.0744018554688), (852.8787231445312, 228.4409942626953, 300.76800537109375, 525.1732177734375), (845.9603271484375, 222.5120086669922, 303.813232421875, 528.1911010742188), (869.1576538085938, 224.76254272460938, 287.91290283203125, 515.552490234375), (851.2952270507812, 222.3261260986328, 298.52630615234375, 522.4609375)]","[(1141.1146240234375, 102.76593780517578, 421.439208984375, 462.26434326171875), (1141.1435546875, 102.4322280883789, 423.29248046875, 463.9568176269531), (1141.2236328125, 102.51737976074219, 425.310546875, 465.6666259765625), (1141.5301513671875, 102.19292449951172, 426.5926513671875, 467.42950439453125), (1141.5301513671875, 102.19292449951172, 426.5926513671875, 467.42950439453125), (1133.5576171875, 98.25199890136719, 434.5992431640625, 471.4517822265625), (1141.3548583984375, 97.45503997802734, 430.1563720703125, 470.1631774902344), (1137.1285400390625, 92.77096557617188, 432.7816162109375, 473.2420959472656), (1146.5570068359375, 97.1586685180664, 420.341064453125, 465.9173278808594), (1137.1693115234375, 94.70043182373047, 426.1966552734375, 468.8785400390625)]"
frame_000981,"[(1002.1369018554688, 494.1334533691406), (1002.3964538574219, 494.1938781738281), (1000.1155700683594, 495.2516326904297), (1000.1155700683594, 495.2516326904297), (1005.9123229980469, 488.48382568359375), (1003.8273620605469, 489.2122497558594), (1001.8973693847656, 487.4636535644531), (1018.1275939941406, 481.9494934082031), (1002.8798522949219, 485.065185546875), (1002.8798522949219, 485.065185546875)]","[(1351.5803833007812, 333.7399673461914), (1352.7821655273438, 334.4461364746094), (1352.766845703125, 335.00928497314453), (1352.766845703125, 335.00928497314453), (1355.4830322265625, 332.46693420410156), (1355.68994140625, 331.06053924560547), (1354.1543579101562, 330.3776092529297), (1358.7755126953125, 329.8006896972656), (1350.3057861328125, 330.3346710205078), (1350.3057861328125, 330.3346710205078)]","[(857.7762451171875, 235.59893798828125, 288.7213134765625, 517.0690307617188), (856.9080200195312, 234.67022705078125, 290.97686767578125, 519.0473022460938), (853.5390014648438, 234.0436248779297, 293.15313720703125, 522.416015625), (853.5390014648438, 234.0436248779297, 293.15313720703125, 522.416015625), (860.7299194335938, 228.36669921875, 290.36480712890625, 520.2342529296875), (857.1547241210938, 227.16278076171875, 293.34527587890625, 524.0989379882812), (853.0391235351562, 225.79977416992188, 297.71649169921875, 523.3277587890625), (876.9962768554688, 225.61050415039062, 282.26263427734375, 512.677978515625), (855.1116333007812, 225.83050537109375, 295.53643798828125, 518.4693603515625), (855.1116333007812, 225.83050537109375, 295.53643798828125, 518.4693603515625)]","[(1136.7120361328125, 98.11434173583984, 429.7366943359375, 471.2512512207031), (1136.9129638671875, 97.71435546875, 431.7384033203125, 473.46356201171875), (1135.8612060546875, 96.81610870361328, 433.811279296875, 476.3863525390625), (1135.8612060546875, 96.81610870361328, 433.811279296875, 476.3863525390625), (1139.3892822265625, 93.94703674316406, 432.1875, 477.039794921875), (1138.5572509765625, 91.26879119873047, 434.265380859375, 479.58349609375), (1135.7042236328125, 91.14608764648438, 436.9002685546875, 478.4630432128906), (1146.879150390625, 93.4498291015625, 423.792724609375, 472.70172119140625), (1134.60498046875, 93.59925842285156, 431.401611328125, 473.4708251953125), (1134.60498046875, 93.59925842285156, 431.401611328125, 473.4708251953125)]"
frame_000982,"[(1001.2540893554688, 493.5634307861328), (1000.6781311035156, 494.2665557861328), (1000.6781311035156, 494.2665557861328), (994.8514099121094, 491.87672424316406), (990.0433959960938, 489.1866912841797), (1002.59814453125, 486.74822998046875), (1004.8592834472656, 482.4564666748047), (999.717529296875, 480.3993225097656), (999.717529296875, 480.3993225097656), (998.0665893554688, 484.45753479003906)]","[(1352.7288208007812, 335.18970489501953), (1353.2838745117188, 335.93077850341797), (1353.2838745117188, 335.93077850341797), (1352.0869140625, 333.6890411376953), (1350.466064453125, 331.29610443115234), (1355.3544921875, 331.01461029052734), (1353.8104858398438, 329.81893157958984), (1349.49853515625, 328.0342330932617), (1349.49853515625, 328.0342330932617), (1346.5227661132812, 330.89710998535156)]","[(856.7379150390625, 234.9318084716797, 289.0323486328125, 517.2632446289062), (855.9055786132812, 235.0637664794922, 289.54510498046875, 518.4055786132812), (855.9055786132812, 235.0637664794922, 289.54510498046875, 518.4055786132812), (846.0003051757812, 229.66429138183594, 297.70220947265625, 524.4248657226562), (838.8675537109375, 226.06468200683594, 302.3516845703125, 526.2440185546875), (854.542236328125, 225.7838134765625, 296.11181640625, 521.9288330078125), (859.7269897460938, 224.0094451904297, 290.26458740234375, 516.89404296875), (853.342529296875, 220.20870971679688, 292.75, 520.3812255859375), (853.342529296875, 220.20870971679688, 292.75, 520.3812255859375), (850.295166015625, 225.7231903076172, 295.5428466796875, 517.4686889648438)]","[(1137.7188720703125, 99.43787384033203, 430.0198974609375, 471.503662109375), (1137.6806640625, 99.4457778930664, 431.2064208984375, 472.9700012207031), (1137.6806640625, 99.4457778930664, 431.2064208984375, 472.9700012207031), (1133.716796875, 95.14053344726562, 436.740234375, 477.0970153808594), (1129.86865234375, 91.9695816040039, 441.19482421875, 478.6530456542969), (1138.2843017578125, 92.89310455322266, 434.140380859375, 476.2430114746094), (1138.6932373046875, 92.8598403930664, 430.2344970703125, 473.9181823730469), (1134.330078125, 89.89293670654297, 430.3369140625, 476.2825927734375), (1134.330078125, 89.89293670654297, 430.3369140625, 476.2825927734375), (1132.2142333984375, 95.54603576660156, 428.6170654296875, 470.7021484375)]"
frame_000983,"[(1002.5764465332031, 504.16954040527344), (1002.5764465332031, 504.16954040527344), (1001.0914916992188, 501.8270721435547), (1002.746826171875, 499.9547882080078), (1001.7686462402344, 497.7505340576172), (999.3189392089844, 496.30418395996094), (1001.7024230957031, 492.11717224121094), (1001.7024230957031, 492.11717224121094), (999.1841430664062, 490.8526153564453), (995.6600341796875, 493.14259338378906)]","[(1345.01318359375, 329.6713409423828), (1345.01318359375, 329.6713409423828), (1345.1497192382812, 328.0965118408203), (1346.0552368164062, 326.7120666503906), (1345.7601928710938, 325.18397521972656), (1343.1204223632812, 324.9209289550781), (1340.872314453125, 323.57701110839844), (1340.872314453125, 323.57701110839844), (1337.1821899414062, 323.5633010864258), (1334.234375, 323.09302520751953)]","[(838.0180053710938, 253.32583618164062, 329.11688232421875, 501.6874084472656), (838.0180053710938, 253.32583618164062, 329.11688232421875, 501.6874084472656), (835.3084716796875, 249.9816436767578, 331.5660400390625, 503.69085693359375), (837.1673583984375, 248.4846954345703, 331.158935546875, 502.940185546875), (833.8610229492188, 245.36520385742188, 335.81524658203125, 504.7706604003906), (830.5393676757812, 244.6453399658203, 337.55914306640625, 503.31768798828125), (836.8898315429688, 242.16201782226562, 329.62518310546875, 499.9103088378906), (836.8898315429688, 242.16201782226562, 329.62518310546875, 499.9103088378906), (833.8536376953125, 241.45030212402344, 330.6610107421875, 498.80462646484375), (829.63330078125, 244.19541931152344, 332.053466796875, 497.89434814453125)]","[(1143.2484130859375, 109.91001892089844, 403.529541015625, 439.52264404296875), (1143.2484130859375, 109.91001892089844, 403.529541015625, 439.52264404296875), (1142.260498046875, 107.29981994628906, 405.7784423828125, 441.5933837890625), (1143.1522216796875, 106.006591796875, 405.8060302734375, 441.41094970703125), (1141.9674072265625, 104.15103149414062, 407.5855712890625, 442.0658874511719), (1139.383544921875, 104.99853515625, 407.4737548828125, 439.84478759765625), (1139.68505859375, 103.96536254882812, 402.37451171875, 439.2232971191406), (1139.68505859375, 103.96536254882812, 402.37451171875, 439.2232971191406), (1136.929931640625, 105.07727813720703, 400.5045166015625, 436.9720458984375), (1134.232666015625, 105.69087982177734, 400.00341796875, 434.8042907714844)]"
frame_000984,"[(1003.5, 504.0), (1003.8397521972656, 502.9634552001953), (1003.5768127441406, 499.77024841308594), (1007.739990234375, 494.8251190185547), (1002.4523315429688, 497.32960510253906), (997.3327331542969, 491.16676330566406), (997.3327331542969, 491.16676330566406), (1004.1301879882812, 491.2440948486328), (996.4059143066406, 486.7901916503906), (988.1654357910156, 486.9335174560547)]","[(1344.0, 329.0), (1344.9028930664062, 328.25911712646484), (1345.4481811523438, 325.9808807373047), (1346.22021484375, 324.0667419433594), (1343.1204223632812, 324.9332809448242), (1338.2243041992188, 321.58197021484375), (1338.2243041992188, 321.58197021484375), (1338.1939086914062, 323.8414993286133), (1332.6996459960938, 319.95457458496094), (1328.1912841796875, 317.6834716796875)]","[(840.0, 254.0, 327.0, 500.0), (839.8029174804688, 252.46656799316406, 328.07366943359375, 500.9937744140625), (837.8651733398438, 248.66604614257812, 331.42327880859375, 502.2084045410156), (843.644775390625, 244.8943328857422, 328.1904296875, 499.861572265625), (835.3187255859375, 246.99197387695312, 334.2672119140625, 500.6752624511719), (831.0005493164062, 239.94387817382812, 332.66436767578125, 502.4457702636719), (831.0005493164062, 239.94387817382812, 332.66436767578125, 502.4457702636719), (839.9461669921875, 243.61741638183594, 328.3680419921875, 495.25335693359375), (830.5852661132812, 237.85345458984375, 331.64129638671875, 497.87347412109375), (819.0195922851562, 236.30955505371094, 338.29168701171875, 501.2479248046875)]","[(1143.0, 110.0, 402.0, 438.0), (1143.3714599609375, 108.69023895263672, 403.0628662109375, 439.13775634765625), (1142.9000244140625, 106.00460815429688, 405.0963134765625, 439.9525451660156), (1144.7279052734375, 104.37835693359375, 402.984619140625, 439.37677001953125), (1140.8834228515625, 106.34879302978516, 404.4739990234375, 437.1689758300781), (1136.3857421875, 101.4302978515625, 403.6771240234375, 440.3033447265625), (1136.3857421875, 101.4302978515625, 403.6771240234375, 440.3033447265625), (1139.419677734375, 107.29444122314453, 397.5484619140625, 433.0941162109375), (1132.9437255859375, 102.41346740722656, 399.5118408203125, 435.08221435546875), (1126.76708984375, 99.700439453125, 402.848388671875, 435.966064453125)]"
frame_000985,"[(1002.841552734375, 500.9598846435547), (1002.5932922363281, 497.76271057128906), (1006.7780456542969, 492.82875061035156), (1001.49609375, 495.3286895751953), (996.3583679199219, 489.16087341308594), (996.3583679199219, 489.16087341308594), (1003.2032165527344, 489.2671203613281), (995.4720458984375, 484.80348205566406), (987.2262573242188, 484.9320831298828), (992.1961975097656, 485.18505859375)]","[(1344.9028930664062, 328.25911712646484), (1345.4481811523438, 325.9808807373047), (1346.22021484375, 324.0667419433594), (1343.1204223632812, 324.9332809448242), (1338.2243041992188, 321.58197021484375), (1338.2243041992188, 321.58197021484375), (1338.1939086914062, 323.8414993286133), (1332.6996459960938, 319.95457458496094), (1328.1912841796875, 317.6834716796875), (1329.57666015625, 317.07154846191406)]","[(838.8043212890625, 250.46115112304688, 328.074462890625, 500.9974670410156), (836.8815307617188, 246.66030883789062, 331.42352294921875, 502.2048034667969), (842.6852416992188, 242.90367126464844, 328.18560791015625, 499.85015869140625), (834.3634033203125, 245.00369262695312, 334.265380859375, 500.6499938964844), (830.0239868164062, 237.93772888183594, 332.66876220703125, 502.4462890625), (830.0239868164062, 237.93772888183594, 332.66876220703125, 502.4462890625), (839.0231323242188, 241.66290283203125, 328.36016845703125, 495.20843505859375), (829.6533203125, 235.8859100341797, 331.637451171875, 497.83514404296875), (818.0792236328125, 234.32521057128906, 338.2940673828125, 501.2137451171875), (825.2736206054688, 235.94964599609375, 333.84515380859375, 498.4708251953125)]","[(1143.3714599609375, 108.69023895263672, 403.0628662109375, 439.13775634765625), (1142.9000244140625, 106.00460815429688, 405.0963134765625, 439.9525451660156), (1144.7279052734375, 104.37835693359375, 402.984619140625, 439.37677001953125), (1140.8834228515625, 106.34879302978516, 404.4739990234375, 437.1689758300781), (1136.3857421875, 101.4302978515625, 403.6771240234375, 440.3033447265625), (1136.3857421875, 101.4302978515625, 403.6771240234375, 440.3033447265625), (1139.419677734375, 107.29444122314453, 397.5484619140625, 433.0941162109375), (1132.9437255859375, 102.41346740722656, 399.5118408203125, 435.08221435546875), (1126.76708984375, 99.700439453125, 402.848388671875, 435.966064453125), (1129.8526611328125, 100.06571960449219, 399.447998046875, 434.01165771484375)]"
frame_000986,"[(1003.14404296875, 499.1143035888672), (1000.0054626464844, 495.46458435058594), (1002.5546569824219, 495.96351623535156), (998.1100769042969, 491.0603790283203), (998.1100769042969, 491.0603790283203), (1000.1131896972656, 493.9234313964844), (1007.7538452148438, 487.6549835205078), (1005.1124267578125, 485.04063415527344), (986.5166625976562, 476.8693389892578), (986.8543090820312, 478.5269012451172)]","[(1342.4559936523438, 325.8075180053711), (1340.6915283203125, 323.3461608886719), (1339.732666015625, 324.1815490722656), (1335.7120361328125, 321.7751235961914), (1335.7120361328125, 321.7751235961914), (1334.83349609375, 323.7752151489258), (1334.2057495117188, 321.87720489501953), (1331.4590454101562, 319.56417083740234), (1323.3075561523438, 310.89229583740234), (1322.8246459960938, 311.20330810546875)]","[(838.05712890625, 248.4753875732422, 330.173828125, 501.27783203125), (834.0249633789062, 244.23170471191406, 331.96099853515625, 502.46575927734375), (838.9295043945312, 246.4566192626953, 327.25030517578125, 499.0137939453125), (832.8291625976562, 240.54811096191406, 330.56182861328125, 501.0245361328125), (832.8291625976562, 240.54811096191406, 330.56182861328125, 501.0245361328125), (834.3694458007812, 244.199951171875, 331.48748779296875, 499.44696044921875), (848.655517578125, 242.7626190185547, 318.1966552734375, 489.78472900390625), (844.151611328125, 240.27963256835938, 321.921630859375, 489.5220031738281), (819.3624267578125, 225.6439666748047, 334.3084716796875, 502.45074462890625), (819.8865966796875, 228.5911407470703, 333.9354248046875, 499.87152099609375)]","[(1140.47802734375, 106.36321258544922, 403.9559326171875, 438.88861083984375), (1137.8349609375, 103.015625, 405.713134765625, 440.66107177734375), (1138.8958740234375, 105.26373291015625, 401.673583984375, 437.83563232421875), (1134.844482421875, 102.37989044189453, 401.735107421875, 438.79046630859375), (1134.844482421875, 102.37989044189453, 401.735107421875, 438.79046630859375), (1135.9249267578125, 106.44654083251953, 397.817138671875, 434.6573486328125), (1138.656494140625, 106.6820297241211, 391.0985107421875, 430.3903503417969), (1135.27783203125, 105.1861343383789, 392.3624267578125, 428.7560729980469), (1122.5391845703125, 91.2773208618164, 401.5367431640625, 439.2299499511719), (1122.063232421875, 92.8623046875, 401.5228271484375, 436.6820068359375)]"
frame_000987,"[(1003.7494506835938, 498.4248352050781), (977.5418090820312, 494.21197509765625), (1001.2709350585938, 498.28562927246094), (1001.2709350585938, 498.28562927246094), (998.7865600585938, 493.9805145263672), (994.276611328125, 493.73011779785156), (993.98291015625, 489.8015899658203), (999.8211669921875, 482.4997863769531), (989.4480590820312, 476.1927185058594), (989.4480590820312, 476.1927185058594)]","[(1339.6531982421875, 327.37062072753906), (1328.4539794921875, 321.18138122558594), (1335.1552734375, 328.94908142089844), (1335.1552734375, 328.94908142089844), (1330.9583740234375, 326.2954559326172), (1327.2037353515625, 325.02794647216797), (1325.5713500976562, 321.00792694091797), (1326.1596069335938, 318.0365753173828), (1321.2135009765625, 311.4249267578125), (1321.2135009765625, 311.4249267578125)]","[(836.726806640625, 244.0030517578125, 334.0452880859375, 508.84356689453125), (800.119384765625, 231.738525390625, 354.8448486328125, 524.9468994140625), (832.63330078125, 246.0262908935547, 337.2752685546875, 504.5186767578125), (832.63330078125, 246.0262908935547, 337.2752685546875, 504.5186767578125), (831.9219970703125, 241.3805694580078, 333.7291259765625, 505.19989013671875), (825.196533203125, 240.9466094970703, 338.16015625, 505.5670166015625), (826.8245849609375, 236.23471069335938, 334.316650390625, 507.1337585449219), (834.956298828125, 231.8424072265625, 329.729736328125, 501.31475830078125), (822.585205078125, 221.31317138671875, 333.7257080078125, 509.75909423828125), (822.585205078125, 221.31317138671875, 333.7257080078125, 509.75909423828125)]","[(1134.65625, 104.12110900878906, 409.993896484375, 446.4990234375), (1117.0841064453125, 93.32780456542969, 422.73974609375, 455.7071533203125), (1131.5093994140625, 109.08938598632812, 407.291748046875, 439.7193908691406), (1131.5093994140625, 109.08938598632812, 407.291748046875, 439.7193908691406), (1128.4913330078125, 105.46389770507812, 404.93408203125, 441.6631164550781), (1124.31640625, 105.1266860961914, 405.774658203125, 439.8025207519531), (1123.91455078125, 99.7721939086914, 403.3135986328125, 442.4714660644531), (1125.8021240234375, 98.51206970214844, 400.7149658203125, 439.04901123046875), (1118.6158447265625, 87.7103271484375, 405.1953125, 447.42919921875), (1118.6158447265625, 87.7103271484375, 405.1953125, 447.42919921875)]"
frame_000988,"[(1000.9685363769531, 500.65016174316406), (1000.0574340820312, 497.2886199951172), (1000.0574340820312, 497.2886199951172), (998.4224243164062, 499.9421844482422), (996.0288391113281, 495.96055603027344), (992.1160583496094, 492.07923889160156), (1009.5213012695312, 482.6140594482422), (990.6526794433594, 486.0181427001953), (990.6526794433594, 486.0181427001953), (989.4219360351562, 478.20423889160156)]","[(1335.268798828125, 328.80863189697266), (1332.9050903320312, 327.8890914916992), (1332.9050903320312, 327.8890914916992), (1329.8922729492188, 329.6772918701172), (1326.9371948242188, 325.94908905029297), (1323.0501708984375, 321.9774703979492), (1327.6509399414062, 319.65103912353516), (1321.640869140625, 316.62620544433594), (1321.640869140625, 316.62620544433594), (1320.5603637695312, 312.22560119628906)]","[(837.8464965820312, 252.29440307617188, 326.24407958984375, 496.7115173339844), (836.658203125, 248.9441375732422, 326.7984619140625, 496.68896484375), (836.658203125, 248.9441375732422, 326.7984619140625, 496.68896484375), (834.4273681640625, 252.8224639892578, 327.9901123046875, 494.23944091796875), (833.5629272460938, 248.33352661132812, 324.93182373046875, 495.2540588378906), (830.1034545898438, 243.22911071777344, 324.02520751953125, 497.70025634765625), (854.7967529296875, 239.74452209472656, 309.4490966796875, 485.73907470703125), (826.7367553710938, 237.4016876220703, 327.83184814453125, 497.23291015625), (826.7367553710938, 237.4016876220703, 327.83184814453125, 497.23291015625), (824.5804443359375, 228.43992614746094, 329.6829833984375, 499.52862548828125)]","[(1130.674560546875, 106.4687728881836, 409.1884765625, 444.6797180175781), (1129.5947265625, 106.37944793701172, 406.6207275390625, 443.019287109375), (1129.5947265625, 106.37944793701172, 406.6207275390625, 443.019287109375), (1127.1732177734375, 110.03672790527344, 405.4381103515625, 439.2811279296875), (1125.16650390625, 105.3683853149414, 403.5413818359375, 441.1614074707031), (1121.3428955078125, 100.1888198852539, 403.41455078125, 443.5773010253906), (1131.10302734375, 101.1505355834961, 393.0958251953125, 437.0010070800781), (1119.23291015625, 95.13252258300781, 404.81591796875, 442.98736572265625), (1119.23291015625, 95.13252258300781, 404.81591796875, 442.98736572265625), (1117.26904296875, 89.29997253417969, 406.5826416015625, 445.85125732421875)]"
frame_000989,"[(1001.50244140625, 497.7372283935547), (1001.50244140625, 497.7372283935547), (998.137939453125, 498.9399719238281), (1003.3883666992188, 493.36216735839844), (999.7801208496094, 492.1804962158203), (967.6519775390625, 485.8827209472656), (988.5043640136719, 486.21539306640625), (988.5043640136719, 486.21539306640625), (1000.0107727050781, 478.6846160888672), (995.5245666503906, 476.3747863769531)]","[(1331.908203125, 328.2023696899414), (1331.908203125, 328.2023696899414), (1328.6068725585938, 328.72728729248047), (1327.976806640625, 326.40209197998047), (1324.0409545898438, 324.5949172973633), (1311.7662353515625, 314.45345306396484), (1318.5137329101562, 317.19432830810547), (1318.5137329101562, 317.19432830810547), (1322.853759765625, 313.99674224853516), (1321.5648193359375, 311.7125701904297)]","[(838.9893798828125, 249.00892639160156, 325.026123046875, 497.45660400390625), (838.9893798828125, 249.00892639160156, 325.026123046875, 497.45660400390625), (834.056396484375, 249.71929931640625, 328.1630859375, 498.44134521484375), (841.7083740234375, 246.34056091308594, 323.3599853515625, 494.043212890625), (838.5596313476562, 246.2466583251953, 322.44097900390625, 491.86767578125), (792.484619140625, 227.92626953125, 350.334716796875, 515.9129028320312), (823.7837524414062, 236.45703125, 329.44122314453125, 499.5167236328125), (823.7837524414062, 236.45703125, 329.44122314453125, 499.5167236328125), (839.7152709960938, 231.00428771972656, 320.59100341796875, 495.36065673828125), (832.3396606445312, 226.939208984375, 326.36981201171875, 498.87115478515625)]","[(1131.93310546875, 109.7270736694336, 399.9501953125, 436.9505920410156), (1131.93310546875, 109.7270736694336, 399.9501953125, 436.9505920410156), (1129.179931640625, 111.20574188232422, 398.8538818359375, 435.0430908203125), (1130.86328125, 110.49930572509766, 394.22705078125, 431.8055725097656), (1126.9697265625, 109.55072784423828, 394.1424560546875, 430.08837890625), (1105.593505859375, 91.32828521728516, 412.345458984375, 446.2503356933594), (1118.565185546875, 98.89920806884766, 399.8970947265625, 436.5902404785156), (1118.565185546875, 98.89920806884766, 399.8970947265625, 436.5902404785156), (1125.7325439453125, 96.08722686767578, 394.242431640625, 435.81903076171875), (1122.51318359375, 92.59602355957031, 398.103271484375, 438.23309326171875)]"
frame_000990,"[(1007.5, 507.5), (1005.3235473632812, 506.63880920410156), (999.9184265136719, 502.0495910644531), (1007.8492126464844, 497.8181610107422), (997.9042358398438, 496.2227325439453), (994.2300415039062, 489.72023010253906), (994.2300415039062, 489.72023010253906), (1000.8161010742188, 486.8954315185547), (992.9815063476562, 483.69554138183594), (984.7023620605469, 484.78778076171875)]","[(1328.5, 329.0), (1324.8452758789062, 329.13966369628906), (1320.5708618164062, 325.7228775024414), (1321.4771118164062, 323.7112121582031), (1316.9788818359375, 319.2170639038086), (1314.826904296875, 314.43802642822266), (1314.826904296875, 314.43802642822266), (1317.3095703125, 313.25743103027344), (1315.3197631835938, 310.5729522705078), (1311.2890625, 308.6759796142578)]","[(848.0, 258.0, 319.0, 499.0), (845.7410888671875, 257.8201599121094, 319.1649169921875, 497.6372985839844), (838.2317504882812, 252.406982421875, 323.37335205078125, 499.28521728515625), (851.1065063476562, 251.1301727294922, 313.48541259765625, 493.3759765625), (837.80126953125, 245.75125122070312, 320.2059326171875, 500.9429626464844), (833.09375, 238.22337341308594, 322.2725830078125, 502.99371337890625), (833.09375, 238.22337341308594, 322.2725830078125, 502.99371337890625), (842.2398681640625, 237.27085876464844, 317.1524658203125, 499.2491455078125), (828.7322998046875, 231.3767547607422, 328.4984130859375, 504.6375732421875), (818.7691040039062, 229.3441162109375, 331.86651611328125, 510.8873291015625)]","[(1129.0, 92.0, 399.0, 474.0), (1126.30615234375, 93.35777282714844, 397.0782470703125, 471.56378173828125), (1121.24951171875, 89.8282699584961, 398.6427001953125, 471.7892150878906), (1125.5408935546875, 89.49078369140625, 391.8724365234375, 468.44085693359375), (1118.688720703125, 81.94986724853516, 396.580322265625, 474.5343933105469), (1115.2554931640625, 75.7644271850586, 399.142822265625, 477.3471984863281), (1115.2554931640625, 75.7644271850586, 399.142822265625, 477.3471984863281), (1119.12646484375, 75.49485778808594, 396.3662109375, 475.525146484375), (1113.7938232421875, 71.47860717773438, 403.0518798828125, 478.1886901855469), (1107.7183837890625, 66.39152526855469, 407.141357421875, 484.56890869140625)]"
