frame,left_hand,right_hand,left_bbox,right_bbox,text,video_id
frame_000601,"[(899.1327209472656, 1016.9135437011719), (900.0552062988281, 1018.7274780273438), (900.7293701171875, 1019.2107238769531), (900.2051391601562, 1024.5965576171875), (896.1164855957031, 1027.2239379882812), (896.1164855957031, 1027.2239379882812), (892.4761352539062, 1024.4033813476562), (886.7688598632812, 1021.8761596679688), (885.1330261230469, 1025.0593566894531), (889.7847900390625, 1027.8135070800781)]","[(1146.9375, 1080.53564453125), (1147.3128967285156, 1082.3063049316406), (1147.3995666503906, 1083.63330078125), (1148.0546569824219, 1091.7056579589844), (1144.1733093261719, 1097.669189453125), (1144.1733093261719, 1097.669189453125), (1139.2625427246094, 1096.4931030273438), (1131.7637634277344, 1095.6241760253906), (1130.2666320800781, 1099.902587890625), (1135.5311889648438, 1103.0181579589844)]","[(757.1278686523438, 912.3477172851562, 284.00970458984375, 209.13165283203125), (758.1240844726562, 914.2685546875, 283.86224365234375, 208.9178466796875), (758.865478515625, 914.3589477539062, 283.727783203125, 209.70355224609375), (757.1614990234375, 917.434814453125, 286.0872802734375, 214.323486328125), (751.2561645507812, 917.67041015625, 289.72064208984375, 219.1070556640625), (751.2561645507812, 917.67041015625, 289.72064208984375, 219.1070556640625), (746.8179931640625, 914.5545654296875, 291.3162841796875, 219.6976318359375), (740.1702880859375, 911.8997802734375, 293.1971435546875, 219.9527587890625), (737.7409057617188, 914.1996459960938, 294.78424072265625, 221.71942138671875), (743.0738525390625, 916.5387573242188, 293.421875, 222.54949951171875)]","[(1005.981201171875, 995.9254150390625, 281.91259765625, 169.220458984375), (1006.5636596679688, 997.8490600585938, 281.49847412109375, 168.91448974609375), (1006.7213745117188, 998.7528076171875, 281.35638427734375, 169.760986328125), (1006.3591918945312, 1004.6921997070312, 283.39093017578125, 174.02691650390625), (1000.8910522460938, 1008.31640625, 286.56451416015625, 178.70556640625), (1000.8910522460938, 1008.31640625, 286.56451416015625, 178.70556640625), (995.4662475585938, 1006.854736328125, 287.59259033203125, 179.2767333984375), (987.0536499023438, 1005.6813354492188, 289.42022705078125, 179.88568115234375), (984.9834594726562, 1009.185546875, 290.56634521484375, 181.43408203125), (990.9512939453125, 1012.0477905273438, 289.1597900390625, 181.94073486328125)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000601
frame_000602,"[(886.0417175292969, 992.8836669921875), (888.5258483886719, 994.7493896484375), (887.2431945800781, 1000.0987854003906), (881.7433471679688, 994.455810546875), (881.7433471679688, 994.455810546875), (885.16357421875, 995.9414672851562), (876.9248657226562, 994.5347900390625), (875.2080078125, 1000.5758361816406), (874.1787109375, 1004.6237182617188), (871.6537475585938, 1005.2267761230469)]","[(1115.5398559570312, 1010.1030883789062), (1117.1124572753906, 1012.334228515625), (1116.4141845703125, 1018.4160461425781), (1110.4839477539062, 1016.5870361328125), (1110.4839477539062, 1016.5870361328125), (1113.0780639648438, 1020.4227600097656), (1105.2177429199219, 1021.1508178710938), (1104.6922607421875, 1027.7351684570312), (1104.4236450195312, 1032.353515625), (1101.8634643554688, 1032.8482055664062)]","[(741.1217651367188, 886.834716796875, 289.83990478515625, 212.097900390625), (744.2521362304688, 888.7052001953125, 288.54742431640625, 212.08837890625), (741.7189331054688, 892.9266967773438, 291.04852294921875, 214.34417724609375), (734.954833984375, 885.888671875, 293.5770263671875, 217.13427734375), (734.954833984375, 885.888671875, 293.5770263671875, 217.13427734375), (738.67626953125, 885.7183837890625, 292.974609375, 220.4461669921875), (728.561767578125, 883.6533203125, 296.7261962890625, 221.762939453125), (725.3310546875, 888.0459594726562, 299.75390625, 225.05975341796875), (723.6552734375, 891.0225830078125, 301.046875, 227.2022705078125), (720.9610595703125, 891.7925415039062, 301.3853759765625, 226.86846923828125)]","[(980.30224609375, 929.6142578125, 270.4752197265625, 160.9776611328125), (982.3779907226562, 931.8067626953125, 269.46893310546875, 161.054931640625), (980.9171142578125, 937.0418090820312, 270.994140625, 162.74847412109375), (973.7244873046875, 933.6531982421875, 273.5189208984375, 165.86767578125), (973.7244873046875, 933.6531982421875, 273.5189208984375, 165.86767578125), (976.574462890625, 935.9656372070312, 273.0072021484375, 168.91424560546875), (966.9965209960938, 935.9365234375, 276.44244384765625, 170.4285888671875), (965.5985107421875, 941.300048828125, 278.1875, 172.8702392578125), (964.8055419921875, 945.0245361328125, 279.2362060546875, 174.657958984375), (962.0850830078125, 945.6527099609375, 279.5567626953125, 174.3909912109375)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000602
frame_000603,"[(902.9450988769531, 1017.0400695800781), (901.3141784667969, 1020.2557373046875), (897.2247924804688, 1020.4053955078125), (897.2247924804688, 1020.4053955078125), (893.4772033691406, 1019.6260681152344), (889.978271484375, 1023.1444702148438), (890.1640014648438, 1023.8932800292969), (892.7372741699219, 1029.0256958007812), (889.5829467773438, 1028.0105285644531), (889.5829467773438, 1028.0105285644531)]","[(1115.1977233886719, 1005.6739807128906), (1114.794921875, 1010.5018615722656), (1110.5177307128906, 1012.634765625), (1110.5177307128906, 1012.634765625), (1106.8834533691406, 1014.26904296875), (1104.1049194335938, 1018.8493957519531), (1104.9818725585938, 1020.9176635742188), (1108.278564453125, 1026.5988159179688), (1103.7994384765625, 1025.2133483886719), (1103.7994384765625, 1025.2133483886719)]","[(758.4270629882812, 911.1027221679688, 289.03607177734375, 211.87469482421875), (755.3710327148438, 912.1708984375, 291.88629150390625, 216.169677734375), (750.1163330078125, 911.3265380859375, 294.2169189453125, 218.15771484375), (750.1163330078125, 911.3265380859375, 294.2169189453125, 218.15771484375), (745.1278686523438, 909.5702514648438, 296.69866943359375, 220.11163330078125), (740.1715087890625, 911.752685546875, 299.613525390625, 222.7835693359375), (739.8240966796875, 911.4486694335938, 300.6798095703125, 224.88922119140625), (742.4149780273438, 915.359130859375, 300.64459228515625, 227.3331298828125), (739.4959716796875, 915.5297241210938, 300.1739501953125, 224.96160888671875), (739.4959716796875, 915.5297241210938, 300.1739501953125, 224.96160888671875)]","[(983.2305297851562, 926.7827758789062, 263.93438720703125, 157.78240966796875), (981.662353515625, 929.7828979492188, 266.26513671875, 161.43792724609375), (976.6096801757812, 930.9931640625, 267.81610107421875, 163.283203125), (976.6096801757812, 930.9931640625, 267.81610107421875, 163.283203125), (971.9901733398438, 931.647705078125, 269.78656005859375, 165.24267578125), (968.2171630859375, 935.1487426757812, 271.7755126953125, 167.40130615234375), (968.593994140625, 936.2623291015625, 272.7757568359375, 169.3106689453125), (971.6826171875, 940.891845703125, 273.19189453125, 171.4139404296875), (967.6156005859375, 940.5116577148438, 272.36767578125, 169.40338134765625), (967.6156005859375, 940.5116577148438, 272.36767578125, 169.40338134765625)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000603
frame_000604,"[(874.6807556152344, 991.8409118652344), (873.3224792480469, 991.5902099609375), (873.3224792480469, 991.5902099609375), (868.44873046875, 990.8731384277344), (864.8717956542969, 994.3017272949219), (864.6022338867188, 994.2232971191406), (863.808837890625, 994.9151306152344), (865.9060363769531, 998.3623046875), (865.9060363769531, 998.3623046875), (864.5986328125, 999.9022521972656)]","[(1110.9921569824219, 1005.92529296875), (1109.1806030273438, 1008.0834350585938), (1109.1806030273438, 1008.0834350585938), (1104.7379150390625, 1010.5765075683594), (1101.611572265625, 1015.1272277832031), (1101.5167846679688, 1017.0128173828125), (1099.9360961914062, 1016.8218688964844), (1102.323486328125, 1020.5851135253906), (1102.323486328125, 1020.5851135253906), (1101.3740844726562, 1021.5396118164062)]","[(729.1929321289062, 885.0086059570312, 290.97564697265625, 213.66461181640625), (727.1205444335938, 883.6146240234375, 292.40386962890625, 215.951171875), (727.1205444335938, 883.6146240234375, 292.40386962890625, 215.951171875), (720.4193115234375, 880.7671508789062, 296.058837890625, 220.21197509765625), (715.44921875, 883.2223510742188, 298.84515380859375, 222.15875244140625), (714.8761596679688, 881.9649047851562, 299.4521484375, 224.51678466796875), (714.2283325195312, 883.8986206054688, 299.1610107421875, 222.03302001953125), (716.7186279296875, 886.7952880859375, 298.37481689453125, 223.134033203125), (716.7186279296875, 886.7952880859375, 298.37481689453125, 223.134033203125), (715.1848754882812, 888.5162963867188, 298.8275146484375, 222.77191162109375)]","[(980.7855834960938, 927.7979736328125, 260.41314697265625, 156.254638671875), (978.5093994140625, 928.935546875, 261.3424072265625, 158.2957763671875), (978.5093994140625, 928.935546875, 261.3424072265625, 158.2957763671875), (972.6435546875, 929.5336303710938, 264.188720703125, 162.08575439453125), (968.4376220703125, 933.2598266601562, 266.347900390625, 163.73480224609375), (968.06201171875, 934.0819091796875, 266.9095458984375, 165.86181640625), (966.6627197265625, 934.9230346679688, 266.5467529296875, 163.79766845703125), (969.3079833984375, 938.2638549804688, 266.031005859375, 164.64251708984375), (969.3079833984375, 938.2638549804688, 266.031005859375, 164.64251708984375), (968.1514892578125, 939.3936767578125, 266.4451904296875, 164.2918701171875)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000604
frame_000605,"[(837.7887878417969, 954.705322265625), (837.7887878417969, 954.705322265625), (836.5718383789062, 951.8697204589844), (833.5858764648438, 954.3517456054688), (832.817626953125, 955.9949951171875), (829.9869995117188, 957.2480773925781), (830.1228942871094, 959.177001953125), (830.1228942871094, 959.177001953125), (829.4647216796875, 959.0030212402344), (827.9395141601562, 963.033203125)]","[(1125.0032958984375, 1031.9966430664062), (1125.0032958984375, 1031.9966430664062), (1122.1268310546875, 1032.8566284179688), (1118.9967041015625, 1036.4203796386719), (1118.6465759277344, 1039.749267578125), (1116.9224243164062, 1042.2918395996094), (1116.1961669921875, 1043.4235534667969), (1116.1961669921875, 1043.4235534667969), (1116.3696899414062, 1043.5063781738281), (1115.55908203125, 1045.3672790527344)]","[(688.826171875, 845.2208251953125, 297.92523193359375, 218.968994140625), (688.826171875, 845.2208251953125, 297.92523193359375, 218.968994140625), (687.0863647460938, 840.8449096679688, 298.970947265625, 222.04962158203125), (683.0715942382812, 842.9091796875, 301.028564453125, 222.8851318359375), (681.456787109375, 843.45556640625, 302.7216796875, 225.078857421875), (677.6171875, 843.7813110351562, 304.7396240234375, 226.93353271484375), (678.3461303710938, 846.39013671875, 303.55352783203125, 225.57373046875), (678.3461303710938, 846.39013671875, 303.55352783203125, 225.57373046875), (677.4205322265625, 845.8992309570312, 304.08837890625, 226.20758056640625), (675.7627563476562, 850.74951171875, 304.353515625, 224.5673828125)]","[(997.0040283203125, 954.872802734375, 255.99853515625, 154.2476806640625), (997.0040283203125, 954.872802734375, 255.99853515625, 154.2476806640625), (993.6153564453125, 954.3134765625, 257.02294921875, 157.0863037109375), (989.679443359375, 957.5921020507812, 258.634521484375, 157.65655517578125), (988.8770141601562, 960.1044921875, 259.53912353515625, 159.28955078125), (986.4290771484375, 961.8906860351562, 260.9866943359375, 160.80230712890625), (985.87109375, 963.4496459960938, 260.650146484375, 159.94781494140625), (985.87109375, 963.4496459960938, 260.650146484375, 159.94781494140625), (985.9935302734375, 963.3594360351562, 260.7523193359375, 160.29388427734375), (985.052490234375, 965.9601440429688, 261.01318359375, 158.81427001953125)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000605
frame_000606,"[(821.5, 886.0), (819.87744140625, 885.6953125), (817.2744140625, 886.2854919433594), (816.6571960449219, 886.8313903808594), (812.2535400390625, 890.1435852050781), (815.5445251464844, 890.48046875), (815.5445251464844, 890.48046875), (815.7283630371094, 888.3303833007812), (813.4847717285156, 893.3825988769531), (812.7341613769531, 894.59716796875)]","[(1125.0, 1028.5), (1122.2210388183594, 1031.6896362304688), (1118.6550903320312, 1034.478271484375), (1117.9423828125, 1036.7550659179688), (1114.5306701660156, 1041.8439025878906), (1116.33544921875, 1040.6187438964844), (1116.33544921875, 1040.6187438964844), (1116.1723327636719, 1038.4385986328125), (1116.0670166015625, 1041.8882141113281), (1116.1520385742188, 1041.3923645019531)]","[(671.0, 776.0, 301.0, 220.0), (668.0162963867188, 773.8232421875, 303.7222900390625, 223.744140625), (664.3621826171875, 773.4171752929688, 305.824462890625, 225.73663330078125), (663.2296142578125, 773.1123046875, 306.85516357421875, 227.43817138671875), (656.9493408203125, 775.21484375, 310.6083984375, 229.85748291015625), (662.185791015625, 776.7081298828125, 306.71746826171875, 227.544677734375), (662.185791015625, 776.7081298828125, 306.71746826171875, 227.544677734375), (663.0709838867188, 774.8310546875, 305.31475830078125, 226.9986572265625), (660.0435791015625, 780.295166015625, 306.88238525390625, 226.17486572265625), (659.6715087890625, 782.3477172851562, 306.12530517578125, 224.4989013671875)]","[(998.0, 953.0, 254.0, 151.0), (994.4376831054688, 954.80078125, 255.56671142578125, 153.7777099609375), (989.88916015625, 956.6627197265625, 257.5318603515625, 155.631103515625), (988.7921142578125, 958.24560546875, 258.300537109375, 157.0189208984375), (984.1146850585938, 962.3917846679688, 260.83197021484375, 158.90423583984375), (987.0518798828125, 962.0440063476562, 258.567138671875, 157.14947509765625), (987.0518798828125, 962.0440063476562, 258.567138671875, 157.14947509765625), (987.1388549804688, 959.8975830078125, 258.06695556640625, 157.08203125), (986.6588134765625, 963.9096069335938, 258.81640625, 155.95721435546875), (987.030517578125, 964.1786499023438, 258.2430419921875, 154.42742919921875)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000606
frame_000607,"[(811.543701171875, 815.4473266601562), (809.5519104003906, 816.06201171875), (809.1281433105469, 816.5798950195312), (805.2349243164062, 819.3015747070312), (808.0935363769531, 820.2691040039062), (808.0935363769531, 820.2691040039062), (808.1405029296875, 818.4570617675781), (805.7061767578125, 823.0010070800781), (804.6117858886719, 824.2795104980469), (804.2330017089844, 826.8870544433594)]","[(1122.2192077636719, 1031.6865844726562), (1118.6596069335938, 1034.4761352539062), (1117.9477844238281, 1036.7522277832031), (1114.5281982421875, 1041.8428039550781), (1116.3476257324219, 1040.61572265625), (1116.3476257324219, 1040.61572265625), (1116.1913146972656, 1038.4374084472656), (1116.0774230957031, 1041.8860778808594), (1116.1625671386719, 1041.3890075683594), (1117.2959289550781, 1043.5371398925781)]","[(656.6292724609375, 701.4734497070312, 309.828857421875, 227.94775390625), (653.5446166992188, 701.0595703125, 312.01458740234375, 230.0048828125), (652.5825805664062, 700.6884155273438, 313.09112548828125, 231.782958984375), (646.841552734375, 702.2650756835938, 316.7867431640625, 234.072998046875), (651.5789184570312, 704.27978515625, 313.02923583984375, 231.9786376953125), (651.5789184570312, 704.27978515625, 313.02923583984375, 231.9786376953125), (652.3268432617188, 702.7513427734375, 311.6273193359375, 231.41143798828125), (649.1281127929688, 707.743408203125, 313.1561279296875, 230.51519775390625), (648.4022827148438, 709.843994140625, 312.41900634765625, 228.87103271484375), (648.1968994140625, 712.6569213867188, 312.07220458984375, 228.46026611328125)]","[(989.4047241210938, 951.7430419921875, 265.62896728515625, 159.8870849609375), (984.8236083984375, 953.5694580078125, 267.6719970703125, 161.8133544921875), (983.7122192382812, 955.1243286132812, 268.47113037109375, 163.25579833984375), (978.9769287109375, 959.2349243164062, 271.1025390625, 165.21575927734375), (981.9734497070312, 958.9200439453125, 268.74835205078125, 163.391357421875), (981.9734497070312, 958.9200439453125, 268.74835205078125, 163.391357421875), (982.0770874023438, 956.7769165039062, 268.22845458984375, 163.32098388671875), (981.5737915039062, 960.8098754882812, 269.00726318359375, 162.15240478515625), (981.9570922851562, 961.1078491210938, 268.41094970703125, 160.56231689453125), (983.2811889648438, 963.4971313476562, 268.02947998046875, 160.08001708984375)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000607
frame_000608,"[(814.807373046875, 745.2174377441406), (811.7135009765625, 746.5921630859375), (813.7785034179688, 747.9707946777344), (811.3766784667969, 750.7919921875), (811.3766784667969, 750.7919921875), (811.1121826171875, 751.3491821289062), (813.1383361816406, 752.2599182128906), (809.6367797851562, 753.5217895507812), (808.8850402832031, 752.2965698242188), (807.2938842773438, 753.8973388671875)]","[(1094.7735900878906, 899.2088928222656), (1092.3043518066406, 902.3786926269531), (1093.1519470214844, 904.30615234375), (1092.071533203125, 907.0211791992188), (1092.071533203125, 907.0211791992188), (1092.5422668457031, 906.5106811523438), (1093.9544372558594, 905.6379089355469), (1091.4619445800781, 906.1861267089844), (1091.8450317382812, 904.3012084960938), (1090.4672241210938, 905.4170532226562)]","[(686.4213256835938, 624.9693603515625, 256.7720947265625, 240.49615478515625), (681.6176147460938, 625.34765625, 260.1917724609375, 242.489013671875), (684.4688720703125, 626.6641235351562, 258.6192626953125, 242.61334228515625), (681.251708984375, 629.2234497070312, 260.24993896484375, 243.1370849609375), (681.251708984375, 629.2234497070312, 260.24993896484375, 243.1370849609375), (681.4160766601562, 630.2887573242188, 259.3922119140625, 242.120849609375), (685.08203125, 632.2681274414062, 256.11260986328125, 239.98358154296875), (681.2378540039062, 633.8560180664062, 256.7978515625, 239.33154296875), (680.545654296875, 632.8977661132812, 256.67877197265625, 238.797607421875), (678.9066162109375, 633.6895141601562, 256.7745361328125, 240.4156494140625)]","[(993.2633666992188, 807.8251953125, 203.02044677734375, 182.76739501953125), (989.5844116210938, 810.2193603515625, 205.43988037109375, 184.31866455078125), (990.7709350585938, 811.9219360351562, 204.76202392578125, 184.7684326171875), (989.3035888671875, 814.66650390625, 205.535888671875, 184.7093505859375), (989.3035888671875, 814.66650390625, 205.535888671875, 184.7093505859375), (990.1448364257812, 814.7572021484375, 204.79486083984375, 183.5069580078125), (992.5208129882812, 814.6987915039062, 202.86724853515625, 181.87823486328125), (989.6701049804688, 815.1304321289062, 203.58367919921875, 182.11138916015625), (990.5074462890625, 813.6317749023438, 202.6751708984375, 181.3388671875), (989.0323486328125, 814.1090698242188, 202.8697509765625, 182.615966796875)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000608
frame_000609,"[(825.9382934570312, 715.3109741210938), (824.6772155761719, 717.8225402832031), (823.9200744628906, 719.052001953125), (823.9200744628906, 719.052001953125), (823.8121948242188, 722.1737365722656), (821.0763244628906, 721.6058654785156), (820.0628051757812, 723.0293884277344), (819.8772583007812, 724.0177307128906), (818.8056945800781, 724.4049377441406), (818.8056945800781, 724.4049377441406)]","[(1099.1119079589844, 900.6869506835938), (1098.1845092773438, 903.9675598144531), (1097.6854858398438, 905.2080688476562), (1097.6854858398438, 905.2080688476562), (1098.1922912597656, 906.9833679199219), (1096.0544128417969, 905.8709106445312), (1096.568603515625, 905.87109375), (1097.6940307617188, 905.6046142578125), (1096.7076110839844, 904.8299865722656), (1096.7076110839844, 904.8299865722656)]","[(696.183349609375, 593.1763916015625, 259.5098876953125, 244.2691650390625), (694.18212890625, 595.2160034179688, 260.99017333984375, 245.21307373046875), (693.400390625, 596.4456787109375, 261.03936767578125, 245.212646484375), (693.400390625, 596.4456787109375, 261.03936767578125, 245.212646484375), (693.6940307617188, 600.03857421875, 260.236328125, 244.27032470703125), (690.7240600585938, 599.6236572265625, 260.70452880859375, 243.96441650390625), (689.1434326171875, 600.143310546875, 261.8387451171875, 245.77215576171875), (687.9111938476562, 600.11865234375, 263.93212890625, 247.79815673828125), (686.7985229492188, 600.5626220703125, 264.01434326171875, 247.68463134765625), (686.7985229492188, 600.5626220703125, 264.01434326171875, 247.68463134765625)]","[(1000.3235473632812, 811.7446899414062, 197.57672119140625, 177.884521484375), (998.9273681640625, 814.6552124023438, 198.5142822265625, 178.62469482421875), (998.372314453125, 815.8794555664062, 198.6263427734375, 178.6572265625), (998.372314453125, 815.8794555664062, 198.6263427734375, 178.6572265625), (999.2606811523438, 818.280029296875, 197.86322021484375, 177.40667724609375), (996.8075561523438, 817.042236328125, 198.49371337890625, 177.6573486328125), (997.139892578125, 816.4713134765625, 198.857421875, 178.799560546875), (997.83642578125, 815.5411987304688, 199.7152099609375, 180.1268310546875), (996.6918334960938, 814.809326171875, 200.03155517578125, 180.04132080078125), (996.6918334960938, 814.809326171875, 200.03155517578125, 180.04132080078125)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000609
frame_000610,"[(831.9553833007812, 694.5984191894531), (832.1709289550781, 693.4253234863281), (832.1709289550781, 693.4253234863281), (829.7593688964844, 694.834228515625), (828.6939086914062, 698.7405395507812), (827.0675964355469, 697.4293823242188), (826.3688049316406, 698.3243713378906), (824.7784118652344, 698.6714782714844), (824.7784118652344, 698.6714782714844), (823.9093933105469, 699.7800598144531)]","[(1108.1290893554688, 905.085693359375), (1107.9354858398438, 903.8233337402344), (1107.9354858398438, 903.8233337402344), (1105.9760131835938, 905.1289978027344), (1106.7122497558594, 907.2156372070312), (1105.6848449707031, 904.77734375), (1105.9880981445312, 904.3609619140625), (1104.97412109375, 904.3736572265625), (1104.97412109375, 904.3736572265625), (1105.0753784179688, 904.6939086914062)]","[(696.439697265625, 567.197509765625, 271.0313720703125, 254.80181884765625), (696.9420776367188, 566.677978515625, 270.45770263671875, 253.49468994140625), (696.9420776367188, 566.677978515625, 270.45770263671875, 253.49468994140625), (694.40771484375, 567.87109375, 270.70330810546875, 253.92626953125), (692.0347290039062, 570.0371704101562, 273.318359375, 257.40673828125), (690.1953735351562, 568.9996948242188, 273.74444580078125, 256.859375), (688.8181762695312, 569.1631469726562, 275.10125732421875, 258.32244873046875), (687.0388793945312, 569.0672607421875, 275.47906494140625, 259.20843505859375), (687.0388793945312, 569.0672607421875, 275.47906494140625, 259.20843505859375), (685.5814208984375, 569.5553588867188, 276.65594482421875, 260.44940185546875)]","[(1009.499755859375, 815.9566040039062, 197.2586669921875, 178.2581787109375), (1009.3853759765625, 815.2354736328125, 197.1002197265625, 177.17572021484375), (1009.3853759765625, 815.2354736328125, 197.1002197265625, 177.17572021484375), (1007.2152099609375, 816.3107299804688, 197.5216064453125, 177.63653564453125), (1007.5045776367188, 817.3163452148438, 198.41534423828125, 179.798583984375), (1006.0490112304688, 815.0964965820312, 199.27166748046875, 179.3616943359375), (1005.958984375, 814.1972045898438, 200.0582275390625, 180.3275146484375), (1004.6304931640625, 813.7152099609375, 200.687255859375, 181.31689453125), (1004.6304931640625, 813.7152099609375, 200.687255859375, 181.31689453125), (1004.4058837890625, 813.5479125976562, 201.3389892578125, 182.2919921875)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000610
frame_000611,"[(848.5776672363281, 708.8721008300781), (848.5776672363281, 708.8721008300781), (847.7339172363281, 709.4075927734375), (845.8795471191406, 710.1617126464844), (844.7619018554688, 710.7331237792969), (843.5304870605469, 712.2794799804688), (842.9488525390625, 712.3715209960938), (842.9488525390625, 712.3715209960938), (842.6259765625, 713.2097473144531), (842.8194885253906, 714.1416931152344)]","[(1116.3937072753906, 902.0841674804688), (1116.3937072753906, 902.0841674804688), (1115.9250183105469, 901.5709228515625), (1114.9304504394531, 901.4569702148438), (1115.1515197753906, 899.94482421875), (1114.615478515625, 900.79736328125), (1114.5263671875, 900.4561767578125), (1114.5263671875, 900.4561767578125), (1114.8397216796875, 900.4468688964844), (1115.1451721191406, 900.9968872070312)]","[(708.3385009765625, 576.8881225585938, 280.47833251953125, 263.96795654296875), (708.3385009765625, 576.8881225585938, 280.47833251953125, 263.96795654296875), (707.2026977539062, 577.4100341796875, 281.06243896484375, 263.9951171875), (704.8588256835938, 577.4491577148438, 282.04144287109375, 265.42510986328125), (702.7368774414062, 577.7499389648438, 284.050048828125, 265.96636962890625), (701.035888671875, 578.0869750976562, 284.98919677734375, 268.385009765625), (700.2179565429688, 577.7047729492188, 285.4617919921875, 269.33349609375), (700.2179565429688, 577.7047729492188, 285.4617919921875, 269.33349609375), (699.438720703125, 578.1903686523438, 286.37451171875, 270.03875732421875), (699.5218505859375, 578.7137451171875, 286.59527587890625, 270.85589599609375)]","[(1017.8237915039062, 813.2892456054688, 197.13983154296875, 177.58984375), (1017.8237915039062, 813.2892456054688, 197.13983154296875, 177.58984375), (1017.2078247070312, 812.8417358398438, 197.43438720703125, 177.4583740234375), (1015.8228149414062, 812.2036743164062, 198.21527099609375, 178.506591796875), (1015.4998168945312, 810.6419067382812, 199.30340576171875, 178.6058349609375), (1014.6976318359375, 810.63330078125, 199.835693359375, 180.328125), (1014.287353515625, 809.8433227539062, 200.47802734375, 181.2257080078125), (1014.287353515625, 809.8433227539062, 200.47802734375, 181.2257080078125), (1014.3245849609375, 809.5845336914062, 201.0302734375, 181.72467041015625), (1014.5368041992188, 809.804443359375, 201.21673583984375, 182.3848876953125)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000611
frame_000612,"[(849.0, 719.0), (847.9927368164062, 720.0012817382812), (847.0567321777344, 720.864013671875), (845.4045104980469, 721.2717590332031), (844.0628662109375, 721.712890625), (843.279052734375, 722.3036804199219), (843.279052734375, 722.3036804199219), (843.6757202148438, 723.3249816894531), (842.5982971191406, 725.033203125), (843.1973876953125, 724.154052734375)]","[(1118.5, 891.5), (1117.8908386230469, 892.045654296875), (1117.8622436523438, 891.435791015625), (1117.0488891601562, 889.7376708984375), (1116.7747192382812, 889.8888854980469), (1116.5847473144531, 889.7428894042969), (1116.5847473144531, 889.7428894042969), (1117.0282287597656, 890.1300048828125), (1116.7794494628906, 890.9594116210938), (1116.4939880371094, 888.8919067382812)]","[(706.0, 585.0, 286.0, 268.0), (704.7163696289062, 585.7146606445312, 286.552734375, 268.5732421875), (703.0018310546875, 585.9752807617188, 288.10980224609375, 269.7774658203125), (700.6700439453125, 585.894775390625, 289.46893310546875, 270.75396728515625), (698.7079467773438, 585.59033203125, 290.7098388671875, 272.2451171875), (697.3759155273438, 585.6012573242188, 291.8062744140625, 273.40484619140625), (697.3759155273438, 585.6012573242188, 291.8062744140625, 273.40484619140625), (697.7362060546875, 586.2027587890625, 291.8790283203125, 274.24444580078125), (696.12451171875, 587.0235595703125, 292.94757080078125, 276.019287109375), (697.02587890625, 587.2493896484375, 292.343017578125, 273.809326171875)]","[(1020.0, 803.0, 197.0, 177.0), (1019.2111206054688, 803.3812255859375, 197.35943603515625, 177.328857421875), (1018.841796875, 802.455810546875, 198.0408935546875, 177.9599609375), (1017.66162109375, 800.4830932617188, 198.7745361328125, 178.5091552734375), (1016.7723388671875, 800.0261840820312, 200.0047607421875, 179.72540283203125), (1016.3776245117188, 799.5367431640625, 200.41424560546875, 180.41229248046875), (1016.3776245117188, 799.5367431640625, 200.41424560546875, 180.41229248046875), (1016.6339721679688, 799.5477294921875, 200.78851318359375, 181.16455078125), (1016.0772094726562, 799.7234497070312, 201.40447998046875, 182.471923828125), (1016.1470336914062, 798.6178588867188, 200.69390869140625, 180.548095703125)]","identify wound, take tourniquet, position tourniquet, take strap",P05_23/frame_000612
